"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.11333102860652,2.76335051984994,2.79687761774307,2.97137365861133,2.697888137914,2.07024260662306,2.76124670027323,2.76797254332472,2.7346854559244,2.5155587995044,1.25996298482875,1.06136468476766,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.0687707828208,2.75104572726208,2.61345232732001,1.36344786582614,2.41291232738412,1.06840330311801,2.54918124120769,2.4794936459161,2.48363752092303,2.08229819913664,1.37508811384132,1.01925927083932,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.13330230802971,2.99745040597301,3.06116814514939,2.90710088879028,2.84980216536972,2.11624693509479,2.74597126636816,2.6262510280787,2.5898382340293,2.56068345785024,1.00904492472604,1.09414448143565,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.20883032963821,3.27553399473047,3.1314489552822,2.96241186449692,2.88836753722532,2.68342235837806,2.84403030619582,2.8428873347156,1.81364223391941,3.00276508679576,1.37947481571422,1.18298357710772,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.15578556699073,3.04426718511382,3.11739932702722,2.95029248121559,2.88364204846518,2.49658511510949,2.84945114379877,2.85517291635781,2.90801583765628,2.99126297924253,1.88108081988783,1.19823567342652,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.27515810241359,2.97939196447412,3.10281102168405,2.99129694578953,1.68531721531241,2.36910687550283,2.44247428087516,2.67943747674829,2.63158872169771,2.60650509203201,1.41822194429568,1.077782507353,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.03736918621498,2.9914681090495,3.00630637714945,3.01522660027655,2.90719323945253,1.35013020930973,2.84201463526857,2.84103890654812,2.89797542551397,2.69318787871785,1.07075477080989,1.11628924032557,NA,NA,NA,NA,NA
