"N","mean_acceptance_avg","Eall_sum"
2,0.452601258538453,213.40040425381
4,0.455516710433497,213.833603540131
6,0.4586913136081,213.646361290613
8,0.461865916782703,213.652101463737
10,0.466681326092495,213.920059951713
12,0.469891598965689,214.198261191496
14,0.474142164345379,214.145560542521
16,0.474142164345379,214.145560542521
18,0.481826484179231,212.788134931114
20,0.453136500223152,213.155765910439
