Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_TP_ctg_Prob_N10,User_2_TP_ctg_Prob_N10,User_4_TP_ctg_Prob_N10,User_5_TP_ctg_Prob_N10,User_6_TP_ctg_Prob_N10,User_7_TP_ctg_Prob_N10,User_9_TP_ctg_Prob_N10,User_10_TP_ctg_Prob_N10,User_12_TP_ctg_Prob_N10,User_13_TP_ctg_Prob_N10,User_14_TP_ctg_Prob_N10,User_16_TP_ctg_Prob_N10,User_17_TP_ctg_Prob_N10,User_18_TP_ctg_Prob_N10,User_19_TP_ctg_Prob_N10,User_20_TP_ctg_Prob_N10,User_21_TP_ctg_Prob_N10,User_22_TP_ctg_Prob_N10,User_23_TP_ctg_Prob_N10,User_24_TP_ctg_Prob_N10,User_25_TP_ctg_Prob_N10,User_26_TP_ctg_Prob_N10
22.5,4,1.37,50,22.5,16.81878355,0.5188039,0.8073845,0.015246482,0.97610825,0.6732046,0.94230825,0.39671567,0.64988154,0.51464486,0.70104104,0.92969626,0.4881784,0.998988,0.26707342,0.7272906,0.93112344,0.61936146,0.0005339754,0.55464333,0.40811804,0.43290377,0.683599
22.5,5,1.87,50,22.5,16.1795392,0.20218016,0.36269405,6.1728457e-07,0.92829895,0.4343942,0.82415515,0.3691599,0.46637547,0.19631517,0.38475943,0.6710271,0.17327328,0.78355575,0.24613221,0.07054168,0.7086587,0.41188946,0.021193316,0.5464946,0.29122862,0.38386437,0.4895048
23.0,0,0.07,50,23.0,21.45670594,0.36640164,0.4700618,0.18562233,0.67720884,0.4143692,0.4298471,0.48451543,0.43665472,0.3639317,0.377695,0.53361464,0.3637224,0.5630126,0.36353564,0.38093796,0.3148313,0.42120817,0.64465666,0.40186206,0.4900365,0.46520695,0.47127816
23.0,1,0.29,50,23.0,20.76121947,0.4583358,0.40040997,0.26989543,0.76685613,0.59958917,0.43412766,0.32720524,0.633239,0.4119691,0.44056806,0.7043822,0.44697252,0.83086604,0.3793461,0.41412553,0.46145663,0.45421943,0.18453133,0.36139333,0.39291108,0.5678006,0.48945677
23.0,2,0.58,50,23.0,19.2549547,0.45105162,0.7117951,0.0683919,0.90783,0.51002926,0.9248247,0.49613786,0.5561752,0.4508759,0.56146413,0.9188792,0.40179488,0.9965127,0.32557335,0.53999424,0.5836957,0.56536895,0.0029413775,0.78688115,0.43199193,0.5626972,0.64357704
23.0,3,0.94,50,23.0,18.22183405,0.2809538,0.681645,0.009913854,0.89903206,0.4740483,0.8994622,0.4166055,0.61559224,0.24361986,0.3776276,0.92279667,0.24006516,0.9978201,0.30920863,0.6095058,0.7141366,0.3433384,0.000940854,0.7462385,0.31834996,0.5852904,0.5686944
23.0,4,1.37,50,23.0,17.44352089,0.43403968,0.80422515,0.009125834,0.9682934,0.6520036,0.96743894,0.3230587,0.59659857,0.46353617,0.6741373,0.9237289,0.4135015,0.99885136,0.28957722,0.69407505,0.93878156,0.6615652,0.0006166809,0.5192454,0.34835732,0.51696956,0.65182704
23.0,5,1.87,50,23.0,16.82709176,0.18969661,0.25808713,1.6061982e-08,0.7788694,0.5517635,0.9767742,0.43993804,0.5020357,0.10353585,0.30429018,0.656053,0.09110436,0.760541,0.24613221,0.052922204,0.1577435,0.43978813,0.086929224,0.41377306,0.3023433,0.33515826,0.4859179
23.5,0,0.07,50,23.5,21.97591213,0.36485717,0.4599997,0.106140316,0.6649993,0.39761403,0.43529376,0.5000376,0.41727677,0.34583482,0.3595043,0.5282359,0.35406503,0.5164911,0.35589528,0.34280145,0.333178,0.39255667,0.6732779,0.41685295,0.48169556,0.45622393,0.46372163
23.5,1,0.29,50,23.5,21.29224299,0.39140168,0.45618916,0.1499267,0.94104105,0.4955131,0.74344105,0.3711841,0.70166594,0.41252017,0.45937607,0.8981619,0.40872106,0.8915952,0.4956353,0.31890157,0.299297,0.39119652,0.1252805,0.647707,0.5312748,0.7456601,0.5597423
23.5,2,0.58,50,23.5,19.81868426,0.47748312,0.7502873,0.14948899,0.87636834,0.48297945,0.9355693,0.33009312,0.6561163,0.43749687,0.49188235,0.9316432,0.44399104,0.99643755,0.3420206,0.47741643,0.67215174,0.45022163,0.0034030024,0.85863584,0.46299517,0.5045349,0.692128
23.5,3,0.94,50,23.5,18.81368418,0.2177025,0.71541524,0.009818115,0.862946,0.34633037,0.9240811,0.34217468,0.39324197,0.20308483,0.32411182,0.90124464,0.18548833,0.99694115,0.30406576,0.6022727,0.6030274,0.32588825,0.0010400801,0.7803674,0.2785271,0.5223861,0.5942871
23.5,4,1.37,50,23.5,18.05962121,0.38409436,0.76626945,0.00081848353,0.9586796,0.6508379,0.9714532,0.2708632,0.5231764,0.38221887,0.59501,0.89867955,0.33540443,0.9979532,0.27653354,0.60034174,0.7834169,0.6330305,0.0007205101,0.59410363,0.2755194,0.4785169,0.6137331
23.5,5,1.87,50,23.5,17.46464671,0.099182226,0.19405508,1.0480711e-10,0.5916176,0.6588178,0.99321085,0.70759934,0.6697066,0.06424923,0.20619762,0.6529768,0.044667568,0.73456556,0.24613221,0.03906883,0.009472624,0.5937698,0.19319518,0.38403407,0.32177246,0.31693304,0.5132715
24.0,0,0.07,50,24.0,22.4844195,0.3303487,0.43648496,0.052054733,0.7091622,0.35676932,0.4341544,0.5315682,0.3955073,0.3276826,0.3490267,0.5642466,0.32028174,0.45708695,0.32254744,0.3189559,0.33205482,0.3853512,0.6918928,0.41915628,0.53915286,0.427284,0.43929097
24.0,1,0.29,50,24.0,21.81924277,0.4028404,0.30378374,0.035393443,0.9677178,0.49041033,0.7109027,0.55483645,0.8944798,0.37768507,0.41399863,0.8630106,0.37568936,0.79842377,0.4036466,0.3479378,0.3195013,0.50092095,0.054369926,0.68957853,0.6579662,0.6760144,0.41823542
24.0,2,0.58,50,24.0,20.37657244,0.34755802,0.673542,0.07550342,0.8593145,0.38174546,0.9412319,0.53813237,0.8285742,0.36478853,0.40806487,0.8998842,0.34611598,0.9670152,0.43183497,0.30470642,0.5371886,0.39299834,0.0046228003,0.8658456,0.5694413,0.59101313,0.5681301
24.0,3,0.94,50,24.0,19.39805314,0.24509259,0.65281534,0.011789177,0.7925932,0.32785174,0.923361,0.27276435,0.40310875,0.22915907,0.29092133,0.7873714,0.22048545,0.99166507,0.27470842,0.5321117,0.6391297,0.34248257,0.0011477176,0.78644246,0.23172478,0.3483511,0.46301213
24.0,4,1.37,50,24.0,18.66690566,0.31495297,0.69388694,8.987821e-06,0.9237501,0.6117159,0.9678351,0.33208075,0.54190356,0.22361861,0.38786027,0.8284607,0.22029312,0.99298334,0.27334553,0.32459432,0.15348963,0.5914194,0.00079304306,0.6372621,0.24779004,0.34977517,0.54984766
24.0,5,1.87,50,24.0,18.09189818,0.0670218,0.1572088,7.058212e-13,0.46008253,0.6100819,0.9965799,0.97563964,0.7990735,0.041399915,0.14426973,0.64090306,0.025024252,0.6599853,0.24613221,0.02819288,0.000987316,0.74462366,0.35242757,0.42975727,0.3321192,0.31037447,0.5974267
24.5,0,0.07,50,24.5,22.9939457,0.3381662,0.4390087,0.025316685,0.74424005,0.3635474,0.41609153,0.5896695,0.34062394,0.33497345,0.3611987,0.5432824,0.32672682,0.39316955,0.29067707,0.31812677,0.35581794,0.40099633,0.68118626,0.44023013,0.51243424,0.39477515,0.42570868
24.5,1,0.29,50,24.5,22.33087837,0.43890598,0.46115837,0.01707003,0.8478481,0.39122176,0.63247615,0.73081636,0.9579528,0.40558243,0.42844617,0.81402856,0.3933638,0.7780647,0.39930066,0.30054945,0.3255014,0.5410443,0.18935834,0.5657448,0.61998236,0.6335104,0.4950346
24.5,2,0.58,50,24.5,20.92809918,0.39593664,0.36001965,0.054472893,0.7457203,0.3974886,0.75883144,0.8175688,0.92869854,0.39029983,0.41612196,0.6823382,0.3839942,0.7812364,0.2999312,0.29429722,0.28770974,0.47394475,0.0044107507,0.79974693,0.61402994,0.48759675,0.36216143
24.5,3,0.94,50,24.5,19.97450335,0.28226182,0.54897684,0.00034313486,0.6022447,0.31099963,0.92515427,0.5925116,0.56800157,0.19609487,0.24842232,0.66926265,0.21451385,0.9743357,0.26928625,0.3465773,0.59434444,0.37943414,0.00061073614,0.69640636,0.21467985,0.2895886,0.43864408
24.5,4,1.37,50,24.5,19.26493094,0.18626393,0.5881995,1.0163922e-06,0.7506835,0.71984553,0.97798795,0.44216505,0.67697865,0.07311656,0.16014694,0.85342544,0.062067244,0.958183,0.25651258,0.07749801,0.010946065,0.60227317,0.0019118519,0.5063569,0.25995013,0.32695928,0.62885064
24.5,5,1.87,50,24.5,18.70872402,0.049976815,0.376057,5.9518536e-15,0.24425046,0.59201545,0.99794036,0.9942643,0.7804176,0.022019243,0.09989953,0.6032758,0.015122774,0.4825466,0.24613221,0.1007311,0.00012708474,0.8742056,0.708674,0.4294797,0.2995992,0.29826024,0.682323
25.0,0,0.07,50,25.0,23.50502761,0.34692037,0.44881928,0.010981939,0.7339876,0.34396937,0.4416679,0.6658177,0.26533186,0.3358586,0.36697125,0.49086627,0.3242749,0.39245525,0.28552893,0.27147567,0.37852445,0.4266434,0.63257205,0.45425677,0.400992,0.41616967,0.4545503
25.0,1,0.29,50,25.0,22.82771733,0.40819097,0.81841105,0.010812304,0.5037903,0.31667927,0.83147436,0.8345282,0.9614482,0.37053487,0.37518892,0.7972695,0.3532119,0.7262211,0.39211842,0.2978953,0.44770887,0.5125277,0.71873426,0.53525615,0.52108616,0.725056,0.7503607
25.0,2,0.58,50,25.0,21.472584,0.394632,0.43903843,0.029549912,0.59158325,0.37785688,0.7312812,0.92832184,0.9761109,0.37678906,0.40243328,0.5764291,0.37175313,0.5819661,0.32080573,0.36439717,0.2864057,0.48669934,0.01703921,0.48110446,0.5595287,0.5570881,0.45360962
25.0,3,0.94,50,25.0,20.54250534,0.22378367,0.4172162,0.00033890633,0.3242385,0.20426603,0.9452815,0.97647744,0.82767296,0.21242066,0.24912651,0.60229945,0.163194,0.7263207,0.26694533,0.26234022,0.2989126,0.45751166,0.0008801228,0.6364011,0.23432547,0.37240466,0.43983603
25.0,4,1.37,50,25.0,19.85306467,0.077445485,0.4744792,2.1314288e-07,0.27569184,0.34339166,0.99295396,0.94863707,0.789982,0.08948636,0.15856957,0.7866609,0.05131398,0.7985721,0.22358789,0.054056626,0.00032967224,0.7132755,0.011992964,0.47565413,0.25604197,0.4165769,0.75888747
25.0,5,1.87,50,25.0,19.31450558,0.03183246,0.7270069,5.2048097e-17,0.07624876,0.62974316,0.9985263,0.809643,0.29710427,0.018043712,0.10957396,0.3897817,0.007476035,0.33752787,0.23447566,0.3183826,1.8845938e-05,0.9586014,0.8817231,0.5496398,0.2531596,0.30106136,0.74637395
25.5,0,0.07,50,25.5,24.01821575,0.30811945,0.36511722,0.004079459,0.6594445,0.28818166,0.41669238,0.5603121,0.16184925,0.28645638,0.33184436,0.5039553,0.27662936,0.3865559,0.25881973,0.11968449,0.40508732,0.41584292,0.67055005,0.5124127,0.2715189,0.42782593,0.4837633
25.5,1,0.29,50,25.5,23.32694447,0.35519776,0.86056656,0.005343262,0.5024743,0.2826834,0.82258254,0.84646326,0.94727707,0.3503466,0.32951304,0.76512766,0.33331212,0.67295265,0.3087189,0.32189167,0.461229,0.46323594,0.8533624,0.6846783,0.37551793,0.6660171,0.75700307
25.5,2,0.58,50,25.5,22.00896573,0.36740398,0.6887987,0.0037618775,0.41895637,0.29998073,0.76412916,0.9387841,0.9872444,0.34407178,0.34286427,0.5928197,0.34740248,0.5047546,0.30232796,0.38308993,0.27917358,0.47233656,0.30935827,0.35766956,0.5359997,0.6266592,0.61292493
25.5,3,0.94,50,25.5,21.10145941,0.27384424,0.313843,0.0004984575,0.30639374,0.19153035,0.96708566,0.992394,0.96833944,0.25931656,0.28464064,0.5568919,0.20539713,0.46885297,0.25116608,0.5109653,0.051139187,0.6555925,0.009817721,0.56676275,0.2545432,0.4743539,0.4133412
25.5,4,1.37,50,25.5,20.43102963,0.11280346,0.32878026,8.173279e-09,0.15354712,0.18643773,0.995531,0.9826796,0.55125445,0.11047796,0.19374527,0.75905484,0.07772278,0.6240103,0.20788002,0.36119854,1.9850204e-05,0.876012,0.11883208,0.6047241,0.25183728,0.33120203,0.782882
25.5,5,1.87,50,25.5,19.90867457,0.034508545,0.8717201,3.501608e-17,0.023521997,0.6728768,0.9991692,0.43442097,0.06362306,0.018305292,0.12263936,0.3678069,0.0077370727,0.29520014,0.25652805,0.6425998,4.727224e-06,0.9839043,0.9415776,0.80703014,0.3012933,0.32760307,0.7876335
26.0,0,0.07,50,26.0,24.53324108,0.18932967,0.21386124,0.001880554,0.5673058,0.17495887,0.25464505,0.30935112,0.068093285,0.18033417,0.22249667,0.4767045,0.16504042,0.25397477,0.22732449,0.046576362,0.3644661,0.34513712,0.6580097,0.53695256,0.19082242,0.32196653,0.4054573
26.0,1,0.29,50,26.0,23.82854459,0.34755227,0.8057416,0.000762002,0.43037558,0.28816205,0.7445245,0.9093054,0.95124775,0.30680048,0.24594116,0.6358659,0.31401595,0.537185,0.27817214,0.3410112,0.41772184,0.47278523,0.7919903,0.66844875,0.24311316,0.6060381,0.6609662
26.0,2,0.58,50,26.0,22.50092064,0.311448,0.78666353,0.0003902242,0.2700161,0.21673109,0.8377331,0.9379211,0.9885796,0.26527584,0.20868593,0.51146346,0.26096708,0.39832017,0.25539586,0.36045656,0.29454544,0.44023895,0.72112846,0.47913465,0.43786803,0.6932592,0.67087364
26.0,3,0.94,50,26.0,21.65035065,0.31093538,0.81433016,0.0002935259,0.3079556,0.19231348,0.9725046,0.99310964,0.9775896,0.28713378,0.29943386,0.5744398,0.23611967,0.39536023,0.21316206,0.45472658,0.03411739,0.63801783,0.44898143,0.5182226,0.26109645,0.6619647,0.6602299
26.0,4,1.37,50,26.0,20.99786431,0.13861676,0.6150859,5.277448e-11,0.10476178,0.19844301,0.9967566,0.994582,0.34439668,0.117907256,0.21736693,0.5858894,0.09611553,0.38191614,0.21536238,0.68806934,6.6757725e-06,0.90500516,0.81156754,0.60469395,0.297015,0.32133162,0.8372125
26.0,5,1.87,50,26.0,20.49091151,0.04331268,0.919183,1.3323732e-17,0.016561603,0.75340205,0.99974346,0.6326217,0.037721787,0.018788958,0.14120889,0.3766221,0.007288271,0.3009577,0.2536904,0.8742218,1.4063856e-06,0.9875304,0.9726329,0.9461883,0.32371888,0.37310585,0.840082
26.5,0,0.07,50,26.5,25.04991076,0.12713887,0.09412984,0.0010120323,0.389796,0.109831154,0.08827571,0.15932564,0.04144234,0.12744613,0.15791233,0.29474625,0.116949014,0.12488314,0.12317578,0.029557362,0.27117977,0.21814658,0.45813012,0.3593547,0.10610809,0.18763828,0.2305755
26.5,1,0.29,50,26.5,24.33221479,0.27621993,0.744884,0.00046354483,0.3040768,0.2371458,0.60059875,0.92452127,0.9411731,0.24026668,0.18972176,0.4649135,0.23486392,0.3597505,0.26167503,0.29014122,0.3799425,0.40788928,0.63030416,0.5930652,0.2387323,0.57301813,0.54780316
26.5,2,0.58,50,26.5,22.98664822,0.24451812,0.8496775,0.00016273021,0.26045954,0.16548337,0.8526022,0.9554425,0.98076606,0.2128248,0.1528969,0.47762322,0.19660036,0.366169,0.2301299,0.20178084,0.34782395,0.36659637,0.81581634,0.53125614,0.32998338,0.7236759,0.6672766
26.5,3,0.94,50,26.5,22.18229568,0.3198162,0.86404514,0.00013165256,0.29499298,0.20642753,0.9475445,0.9909687,0.9562233,0.27855775,0.2585264,0.5990691,0.23429088,0.39725867,0.20553543,0.29376388,0.045466106,0.5094232,0.76282007,0.43647158,0.2705162,0.58066326,0.714061
26.5,4,1.37,50,26.5,21.55288998,0.16079463,0.8062262,3.5679066e-13,0.08418807,0.22699429,0.9949808,0.9975508,0.21656294,0.098265685,0.2243964,0.5376421,0.098438494,0.39081168,0.21724617,0.6949088,4.749815e-06,0.91429734,0.97786206,0.7334378,0.3207948,0.31413606,0.7662368
26.5,5,1.87,50,26.5,21.06032424,0.04994896,0.94941777,7.514189e-19,0.01955443,0.8731208,0.9999315,0.6764311,0.054319363,0.019283023,0.16025971,0.39461184,0.0071609463,0.34012243,0.22262903,0.9354797,6.7634943e-07,0.98768735,0.989496,0.987587,0.35846117,0.40682396,0.87199545
27.0,0,0.07,50,27.0,25.56822788,0.1503515,0.114140786,0.0009965049,0.23672335,0.117810786,0.044636432,0.16583431,0.05653743,0.15906925,0.18770266,0.16735107,0.15108632,0.110387534,0.104682066,0.039092265,0.24264632,0.19018078,0.36161986,0.25991258,0.019474393,0.16985601,0.18316464
27.0,1,0.29,50,27.0,24.83819438,0.2381413,0.68614656,0.0004299509,0.27945232,0.1882869,0.31205133,0.9119956,0.8051252,0.21956778,0.17912954,0.39712277,0.2032669,0.3347275,0.24107002,0.22826652,0.34214208,0.39285406,0.44786283,0.5339088,0.24117802,0.43716586,0.42703584
27.0,2,0.58,50,27.0,23.47557613,0.21674623,0.8134356,8.302685e-05,0.32896134,0.14436664,0.5798101,0.96137494,0.96660024,0.19750102,0.13891293,0.3953991,0.17473173,0.32972908,0.24130972,0.13956454,0.37993315,0.3384242,0.70220023,0.59401053,0.23230971,0.49887943,0.60544115
27.0,3,0.94,50,27.0,22.66082307,0.29977795,0.85818195,4.2071555e-05,0.30956092,0.21505302,0.91190237,0.9893705,0.88788956,0.2447477,0.21316509,0.6153105,0.21966143,0.40794286,0.22346254,0.13447294,0.12802199,0.43718958,0.76917857,0.7550575,0.27396876,0.5370823,0.70424
27.0,4,1.37,50,27.0,22.09444723,0.16450338,0.8709231,1.3432608e-14,0.09149504,0.21148312,0.991895,0.9971309,0.15203387,0.06443962,0.2054718,0.54187655,0.052451015,0.3981904,0.21284746,0.6527205,4.5798047e-06,0.936508,0.9796042,0.8516738,0.32597342,0.28857854,0.73686504
27.0,5,1.87,50,27.0,21.61614394,0.054177422,0.9646295,1.0406027e-19,0.02935299,0.9153249,0.9999714,0.5895979,0.10597128,0.016511176,0.18717502,0.42456076,0.0065879677,0.3619611,0.21073186,0.9534405,5.0643445e-07,0.9877328,0.9979771,0.9979121,0.38477734,0.4518572,0.88770515
27.5,0,0.07,50,27.5,26.08812818,0.20714761,0.16134521,0.00044320014,0.17633729,0.15616678,0.045732576,0.20008977,0.070549056,0.22796275,0.24098003,0.19195841,0.20989628,0.13716005,0.13548093,0.057244133,0.2983863,0.23517649,0.37233257,0.31716943,0.0025422445,0.2072614,0.21187472
27.5,1,0.29,50,27.5,25.34640368,0.22694297,0.5310661,0.00020609451,0.28053236,0.16471593,0.08284391,0.8795161,0.49261197,0.20794775,0.17147626,0.28982186,0.18981816,0.31261024,0.25574604,0.18401109,0.29728904,0.3548832,0.43131706,0.41831946,0.23656404,0.34661415,0.34184837
27.5,2,0.58,50,27.5,23.96673525,0.20918195,0.7735502,2.22233e-05,0.33668813,0.14337793,0.19002093,0.96663314,0.94275516,0.18042393,0.12506686,0.3463612,0.16136964,0.30508015,0.25209573,0.11488336,0.35463282,0.34655654,0.6546702,0.65807474,0.23387034,0.40630707,0.5643821
27.5,3,0.94,50,27.5,23.14744484,0.25978503,0.8218823,5.1344646e-06,0.32100907,0.1955135,0.8483248,0.9852974,0.74096155,0.20851898,0.17265157,0.62576395,0.18594074,0.42850724,0.24353667,0.0685508,0.20180859,0.4233316,0.7779444,0.789171,0.27397585,0.47672734,0.66140866
27.5,4,1.37,50,27.5,22.57656696,0.12208613,0.872618,1.2776472e-15,0.10622549,0.2140518,0.9843493,0.9882577,0.13048439,0.03928404,0.1805849,0.53370976,0.019017939,0.38755646,0.21030188,0.51519114,4.8394936e-06,0.951065,0.96182394,0.9163138,0.32890508,0.28912193,0.70887214
27.5,5,1.87,50,27.5,22.14850264,0.04361948,0.9756897,3.631952e-20,0.0438695,0.9206832,0.9999881,0.08108384,0.1626371,0.008510606,0.16952558,0.4355031,0.0038350616,0.37017778,0.2435155,0.9586668,4.3616524e-07,0.96928096,0.99943775,0.9995734,0.38894263,0.49026307,0.8876383
28.0,0,0.07,50,28.0,26.60971049,0.22627838,0.2200423,3.819114e-05,0.23221932,0.19871937,0.05347838,0.20727499,0.08988267,0.2152952,0.22227041,0.23253942,0.19231148,0.17347783,0.20079006,0.09050364,0.3279266,0.32180807,0.40359688,0.32771096,0.0005700037,0.2722693,0.25730205
28.0,1,0.29,50,28.0,25.85691342,0.18256195,0.38916227,3.6820502e-06,0.24699636,0.118893735,0.040801827,0.8135112,0.21987258,0.1554705,0.1158703,0.23686211,0.13735464,0.28363585,0.26387465,0.09761361,0.2650979,0.3251812,0.42486262,0.33234748,0.24570294,0.31840682,0.30462635
28.0,2,0.58,50,28.0,24.46093062,0.17557026,0.74564075,2.538879e-07,0.34829417,0.13527553,0.116130345,0.960022,0.8357199,0.13787019,0.08477757,0.34096774,0.11766124,0.29437068,0.27091268,0.071657486,0.31959474,0.33727446,0.6732302,0.6089452,0.2562182,0.3727305,0.5263901
28.0,3,0.94,50,28.0,23.63717371,0.2110428,0.7995282,3.0482894e-08,0.33429384,0.14604343,0.6202493,0.9550136,0.49165544,0.17669468,0.14761122,0.6343366,0.14403012,0.43989435,0.27618885,0.033448905,0.2569197,0.46022186,0.8013508,0.80238944,0.2732723,0.45014772,0.6619523
28.0,4,1.37,50,28.0,23.06578178,0.07507358,0.846806,1.4545934e-16,0.11722363,0.21869834,0.9733563,0.88035625,0.13642444,0.025652677,0.1564644,0.5270574,0.008939125,0.37791538,0.21551444,0.46638155,5.505039e-06,0.9365523,0.93853134,0.9481797,0.33008584,0.32577527,0.70533514
28.0,5,1.87,50,28.0,22.63639023,0.025442975,0.9781675,1.562397e-20,0.05744709,0.874288,0.999994,0.00019082136,0.2484199,0.005588688,0.1424561,0.40473935,0.0015932835,0.37954065,0.2900634,0.95932055,3.9309546e-07,0.91239935,0.9997938,0.9998598,0.38847542,0.50865346,0.87263036
28.5,0,0.07,50,28.5,27.1328243,0.19529285,0.24385613,2.16413e-06,0.239172,0.16649565,0.033986483,0.23827612,0.058945864,0.18336481,0.17135914,0.2276253,0.1578694,0.23279242,0.24107277,0.047282934,0.34696102,0.32819375,0.4093822,0.29617807,0.00035944735,0.30445632,0.30622134
28.5,1,0.29,50,28.5,26.36973027,0.12128401,0.32906032,1.0553264e-08,0.2244371,0.0641555,0.022261826,0.27166373,0.09171202,0.08013083,0.04462546,0.19543369,0.07023453,0.25893548,0.23225611,0.030077783,0.23267813,0.28024673,0.41825607,0.28130487,0.21777584,0.28800032,0.28431168
28.5,2,0.58,50,28.5,24.95832753,0.10231674,0.6805597,6.59575e-10,0.30416253,0.07768538,0.05906998,0.18220635,0.5472322,0.058279354,0.029335259,0.29711008,0.04196635,0.28564394,0.26931062,0.029839188,0.29801568,0.285,0.6608019,0.55898625,0.27720973,0.35237077,0.4650867
28.5,3,0.94,50,28.5,24.12964744,0.17368095,0.7839048,7.213769e-11,0.35263515,0.113599636,0.44839486,0.66174906,0.2378483,0.13800336,0.11765208,0.6056141,0.09918294,0.4451308,0.31089208,0.020205619,0.33030167,0.4200393,0.81669116,0.8141406,0.27271867,0.4270189,0.64748
28.5,4,1.37,50,28.5,23.55832286,0.04748283,0.81200933,1.758157e-17,0.12360262,0.20739503,0.9506214,0.033707958,0.17137231,0.019473424,0.14476277,0.51052505,0.0044187396,0.37126958,0.21486568,0.5716347,6.9862094e-06,0.82789856,0.91866916,0.96919805,0.33067727,0.3631206,0.6957383
28.5,5,1.87,50,28.5,23.13027654,0.014760149,0.9765304,6.849915e-21,0.09875899,0.5648511,0.99999624,2.172758e-06,0.39506212,0.004107765,0.12934701,0.36017573,0.00092235446,0.39914763,0.33067918,0.9656207,3.625469e-07,0.8018339,0.9999039,0.9999263,0.38700202,0.52268636,0.8377864
