Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_TP_ctg_Prob_N8,User_2_TP_ctg_Prob_N8,User_4_TP_ctg_Prob_N8,User_5_TP_ctg_Prob_N8,User_6_TP_ctg_Prob_N8,User_7_TP_ctg_Prob_N8,User_9_TP_ctg_Prob_N8,User_10_TP_ctg_Prob_N8,User_12_TP_ctg_Prob_N8,User_13_TP_ctg_Prob_N8,User_14_TP_ctg_Prob_N8,User_16_TP_ctg_Prob_N8,User_17_TP_ctg_Prob_N8,User_18_TP_ctg_Prob_N8,User_19_TP_ctg_Prob_N8,User_20_TP_ctg_Prob_N8,User_21_TP_ctg_Prob_N8,User_22_TP_ctg_Prob_N8,User_23_TP_ctg_Prob_N8,User_24_TP_ctg_Prob_N8,User_25_TP_ctg_Prob_N8,User_26_TP_ctg_Prob_N8
23.0,2,0.58,50,23.0,19.2549547,0.45909956,0.7068567,0.068661936,0.9416111,0.5057238,0.9171147,0.59384954,0.52613646,0.45655918,0.5704441,0.82238173,0.41080394,0.99584514,0.3290736,0.58348584,0.5839011,0.5734081,0.46393278,0.7467444,0.3303081,0.5662365,0.7404836
23.0,3,0.94,50,23.0,18.22183405,0.28880456,0.6758633,0.00996616,0.9327235,0.45519996,0.8897757,0.47958055,0.5943277,0.24918777,0.38417074,0.8319235,0.24839292,0.99733144,0.31142172,0.6090329,0.71438056,0.35117123,0.3568137,0.6942323,0.19828413,0.58806777,0.7442019
23.0,4,1.37,50,23.0,17.44352089,0.44579473,0.8024469,0.009204655,0.97879267,0.6055804,0.96195245,0.804821,0.55672127,0.47266623,0.6655173,0.8138769,0.42665005,0.99855965,0.29195842,0.6976168,0.93937796,0.6686432,0.51581675,0.4462125,0.22071831,0.52156824,0.76395553
23.0,5,1.87,50,23.0,16.82709176,0.20555003,0.26438537,1.6197943e-08,0.80631584,0.4593983,0.967542,0.992383,0.40716323,0.114479624,0.34595,0.4846886,0.10250672,0.74663585,0.2472933,0.145019,0.16963242,0.45029092,0.5006626,0.40245128,0.16672675,0.34071544,0.5047438
23.5,0,0.07,50,23.5,21.97591213,0.36644575,0.4553016,0.10631857,0.64980555,0.39763284,0.43125764,0.5818489,0.40225807,0.34815335,0.36925778,0.45991087,0.35622373,0.5123219,0.3565687,0.35411182,0.33372125,0.39436617,0.55813146,0.4097635,0.48798418,0.44751576,0.4542586
23.5,1,0.29,50,23.5,21.29224299,0.390555,0.45379892,0.1500332,0.93720835,0.4813247,0.73713344,0.63225514,0.60319215,0.4121969,0.43776107,0.8216043,0.40825784,0.8844432,0.49710035,0.30108094,0.30098534,0.390843,0.408846,0.6243647,0.5089119,0.737026,0.6917152
23.5,2,0.58,50,23.5,19.81868426,0.480278,0.7443879,0.1498875,0.92658186,0.49326143,0.9270641,0.48818016,0.568903,0.4395219,0.48994127,0.8384506,0.44788608,0.99579436,0.34736037,0.5568719,0.6723698,0.45347548,0.507076,0.82344764,0.3283018,0.50943816,0.76895005
23.5,3,0.94,50,23.5,18.81368418,0.22428995,0.7100906,0.009864966,0.91520935,0.3193085,0.9152798,0.4693222,0.359313,0.20824896,0.33301216,0.776737,0.1927781,0.996252,0.3072461,0.5511661,0.6024218,0.33343753,0.43453026,0.72725487,0.16635688,0.526536,0.70407873
23.5,4,1.37,50,23.5,18.05962121,0.39576128,0.76450276,0.0008280791,0.97389835,0.5867295,0.9657576,0.77680874,0.45737982,0.38863114,0.5774641,0.7596423,0.34669754,0.9974513,0.2789686,0.60720557,0.79303855,0.64188707,0.4996681,0.52718455,0.1690793,0.48321128,0.72074836
23.5,5,1.87,50,23.5,17.46464671,0.11123284,0.20045964,1.06230365e-10,0.6592949,0.5305348,0.98865986,0.99906373,0.49641943,0.07348559,0.27248013,0.48371044,0.052271884,0.72116685,0.2472933,0.123565555,0.010505495,0.59631675,0.51394,0.36668476,0.17911726,0.32326794,0.5242913
24.0,0,0.07,50,24.0,22.4844195,0.3328763,0.4321233,0.052164365,0.6917073,0.35972008,0.42833433,0.58227116,0.4117355,0.33031225,0.35991618,0.478089,0.32311654,0.4546086,0.3232478,0.3277516,0.3324236,0.38916266,0.55206317,0.41112962,0.47499123,0.42086777,0.43008518
24.0,1,0.29,50,24.0,21.81924277,0.40428266,0.30143237,0.035428297,0.96741575,0.49972615,0.7006006,0.8473186,0.75662136,0.3809587,0.4269351,0.7709337,0.37792233,0.78806114,0.4049233,0.28725353,0.3212316,0.5015041,0.29297772,0.6627211,0.5842223,0.66184473,0.5519144
24.0,2,0.58,50,24.0,20.37657244,0.34879112,0.66935825,0.075548224,0.9168888,0.38664606,0.9334584,0.70772505,0.6423714,0.36629236,0.39930812,0.8071239,0.34773794,0.9632923,0.4370639,0.341578,0.53760916,0.39381513,0.46312225,0.82728034,0.4321923,0.5964366,0.7045414
24.0,3,0.94,50,24.0,19.39805314,0.25121623,0.64654833,0.011874932,0.87297887,0.30330375,0.9069745,0.5533162,0.34004676,0.23238902,0.30082792,0.5955549,0.22667003,0.9898924,0.27877,0.4863867,0.6383168,0.35075155,0.39732447,0.7284007,0.13646089,0.35109976,0.53001565
24.0,4,1.37,50,24.0,18.66690566,0.32330292,0.69212013,9.188007e-06,0.9523619,0.53587514,0.9581463,0.9538059,0.42624316,0.23138756,0.3919417,0.65772283,0.23055144,0.99146676,0.27585563,0.41131034,0.16496406,0.59934765,0.45507362,0.56012493,0.14024603,0.3546711,0.6261514
24.0,5,1.87,50,24.0,18.09189818,0.077232964,0.16342546,7.1763445e-13,0.5280469,0.47316122,0.9936437,0.99855304,0.6045006,0.048740994,0.21562278,0.47026157,0.030354632,0.6485271,0.2472933,0.10743005,0.0011482592,0.74555093,0.5359532,0.41765642,0.18001,0.31634125,0.5742467
24.5,0,0.07,50,24.5,22.9939457,0.34173238,0.43431208,0.025386957,0.74244946,0.37112173,0.4092671,0.6156242,0.39492652,0.3384944,0.37589467,0.45644522,0.3306512,0.39169213,0.2914739,0.33225963,0.35612845,0.40597308,0.53806984,0.4299693,0.42155942,0.3891448,0.4186778
24.5,1,0.29,50,24.5,22.33087837,0.44540134,0.4508628,0.017090203,0.8575063,0.42616323,0.6108729,0.9175754,0.8557094,0.41295815,0.48002312,0.7074743,0.4012502,0.7678359,0.39683637,0.3894401,0.3268905,0.54533195,0.32103664,0.5376845,0.472036,0.6079701,0.5702301
24.5,2,0.58,50,24.5,20.92809918,0.3980249,0.35270956,0.054518897,0.8339254,0.42583227,0.73297065,0.95546794,0.7706819,0.39262763,0.41999948,0.59095496,0.38663706,0.7679649,0.30236843,0.29717183,0.28900772,0.4736679,0.2290511,0.7532576,0.4213957,0.48105827,0.44050375
24.5,3,0.94,50,24.5,19.97450335,0.28602424,0.5469239,0.00034677246,0.7328853,0.30077597,0.9046981,0.9613454,0.44013795,0.20412438,0.27904812,0.49814323,0.22331266,0.96980214,0.27268752,0.34320167,0.59449595,0.3820924,0.32974234,0.6191313,0.115054905,0.28352275,0.47637093
24.5,4,1.37,50,24.5,19.26493094,0.19730823,0.5856934,1.0275813e-06,0.830754,0.61780554,0.9692998,0.98855597,0.50824934,0.079323776,0.18080036,0.72590595,0.06820839,0.95303506,0.26060927,0.16853154,0.012151095,0.6037366,0.44840336,0.4235324,0.1537142,0.31780466,0.66686624
24.5,5,1.87,50,24.5,18.70872402,0.058979213,0.37140515,6.090851e-15,0.27325988,0.44620863,0.9958434,0.98854643,0.60143286,0.026905661,0.16144267,0.42960262,0.019035846,0.47972274,0.2472933,0.19452941,0.00015198973,0.8741789,0.6808699,0.4415877,0.15096664,0.3039968,0.6493149
25.0,0,0.07,50,25.0,23.50502761,0.3536658,0.4454287,0.01101387,0.74158126,0.3681506,0.43403164,0.66929656,0.31288853,0.34322813,0.39979085,0.42769763,0.3319159,0.39397028,0.28718102,0.31647697,0.37876764,0.43292245,0.54657567,0.4504788,0.35729098,0.4104894,0.44541094
25.0,1,0.29,50,25.0,22.82771733,0.41649032,0.8083124,0.01082543,0.55466557,0.35737094,0.8082607,0.91194016,0.8537428,0.3790258,0.44077894,0.6961736,0.36285007,0.7230425,0.39825436,0.42883244,0.4487096,0.5171588,0.72615427,0.5114333,0.3411026,0.7140276,0.7333572
25.0,2,0.58,50,25.0,21.472584,0.39644954,0.43200707,0.029591879,0.6228469,0.408761,0.69864655,0.9892886,0.85941344,0.3786241,0.40120748,0.5000343,0.3747553,0.5743992,0.32687074,0.3736705,0.28815448,0.48601982,0.22823614,0.44489536,0.31190845,0.53968567,0.47665012
25.0,3,0.94,50,25.0,20.54250534,0.23325826,0.41641214,0.0003424743,0.4589592,0.21840942,0.92843145,0.99574035,0.6151539,0.22241597,0.30840865,0.4850879,0.17450368,0.70787793,0.2730355,0.25801262,0.30733812,0.45493904,0.31711265,0.55405706,0.13056315,0.35982904,0.49296662
25.0,4,1.37,50,25.0,19.85306467,0.0852077,0.47327402,2.1679091e-07,0.31778577,0.276145,0.9890798,0.97459537,0.59146637,0.09903964,0.20211457,0.65566224,0.058553044,0.79691076,0.22962342,0.13269399,0.0003900771,0.7090184,0.50452214,0.46190223,0.15799962,0.40063855,0.79448223
25.0,5,1.87,50,25.0,19.31450558,0.038787965,0.7171519,5.3671445e-17,0.065395564,0.4722635,0.99685574,0.52762616,0.39428696,0.022888497,0.1766264,0.25870162,0.009954322,0.34105325,0.23361844,0.4298782,2.3190396e-05,0.9582553,0.804889,0.5696731,0.11893769,0.30496776,0.70432645
25.5,0,0.07,50,25.5,24.01821575,0.31715354,0.3622056,0.004089502,0.68646073,0.31907797,0.40506348,0.54033035,0.18674093,0.29786512,0.37365663,0.44649503,0.28602138,0.39538577,0.2616321,0.1763026,0.40531373,0.42470655,0.5891492,0.5077998,0.24859673,0.42259493,0.4721668
25.5,1,0.29,50,25.5,23.32694447,0.3601865,0.85100394,0.0053764135,0.5747768,0.31187165,0.79444844,0.91921186,0.82319254,0.3544817,0.39261636,0.65894437,0.33899418,0.670788,0.31509575,0.40970516,0.4619569,0.46713397,0.8049109,0.6722912,0.20535882,0.65646845,0.7206349
25.5,2,0.58,50,25.5,22.00896573,0.36894158,0.67839533,0.0037782348,0.398741,0.34681472,0.7367744,0.9869949,0.903797,0.3462479,0.37223634,0.50803024,0.34981322,0.5033948,0.3128463,0.39529097,0.28193983,0.47285247,0.4206154,0.34828654,0.2682303,0.61039495,0.5856149
25.5,3,0.94,50,25.5,21.10145941,0.2843828,0.31564394,0.00050162995,0.35272017,0.20878293,0.9532706,0.99707204,0.854595,0.27046618,0.3510537,0.46562782,0.21843398,0.4691943,0.2586201,0.47513366,0.053873867,0.654865,0.2821063,0.49578765,0.13061482,0.45520648,0.4214956
25.5,4,1.37,50,25.5,20.43102963,0.12350944,0.32912752,8.315467e-09,0.14962299,0.18131782,0.99298495,0.99078816,0.46698913,0.12153232,0.24330722,0.6231575,0.08872936,0.6201735,0.21510766,0.37892994,2.4494419e-05,0.87313986,0.55721956,0.6001024,0.12430943,0.3155357,0.7979949
25.5,5,1.87,50,25.5,19.90867457,0.04277334,0.8582116,3.6252534e-17,0.020361662,0.49799192,0.99809414,0.15704314,0.12548436,0.023306184,0.1835094,0.2479672,0.010369978,0.30774137,0.25366953,0.6388541,5.9526647e-06,0.9835944,0.8857975,0.8180909,0.14741868,0.3266398,0.72899485
26.0,0,0.07,50,26.0,24.53324108,0.19932485,0.21219988,0.0018839712,0.61599135,0.20220323,0.24548437,0.30077663,0.07965212,0.19026367,0.26262107,0.4285659,0.1726675,0.2622905,0.22963513,0.08013443,0.36468032,0.3543105,0.57322925,0.53183407,0.17093992,0.31658265,0.39955738
26.0,1,0.29,50,26.0,23.82854459,0.34954014,0.79517746,0.0007708354,0.5299237,0.3187761,0.70813197,0.97162837,0.82521963,0.31624717,0.34277427,0.5321445,0.32196954,0.5358766,0.28415325,0.3816987,0.41849458,0.47654796,0.715697,0.657463,0.12022486,0.5869327,0.61269486
26.0,2,0.58,50,26.0,22.50092064,0.3186426,0.77788657,0.0003925181,0.23866348,0.24956584,0.8103352,0.9724447,0.9176242,0.2756641,0.3020436,0.4485329,0.27077723,0.40137067,0.26656613,0.39859614,0.29716077,0.4460833,0.6117113,0.47354507,0.17363793,0.6613812,0.60523957
26.0,3,0.94,50,26.0,21.65035065,0.3217444,0.8016828,0.0002955282,0.346426,0.20970647,0.9585619,0.99590945,0.88882834,0.2989862,0.36713305,0.4781569,0.2499205,0.39859197,0.22352813,0.43835902,0.03616574,0.63863325,0.4690915,0.51451325,0.0999087,0.6153433,0.5854319
26.0,4,1.37,50,26.0,20.99786431,0.15065497,0.5989893,5.3819418e-11,0.0972958,0.20656209,0.99344486,0.9968321,0.42994177,0.13086993,0.2753798,0.44218302,0.10931983,0.38683704,0.22257711,0.5667154,8.383418e-06,0.9033429,0.81400317,0.620351,0.12888323,0.30144057,0.77854204
26.0,5,1.87,50,26.0,20.49091151,0.053450704,0.90871286,1.3835661e-17,0.016248351,0.5679164,0.9993102,0.31015986,0.086156994,0.023880487,0.19118182,0.2512222,0.009822982,0.3170307,0.25340378,0.76463294,1.8061137e-06,0.9872106,0.9453826,0.94910854,0.17349958,0.3714104,0.780797
26.5,0,0.07,50,26.5,25.04991076,0.13498093,0.094207466,0.0010137935,0.45544454,0.13152803,0.088005684,0.15064953,0.049404725,0.1355431,0.19286144,0.2591593,0.12295956,0.13046442,0.12443179,0.05019903,0.27135563,0.22493164,0.36762986,0.35445634,0.11523191,0.18327032,0.22211508
26.5,1,0.29,50,26.5,24.33221479,0.2819381,0.73605734,0.00046940948,0.39654222,0.279516,0.559931,0.98136014,0.8190349,0.24909586,0.27367052,0.40702614,0.24300689,0.3612226,0.26752278,0.33071527,0.38092014,0.41415343,0.5439066,0.58384824,0.11596361,0.5510091,0.49281812
26.5,2,0.58,50,26.5,22.98664822,0.25385603,0.8403489,0.00016389535,0.2383482,0.20329751,0.80978316,0.9619425,0.89448804,0.22442012,0.2519693,0.42257515,0.20744413,0.37002006,0.23655981,0.27510312,0.34883806,0.37734476,0.66051334,0.5237835,0.12118586,0.67805034,0.59845567
26.5,3,0.94,50,26.5,22.18229568,0.33112586,0.8549393,0.00013259625,0.3179556,0.2259795,0.9126756,0.99223024,0.8872581,0.29163876,0.34567106,0.4975563,0.24914534,0.4005312,0.21549113,0.33346698,0.04794389,0.51465905,0.6661969,0.4453493,0.096832685,0.5254617,0.62133175
26.5,4,1.37,50,26.5,21.55288998,0.17489766,0.792656,3.655086e-13,0.085488796,0.23582424,0.98936844,0.9971025,0.3905916,0.111534454,0.2892954,0.4061749,0.11354477,0.39561835,0.22278552,0.57304573,5.9938684e-06,0.9126067,0.9049234,0.74786955,0.14384006,0.28417647,0.65660936
26.5,5,1.87,50,26.5,21.06032424,0.06110002,0.9415609,7.833865e-19,0.021960085,0.72755027,0.9997413,0.3674468,0.14649896,0.024297826,0.20132993,0.27367565,0.009672155,0.355793,0.22403212,0.80097103,8.784475e-07,0.98721117,0.9778669,0.98850775,0.24606156,0.41077676,0.81421655
27.0,0,0.07,50,27.0,25.56822788,0.15904562,0.11390567,0.0009991588,0.29909554,0.14388515,0.045037385,0.15952043,0.06645013,0.1682363,0.22767262,0.16075814,0.15826915,0.113796316,0.10582492,0.062791206,0.24281423,0.19578797,0.2875413,0.2563963,0.06814203,0.1657164,0.1743957
27.0,1,0.29,50,27.0,24.83819438,0.24380644,0.6739197,0.00043542427,0.32945272,0.23241799,0.29091433,0.97522545,0.7306888,0.22804599,0.25552353,0.38333634,0.21070473,0.336874,0.24894471,0.2513967,0.3429331,0.40035188,0.40631786,0.52490926,0.11196834,0.40122154,0.38250914
27.0,2,0.58,50,27.0,23.47557613,0.2263013,0.80282384,8.373667e-05,0.32827237,0.18178321,0.5141355,0.9609308,0.8500522,0.20907919,0.23634444,0.38186398,0.18539624,0.33420992,0.24695845,0.19994159,0.3802648,0.3505651,0.6144015,0.58534795,0.0892917,0.47109735,0.54052955
27.0,3,0.94,50,27.0,22.66082307,0.31011012,0.84883714,4.2401152e-05,0.33457574,0.23899202,0.86427087,0.988692,0.86562127,0.25733665,0.31284317,0.51258415,0.23450154,0.41128555,0.23020226,0.22154205,0.13231035,0.44675937,0.6855512,0.7550042,0.096480764,0.47707537,0.6151355
27.0,4,1.37,50,27.0,22.09444723,0.18225963,0.8582037,1.3773731e-14,0.093111716,0.22407217,0.98242587,0.99438906,0.36541614,0.076057546,0.28256845,0.42514864,0.0642289,0.4026886,0.21929769,0.5138065,5.7783586e-06,0.9355123,0.9071265,0.8616357,0.14981769,0.27431962,0.6441944
27.0,5,1.87,50,27.0,21.61614394,0.065862454,0.9586306,1.088042e-19,0.033954192,0.7988331,0.9998846,0.28220773,0.29498017,0.02104268,0.21785332,0.3165291,0.008924869,0.36900142,0.21147107,0.80839556,6.604244e-07,0.9870946,0.992369,0.998075,0.32849053,0.45338038,0.8315339
27.5,0,0.07,50,27.5,26.08812818,0.2168122,0.16051857,0.00044534987,0.22065826,0.19339435,0.046940386,0.19303434,0.08553984,0.23844464,0.2963436,0.19025178,0.2187832,0.14045715,0.13684694,0.08750203,0.2985984,0.24030562,0.310078,0.31381467,0.03065076,0.20273979,0.20604827
27.5,1,0.29,50,27.5,25.34640368,0.23255391,0.5190713,0.00020889357,0.30048585,0.20994192,0.079329066,0.9464729,0.5932138,0.21570836,0.2414201,0.30108166,0.19731213,0.31469604,0.26046565,0.21045749,0.29753384,0.36142626,0.38555637,0.41019332,0.10274899,0.3342626,0.32286993
27.5,2,0.58,50,27.5,23.96673525,0.21856332,0.7636687,2.2451335e-05,0.4338747,0.18108869,0.17389166,0.9658806,0.8215764,0.19201958,0.22566205,0.3399416,0.17169471,0.31004143,0.2569426,0.18186037,0.35460463,0.35942912,0.59958524,0.646546,0.08790785,0.38287416,0.4958117
27.5,3,0.94,50,27.5,23.14744484,0.2710302,0.8118763,5.1738407e-06,0.3473052,0.22419958,0.7822668,0.9820495,0.84502774,0.22111128,0.28443313,0.5245051,0.19806917,0.43168226,0.24962687,0.15563321,0.20592727,0.43323812,0.6978531,0.7876973,0.09589926,0.44666457,0.59025246
27.5,4,1.37,50,27.5,22.57656696,0.13945155,0.8599178,1.3083211e-15,0.10769186,0.22812021,0.96685535,0.9732258,0.36324188,0.04852895,0.25772762,0.42686716,0.024500117,0.39204273,0.21408822,0.4206213,6.0980424e-06,0.9508779,0.88135767,0.92336583,0.1523145,0.28497097,0.63002163
27.5,5,1.87,50,27.5,22.14850264,0.053586442,0.971814,3.7931527e-20,0.047220167,0.80970937,0.9999473,0.027782187,0.30827117,0.011378999,0.20233981,0.3332893,0.005360435,0.3770117,0.24672775,0.7977824,5.6971055e-07,0.9677779,0.9965277,0.9996085,0.34746042,0.49157277,0.8294893
28.0,0,0.07,50,28.0,26.60971049,0.23727845,0.21902002,3.8560094e-05,0.27387154,0.24648122,0.055366185,0.16978683,0.12241904,0.22722141,0.28394353,0.23785591,0.20120227,0.1769377,0.20214014,0.13063239,0.32820484,0.32568786,0.35385036,0.3252087,0.015250344,0.2668126,0.25158754
28.0,1,0.29,50,28.0,25.85691342,0.18989164,0.382605,3.7471666e-06,0.25827566,0.16064428,0.041724265,0.8425932,0.3866333,0.16506095,0.18972273,0.25370255,0.14585833,0.28519586,0.26617214,0.1389255,0.26503396,0.3325366,0.36367273,0.3277271,0.10488892,0.31022596,0.292822
28.0,2,0.58,50,28.0,24.46093062,0.18549679,0.7350629,2.5741062e-07,0.476859,0.173178,0.10709781,0.95286083,0.7999258,0.1500323,0.18258025,0.3266478,0.12789755,0.2991608,0.27383938,0.13946043,0.31973827,0.35048762,0.5910446,0.595913,0.092909485,0.3541055,0.45709947
28.0,3,0.94,50,28.0,23.63717371,0.2218497,0.783583,3.0738715e-08,0.35714158,0.18396163,0.5616173,0.94425195,0.8058052,0.19124973,0.26825798,0.5394997,0.15801094,0.44336092,0.2820884,0.102805525,0.26044986,0.46923995,0.72948605,0.80024266,0.09523029,0.43161294,0.59961027
28.0,4,1.37,50,28.0,23.06578178,0.0891783,0.8319339,1.4886081e-16,0.117631026,0.23050956,0.9459446,0.75490063,0.39147124,0.03232061,0.22857046,0.42579854,0.011963322,0.38221702,0.2159968,0.41242418,6.9215316e-06,0.9367619,0.8761931,0.95326614,0.1534327,0.32009566,0.6318477
28.0,5,1.87,50,28.0,22.63639023,0.032384526,0.97559136,1.628543e-20,0.06387991,0.732783,0.999971,0.00012015679,0.33686233,0.007811883,0.1781332,0.31668842,0.0023140386,0.3860673,0.29393765,0.78990835,5.138857e-07,0.91091424,0.9981053,0.9998696,0.34860885,0.520627,0.80961436
28.5,0,0.07,50,28.5,27.1328243,0.20718454,0.24321447,2.1938852e-06,0.2798132,0.2193526,0.03567547,0.15217859,0.09713364,0.1990893,0.26061687,0.24156958,0.16810225,0.237213,0.24225777,0.09162718,0.3470646,0.33326507,0.372851,0.29414025,0.01605214,0.29882005,0.30051026
28.5,1,0.29,50,28.5,26.36973027,0.13005196,0.32552823,1.0776493e-08,0.23856871,0.10670235,0.02308646,0.15790717,0.23274659,0.09002485,0.11073655,0.21821694,0.07838812,0.2608793,0.2344022,0.06953438,0.23277305,0.29143944,0.3572711,0.2770876,0.117270716,0.28096193,0.2730744
28.5,2,0.58,50,28.5,24.95832753,0.1118553,0.66450274,6.7388745e-10,0.42011568,0.1225592,0.05521454,0.14968665,0.73285705,0.06720442,0.08922046,0.2901553,0.048331376,0.28982678,0.27223304,0.071458526,0.29815042,0.29870787,0.55152565,0.545727,0.09729784,0.33304867,0.40504882
28.5,3,0.94,50,28.5,24.12964744,0.18616654,0.7656911,7.3171295e-11,0.37802967,0.15598471,0.406405,0.6445467,0.7406432,0.1529404,0.24423344,0.5229173,0.113907695,0.4486576,0.31614336,0.069220714,0.3318696,0.43039283,0.7502777,0.8103974,0.0946972,0.41267118,0.59115726
28.5,4,1.37,50,28.5,23.55832286,0.057704557,0.7951746,1.8003766e-17,0.12281526,0.20795274,0.9067624,0.02723966,0.46059644,0.024809966,0.2053472,0.42032504,0.006210414,0.37571812,0.21589285,0.50784755,8.749135e-06,0.8347946,0.87635,0.97216606,0.15395497,0.3572894,0.6219449
28.5,5,1.87,50,28.5,23.13027654,0.019463284,0.97385573,7.089347e-21,0.09072242,0.40595046,0.99998045,2.001673e-06,0.38454142,0.0064303973,0.16935773,0.2895063,0.0013841144,0.40590099,0.33513245,0.8104186,4.7415313e-07,0.8075555,0.9987867,0.9999319,0.34418312,0.54054934,0.7669563
