Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_TP_ctg_Prob_N14,User_2_TP_ctg_Prob_N14,User_4_TP_ctg_Prob_N14,User_5_TP_ctg_Prob_N14,User_6_TP_ctg_Prob_N14,User_7_TP_ctg_Prob_N14,User_9_TP_ctg_Prob_N14,User_10_TP_ctg_Prob_N14,User_12_TP_ctg_Prob_N14,User_13_TP_ctg_Prob_N14,User_14_TP_ctg_Prob_N14,User_16_TP_ctg_Prob_N14,User_17_TP_ctg_Prob_N14,User_18_TP_ctg_Prob_N14,User_19_TP_ctg_Prob_N14,User_20_TP_ctg_Prob_N14,User_21_TP_ctg_Prob_N14,User_22_TP_ctg_Prob_N14,User_23_TP_ctg_Prob_N14,User_24_TP_ctg_Prob_N14,User_25_TP_ctg_Prob_N14,User_26_TP_ctg_Prob_N14
27.0,3,0.94,50,27.0,22.66082307,0.28404537,0.8712165,4.1564268e-05,0.18090828,0.26398587,0.96744376,0.99018306,0.91582656,0.22234125,0.16601448,0.47580644,0.19091265,0.39137724,0.09238913,0.12968585,0.12101865,0.41679144,0.61634636,0.7545491,0.30853978,0.48789278,0.84880096
27.0,4,1.37,50,27.0,22.09444723,0.14073049,0.88697475,1.3059719e-14,0.050452556,0.2525772,0.9978679,0.9987171,0.19778822,0.0475367,0.22429144,0.51131564,0.03587467,0.34393847,0.116994746,0.8013539,3.0903745e-06,0.933326,0.19805731,0.82484436,0.40139565,0.27589086,0.8714315
27.0,5,1.87,50,27.0,21.61614394,0.04041185,0.9713425,9.859114e-20,0.008276223,0.5856853,0.9999961,0.8334486,0.14621374,0.010940782,0.24947579,0.40564537,0.0037782222,0.32306054,0.35951886,0.97973853,3.2335757e-07,0.9877655,0.31701967,0.9974732,0.49128333,0.4507058,0.92278415
27.5,0,0.07,50,27.5,26.08812818,0.19200535,0.15873143,0.00044028476,0.109956734,0.11833456,0.042619687,0.20966703,0.06885174,0.20974272,0.2286789,0.14293687,0.19236,0.12618595,0.12434142,0.049299408,0.29801252,0.22607927,0.40394583,0.32322103,0.0013567741,0.21360399,0.23059177
27.5,1,0.29,50,27.5,25.34640368,0.21777642,0.54912096,0.00020285381,0.13945116,0.101476274,0.0955894,0.86110896,0.52789503,0.19392073,0.13967796,0.20642179,0.17605706,0.28904054,0.14055853,0.19294955,0.29679868,0.3427142,0.45188704,0.4318056,0.23406523,0.3537347,0.44001564
27.5,2,0.58,50,27.5,23.96673525,0.19507597,0.78900295,2.1926307e-05,0.11700324,0.10706324,0.24256547,0.96862984,0.9544058,0.16052592,0.085739784,0.2107091,0.14386298,0.26322207,0.1655832,0.1033471,0.35462976,0.32164523,0.8634615,0.67600423,0.24971335,0.4086332,0.7075607
27.5,3,0.94,50,27.5,23.14744484,0.24283159,0.836267,5.069927e-06,0.19444738,0.21040775,0.9351705,0.98680013,0.74410325,0.1865219,0.13044976,0.44309664,0.16258016,0.3761356,0.12672515,0.06504542,0.19490983,0.40204653,0.7312229,0.79112935,0.3098744,0.4662644,0.7917962
27.5,4,1.37,50,27.5,22.57656696,0.09930635,0.88979346,1.2436732e-15,0.0799065,0.24215317,0.99573517,0.99577504,0.17811851,0.027258374,0.2104379,0.4895823,0.01183572,0.34453025,0.12276265,0.701997,3.272159e-06,0.94733554,0.3352227,0.89780957,0.40634587,0.29279992,0.85190874
27.5,5,1.87,50,27.5,22.14850264,0.032063268,0.98035145,3.445897e-20,0.024516592,0.6641706,0.9999985,0.16069113,0.20366895,0.0051709744,0.2590216,0.41429162,0.0020812873,0.33922324,0.36399296,0.9842677,2.776828e-07,0.96908617,0.391162,0.9994748,0.49230322,0.48836946,0.9236048
28.0,0,0.07,50,28.0,26.60971049,0.2080035,0.21397589,3.7740898e-05,0.15783803,0.1438428,0.04864272,0.23870176,0.08638397,0.19500981,0.20632778,0.17651536,0.17429979,0.17078412,0.18418628,0.07950966,0.32744274,0.3156602,0.421504,0.33218858,0.00025013916,0.28429878,0.26761794
28.0,1,0.29,50,28.0,25.85691342,0.17087054,0.39798376,3.6084912e-06,0.15750742,0.061961904,0.038677905,0.810776,0.23027515,0.13915004,0.08601686,0.16257836,0.12288157,0.26398823,0.17804997,0.10025069,0.26514438,0.31150615,0.38748452,0.34138152,0.23344857,0.33533654,0.32583773
28.0,2,0.58,50,28.0,24.46093062,0.1604393,0.7622741,2.4947738e-07,0.10947182,0.091888644,0.14074908,0.96147794,0.8585476,0.11755681,0.053502347,0.18641996,0.10043164,0.24534868,0.20015712,0.06373232,0.31932935,0.31163394,0.8761571,0.6298904,0.28089952,0.39235422,0.6747713
28.0,3,0.94,50,28.0,23.63717371,0.19491541,0.8222707,3.006576e-08,0.21802546,0.13270764,0.78984636,0.9571958,0.44671893,0.15276998,0.10314411,0.38463077,0.11814514,0.36765566,0.17406993,0.030558752,0.25092328,0.44130227,0.8046276,0.8043452,0.30981112,0.4581481,0.7752223
28.0,4,1.37,50,28.0,23.06578178,0.05776431,0.8660602,1.4166585e-16,0.1050679,0.2198695,0.99244946,0.940644,0.18293376,0.017222872,0.2038508,0.47620225,0.005234931,0.34232697,0.13098842,0.65135807,3.7353948e-06,0.93032914,0.4388722,0.9348617,0.40864083,0.3294777,0.8323737
28.0,5,1.87,50,28.0,22.63639023,0.01750818,0.9821283,1.4839586e-20,0.068471126,0.66129625,0.9999992,0.0002474469,0.30578429,0.0025537608,0.23938568,0.37950638,0.00079219975,0.35585204,0.3919666,0.9856332,2.4987438e-07,0.90660006,0.50342846,0.9998297,0.49237418,0.5066177,0.91190857
