Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_TP_ctg_Prob_N12,User_2_TP_ctg_Prob_N12,User_4_TP_ctg_Prob_N12,User_5_TP_ctg_Prob_N12,User_6_TP_ctg_Prob_N12,User_7_TP_ctg_Prob_N12,User_9_TP_ctg_Prob_N12,User_10_TP_ctg_Prob_N12,User_12_TP_ctg_Prob_N12,User_13_TP_ctg_Prob_N12,User_14_TP_ctg_Prob_N12,User_16_TP_ctg_Prob_N12,User_17_TP_ctg_Prob_N12,User_18_TP_ctg_Prob_N12,User_19_TP_ctg_Prob_N12,User_20_TP_ctg_Prob_N12,User_21_TP_ctg_Prob_N12,User_22_TP_ctg_Prob_N12,User_23_TP_ctg_Prob_N12,User_24_TP_ctg_Prob_N12,User_25_TP_ctg_Prob_N12,User_26_TP_ctg_Prob_N12
23.0,4,1.37,50,23.0,17.44352089,0.42489338,0.8054927,0.009073989,0.5986796,0.74748164,0.9769077,0.045261946,0.5883183,0.45593408,0.6621149,0.9687335,0.40018865,0.9952183,0.28797987,0.6428227,0.93818474,0.65456027,1.7537628e-05,0.5725236,0.36474237,0.5046646,0.30462715
23.0,5,1.87,50,23.0,16.82709176,0.17736393,0.2515654,1.5965972e-08,0.25475368,0.68937445,0.98723227,0.07223159,0.6102275,0.09445098,0.26893237,0.7455001,0.08055962,0.2459691,0.24517952,0.028375974,0.14773196,0.43209705,0.00061367406,0.42179593,0.3198611,0.33322477,0.34984025
23.5,0,0.07,50,23.5,21.97591213,0.36354753,0.46325806,0.10602987,0.6266894,0.40086842,0.44434097,0.46943995,0.40866902,0.34362817,0.3527973,0.6143475,0.35193262,0.52387923,0.3555427,0.3359281,0.33268067,0.39064553,0.5877854,0.42232522,0.48809767,0.46925616,0.4650379
23.5,1,0.29,50,23.5,21.29224299,0.39223728,0.45805287,0.14985055,0.90766686,0.50857174,0.7609919,0.23214956,0.6947152,0.41259193,0.46707916,0.94988424,0.4092635,0.9209712,0.49442324,0.3089209,0.29778492,0.39170277,0.08648788,0.6685669,0.53466105,0.7574795,0.34011033
23.5,2,0.58,50,23.5,19.81868426,0.4755222,0.75494504,0.14922456,0.6522592,0.51048756,0.9535052,0.23272264,0.5438991,0.43539202,0.48745334,0.9700244,0.4401144,0.9977002,0.33746096,0.47386107,0.6719231,0.44702545,0.00010267403,0.8817875,0.4781644,0.49102083,0.43885985
23.5,3,0.94,50,23.5,18.81368418,0.21254969,0.71987575,0.009787076,0.5075659,0.42967513,0.94415593,0.19134563,0.41281366,0.19870095,0.30846524,0.9537921,0.17832756,0.99674875,0.30159053,0.60538083,0.60346514,0.31875426,2.2194386e-05,0.8197716,0.29424974,0.5099736,0.30824453
23.5,4,1.37,50,23.5,18.05962121,0.37506446,0.7677435,0.0008122115,0.55592424,0.7632446,0.9815281,0.016774343,0.49362764,0.377525,0.58208436,0.9566359,0.32423067,0.9931523,0.27426776,0.5220677,0.774529,0.6244957,1.5671503e-05,0.6426173,0.2905263,0.46531093,0.29693744
23.5,5,1.87,50,23.5,17.46464671,0.09017754,0.18749957,1.037388e-10,0.18638045,0.8090906,0.99685913,0.37148476,0.64690226,0.056835134,0.1681832,0.740274,0.037994295,0.20638172,0.24517952,0.019924285,0.008637692,0.5887793,0.0014339946,0.4025551,0.33945468,0.3132194,0.36183342
24.0,0,0.07,50,24.0,22.4844195,0.3282749,0.4398569,0.05198617,0.66921157,0.36384153,0.44714198,0.51460505,0.36366943,0.3252735,0.34228158,0.6501216,0.31725287,0.45073065,0.32211682,0.3155573,0.33171198,0.382054,0.63448256,0.42556903,0.54706186,0.43803167,0.45024535
24.0,1,0.29,50,24.0,21.81924277,0.40178582,0.3054389,0.035369325,0.94760066,0.502987,0.73774713,0.4030356,0.90045524,0.37468162,0.40141997,0.9254587,0.37320343,0.8466914,0.40264383,0.3418087,0.3179463,0.5001219,0.0311957,0.7129132,0.66446173,0.69573003,0.24616472
24.0,2,0.58,50,24.0,20.37657244,0.34663582,0.67710567,0.07546991,0.639487,0.39111677,0.9537287,0.43720874,0.78750294,0.36341032,0.40667188,0.9446623,0.34428728,0.9806263,0.4276024,0.300779,0.53678364,0.3919572,0.0003692352,0.89018196,0.5811526,0.5786275,0.280911
24.0,3,0.94,50,24.0,19.39805314,0.24006023,0.65805024,0.011730942,0.42624918,0.39297876,0.9476733,0.087704815,0.37991646,0.22631647,0.27852216,0.8883238,0.21424498,0.99267155,0.27085593,0.5239513,0.6397328,0.33472577,9.871928e-06,0.8253059,0.2459827,0.33464777,0.2749779
24.0,4,1.37,50,24.0,18.66690566,0.30829373,0.69541764,8.858876e-06,0.4695444,0.7387,0.9797573,0.010879707,0.48779094,0.21677363,0.37545738,0.9164076,0.2101198,0.9744163,0.27094993,0.23321807,0.1438467,0.58379316,1.0829465e-05,0.69200593,0.26185936,0.33807573,0.28114307
24.0,5,1.87,50,24.0,18.09189818,0.05955567,0.15038615,6.971181e-13,0.12374231,0.77661735,0.9983941,0.9330232,0.79758936,0.035687294,0.11015242,0.7132718,0.020532414,0.22110324,0.24517952,0.013950251,0.0008628206,0.74092513,0.0062527806,0.4415165,0.34929216,0.3070166,0.4040853
24.5,0,0.07,50,24.5,22.9939457,0.3352147,0.442889,0.025269827,0.70149,0.3523248,0.43160096,0.5841573,0.31399372,0.3317636,0.35238042,0.61099845,0.32248527,0.35908774,0.29010165,0.31500578,0.3555286,0.39672074,0.65356857,0.4486312,0.52129555,0.40789714,0.4357302
24.5,1,0.29,50,24.5,22.33087837,0.4336033,0.46788856,0.017056007,0.7644668,0.37919912,0.68656117,0.6371358,0.961768,0.39883694,0.397046,0.8518695,0.38529375,0.81490135,0.40159324,0.28677505,0.32424545,0.536923,0.12102216,0.5913956,0.62912345,0.66150093,0.39058676
24.5,2,0.58,50,24.5,20.92809918,0.39416,0.36493492,0.05443919,0.49436578,0.38678932,0.81051284,0.7244172,0.92703104,0.38811144,0.40907168,0.72176903,0.38112926,0.8626552,0.29776192,0.29135558,0.2865331,0.47350898,0.0013505638,0.8323881,0.6290198,0.49034548,0.18475659
24.5,3,0.94,50,24.5,19.97450335,0.27903098,0.55105346,0.00034050806,0.276674,0.3366245,0.95213217,0.31688738,0.4658471,0.18885404,0.22578166,0.7836694,0.20597804,0.9747904,0.26555112,0.3195983,0.594073,0.3765501,7.905706e-06,0.7487669,0.22757216,0.2819911,0.2306516
24.5,4,1.37,50,24.5,19.26493094,0.17773397,0.5865538,1.0088315e-06,0.2894893,0.8251745,0.9871628,0.091570735,0.63029027,0.06780676,0.14437193,0.9082145,0.056391615,0.60059404,0.2523164,0.04810666,0.009972683,0.5999767,1.2638385e-05,0.562167,0.27279627,0.3086147,0.33767906
24.5,5,1.87,50,24.5,18.70872402,0.043530446,0.36863068,5.8527656e-15,0.04669174,0.76559395,0.9990725,0.9947634,0.7882611,0.018239545,0.074103735,0.6231509,0.011955594,0.25224277,0.24517952,0.037253942,0.00010829567,0.87223107,0.024973154,0.4240073,0.31885067,0.30662188,0.5703332
25.0,0,0.07,50,25.0,23.50502761,0.3409852,0.44986078,0.010959887,0.67687875,0.32124856,0.45738068,0.6685067,0.24774562,0.32910118,0.34872484,0.52271706,0.31596607,0.32740095,0.28418738,0.2565578,0.37829474,0.42133132,0.60669655,0.45710993,0.40977606,0.42997876,0.47328082
25.0,1,0.29,50,25.0,22.82771733,0.40135202,0.8255597,0.010803153,0.40841305,0.3267824,0.86057305,0.7960367,0.96699554,0.36271286,0.3382539,0.7594306,0.3434129,0.7409236,0.38668928,0.28190598,0.44679078,0.50776243,0.59546024,0.555641,0.5318591,0.7351937,0.75259304
25.0,2,0.58,50,25.0,21.472584,0.39296398,0.44303346,0.02951946,0.5051855,0.3617026,0.78997284,0.8978565,0.9823846,0.3750454,0.39545858,0.5348851,0.36841953,0.58845764,0.31526983,0.35612014,0.28482968,0.48633996,0.014558784,0.5123053,0.5769467,0.5737558,0.34814206
25.0,3,0.94,50,25.0,20.54250534,0.21599855,0.41686332,0.000336288,0.16642636,0.24454503,0.9658256,0.95946413,0.82316214,0.20330195,0.21500205,0.6312712,0.15223302,0.6119974,0.26124358,0.225366,0.29143396,0.45839843,2.149002e-05,0.69420403,0.24620442,0.36625788,0.21651213
25.0,4,1.37,50,25.0,19.85306467,0.07150614,0.4704547,2.1076102e-07,0.08348281,0.46658614,0.9961989,0.9012503,0.7993806,0.0812208,0.13342574,0.83324176,0.04496872,0.08691027,0.21827789,0.034329373,0.00028366692,0.7155569,5.4214815e-05,0.48692966,0.26763663,0.3859005,0.4210759
25.0,5,1.87,50,25.0,19.31450558,0.027038857,0.72950774,5.0913943e-17,0.014238705,0.7942603,0.99935323,0.97255677,0.30142108,0.014544998,0.081534654,0.36369357,0.0056262114,0.26138315,0.23439686,0.15165752,1.5652759e-05,0.95808667,0.05313998,0.5272953,0.27341613,0.31488085,0.7595379
25.5,0,0.07,50,25.5,24.01821575,0.29951757,0.36539912,0.0040721125,0.57562476,0.2728633,0.43590608,0.5743461,0.15566619,0.2764484,0.30891213,0.5035842,0.26690063,0.3011882,0.25650325,0.10631851,0.40487182,0.40820488,0.6776989,0.51616,0.2804988,0.44152144,0.5157518
25.5,1,0.29,50,25.5,23.32694447,0.35092852,0.8674024,0.0053224913,0.377684,0.29528424,0.8538925,0.810662,0.95851547,0.3465961,0.28835332,0.6828594,0.32710823,0.6166141,0.30315435,0.30739668,0.46055484,0.45849004,0.75967854,0.69362754,0.38821343,0.6741676,0.7959822
25.5,2,0.58,50,25.5,22.00896573,0.36585033,0.69454557,0.003749003,0.35924026,0.30492654,0.81642723,0.9152865,0.99182767,0.34195328,0.3058249,0.50309175,0.3444923,0.38371363,0.2930751,0.36293355,0.2766874,0.47066066,0.07953775,0.36568454,0.5543155,0.64240587,0.63977957
25.5,3,0.94,50,25.5,21.10145941,0.2650343,0.30969295,0.00049592083,0.15371044,0.22589277,0.98032695,0.9904146,0.97813755,0.24892108,0.24643724,0.4774914,0.19259878,0.30356976,0.24441855,0.5104759,0.048797358,0.65353084,0.00077710924,0.6190682,0.2672802,0.47089472,0.3112341
25.5,4,1.37,50,25.5,20.43102963,0.10451856,0.3256514,8.079688e-09,0.062833585,0.24799185,0.9975993,0.96639544,0.74040157,0.10109272,0.16652821,0.7423952,0.067978196,0.17257763,0.20167585,0.26379547,1.644387e-05,0.876636,0.0012051912,0.60623246,0.26918146,0.30605307,0.5072435
25.5,5,1.87,50,25.5,19.90867457,0.028894112,0.87747264,3.4159856e-17,0.0049282177,0.80561477,0.99964434,0.6719935,0.06448616,0.014718365,0.0955812,0.34037855,0.005789383,0.24214208,0.25814202,0.42051074,3.8452795e-06,0.9837981,0.078397326,0.79432034,0.3244243,0.34056357,0.80582494
26.0,0,0.07,50,26.0,24.53324108,0.18080537,0.2134705,0.0018778443,0.466596,0.16142426,0.27136865,0.31805733,0.06575813,0.17177956,0.20331275,0.45132127,0.15714249,0.18260308,0.22541714,0.040134996,0.36426648,0.3371861,0.7184414,0.54113674,0.19922028,0.3354983,0.4390775
26.0,1,0.29,50,26.0,23.82854459,0.3457869,0.81330997,0.00075611967,0.2914258,0.29098216,0.7855875,0.87864417,0.9658003,0.29747084,0.19921897,0.5203627,0.30577984,0.480648,0.27285522,0.3346746,0.41700658,0.4670005,0.7611665,0.67656755,0.25698498,0.61428183,0.7289772
26.0,2,0.58,50,26.0,22.50092064,0.30545357,0.7916319,0.00038848407,0.25009987,0.22110063,0.8894581,0.92190593,0.993138,0.25520802,0.16342019,0.48334083,0.25150493,0.33083943,0.24569464,0.35535488,0.29219076,0.4326137,0.35158265,0.48241377,0.45817935,0.7030991,0.73849726
26.0,3,0.94,50,26.0,21.65035065,0.30182755,0.82143784,0.00029191503,0.22044283,0.23010671,0.98490924,0.99199486,0.9858668,0.27588528,0.25622454,0.49449822,0.22237225,0.33580384,0.20388742,0.43511954,0.03237261,0.6341343,0.07886141,0.5223104,0.27971742,0.63996506,0.7529175
26.0,4,1.37,50,26.0,20.99786431,0.12939319,0.619248,5.2085333e-11,0.041838538,0.24918203,0.9983805,0.98881674,0.4745225,0.10699883,0.1866198,0.5187425,0.08406151,0.25391242,0.20926672,0.6630197,5.442253e-06,0.90513295,0.050016362,0.5857735,0.31846467,0.27808914,0.7537458
26.0,5,1.87,50,26.0,20.49091151,0.03641149,0.9244825,1.29719746e-17,0.004170759,0.8520539,0.99989253,0.8383455,0.056075413,0.015133041,0.11652279,0.36085925,0.005429612,0.24146347,0.2515441,0.78322774,1.1237242e-06,0.9874839,0.12238381,0.9423997,0.34741434,0.36182502,0.8650756
26.5,0,0.07,50,26.5,25.04991076,0.12040415,0.09304812,0.0010105717,0.2877173,0.09683398,0.08835721,0.16656327,0.041642535,0.12051526,0.14219515,0.2649094,0.11075026,0.0893301,0.12211635,0.025129987,0.27101538,0.21239762,0.5743738,0.3632617,0.10730159,0.19976725,0.25461328
26.5,1,0.29,50,26.5,24.33221479,0.27135125,0.75088674,0.00045963028,0.1851943,0.20581424,0.66301006,0.8970809,0.958216,0.23163545,0.149687,0.4035522,0.22690557,0.309561,0.256579,0.27890697,0.37904254,0.40197814,0.6857665,0.5994463,0.25400734,0.5858529,0.6296039
26.5,2,0.58,50,26.5,22.98664822,0.23683655,0.8551429,0.00016186642,0.25054684,0.15853664,0.9007707,0.95282716,0.9881441,0.20173092,0.11120417,0.43133068,0.18645102,0.3255255,0.22439243,0.18732946,0.3468956,0.3565794,0.61173636,0.5356117,0.34931025,0.7245707,0.74662685
26.5,3,0.94,50,26.5,22.18229568,0.31021798,0.86990696,0.00013089101,0.22809505,0.24017827,0.97206813,0.99047685,0.97696525,0.26613912,0.2107232,0.49728528,0.21950795,0.34830114,0.19692619,0.24843653,0.043342367,0.49949548,0.3432344,0.42546678,0.29195288,0.5529399,0.8163028
26.5,4,1.37,50,26.5,21.55288998,0.14999132,0.81228894,3.51097e-13,0.034388244,0.2563678,0.9975397,0.9970942,0.29855415,0.087364376,0.18840738,0.49974346,0.084664576,0.26937917,0.21089815,0.68841225,3.853975e-06,0.91389364,0.14132118,0.7154092,0.34349307,0.27520263,0.8391938
26.5,5,1.87,50,26.5,21.06032424,0.042200077,0.953552,7.2968683e-19,0.0063158157,0.94284743,0.99997187,0.8600743,0.10106144,0.015683345,0.13706306,0.37989107,0.005341543,0.2524604,0.21869348,0.91447735,5.348698e-07,0.9877183,0.16461973,0.9864125,0.3822954,0.39839664,0.8988889
27.0,0,0.07,50,27.0,25.56822788,0.14283687,0.11334928,0.0009944472,0.17516892,0.094688796,0.04366922,0.17169498,0.05613276,0.1510612,0.16881824,0.13311651,0.1437554,0.09561,0.10374508,0.033171423,0.2424897,0.1853116,0.40949193,0.26315483,0.019448072,0.18187802,0.20057906
27.0,1,0.29,50,27.0,24.83819438,0.23332427,0.694403,0.0004262648,0.17712863,0.1466835,0.3621509,0.8828192,0.8627183,0.21126203,0.14290935,0.32700655,0.19610177,0.30148885,0.23415661,0.21636045,0.3414105,0.38601342,0.54044247,0.54090333,0.2571236,0.47021803,0.5035915
27.0,2,0.58,50,27.0,23.47557613,0.20900238,0.82071143,8.2510436e-05,0.26383385,0.12682061,0.68320966,0.9608267,0.97653025,0.18656217,0.09896198,0.28341416,0.16481136,0.29507986,0.23646635,0.12647572,0.37961468,0.3271112,0.8219373,0.6005229,0.25332335,0.5052789,0.6994502
27.0,3,0.94,50,27.0,22.66082307,0.29137406,0.864301,4.1804917e-05,0.2441781,0.24358498,0.94982815,0.98944956,0.9279888,0.23253201,0.16128011,0.48703644,0.20398481,0.34893593,0.21764068,0.10315552,0.124265574,0.42760405,0.61601,0.7548795,0.29662287,0.5196917,0.8106833
27.0,4,1.37,50,27.0,22.09444723,0.15096755,0.8779265,1.32090485e-14,0.048454896,0.23064904,0.99601287,0.99839306,0.2100242,0.055217493,0.16699386,0.51201266,0.042797994,0.26980886,0.20536804,0.61708075,3.7158843e-06,0.93560743,0.2047543,0.8388052,0.3490213,0.27551985,0.8370891
27.0,5,1.87,50,27.0,21.61614394,0.046134334,0.9678569,1.0086258e-19,0.010925238,0.96854264,0.9999886,0.78239536,0.171291,0.013294026,0.16680227,0.40589428,0.004900878,0.24046077,0.21021926,0.94548535,3.9898498e-07,0.9879013,0.3311085,0.9976992,0.40848637,0.44644728,0.91436005
27.5,0,0.07,50,27.5,26.08812818,0.19877218,0.1609022,0.00044162493,0.13261843,0.11844167,0.04362541,0.20596139,0.06944432,0.21844952,0.21809341,0.14661132,0.20024623,0.121948116,0.1343446,0.04898132,0.29818985,0.23075382,0.4027902,0.32010886,0.0024836806,0.2201228,0.22491252
27.5,1,0.29,50,27.5,25.34640368,0.22213745,0.53952914,0.00020422392,0.20895588,0.11158013,0.09128085,0.849899,0.5513387,0.20035149,0.13740821,0.21508157,0.18259244,0.2809937,0.25075367,0.17221336,0.29704264,0.34910223,0.4493425,0.42505515,0.25913477,0.3674858,0.40370598
27.5,2,0.58,50,27.5,23.96673525,0.2015955,0.7809172,2.2059374e-05,0.20669533,0.12284455,0.2250572,0.9660693,0.9615517,0.1694538,0.08675277,0.22312216,0.15178926,0.25648293,0.24765432,0.0932195,0.35464206,0.334523,0.8614591,0.6668098,0.25683674,0.43582872,0.6669391
27.5,3,0.94,50,27.5,23.14744484,0.2507033,0.8286119,5.1010197e-06,0.26108423,0.199861,0.90755457,0.9860737,0.7823015,0.19645573,0.12618484,0.4564695,0.17429157,0.33825707,0.23831159,0.05411893,0.19813265,0.41328645,0.73060274,0.78949594,0.2970606,0.4890209,0.75411123
27.5,4,1.37,50,27.5,22.57656696,0.10901841,0.88054675,1.2573481e-15,0.06714476,0.22645956,0.9921942,0.99454,0.18555914,0.032400023,0.14403988,0.49266362,0.014773984,0.27731124,0.20552135,0.44305527,3.930791e-06,0.9497804,0.34525526,0.9074831,0.3520482,0.29662672,0.81153584
27.5,5,1.87,50,27.5,22.14850264,0.03683515,0.9778238,3.5230957e-20,0.017837023,0.970211,0.9999953,0.13000289,0.24253245,0.0065805297,0.16053529,0.41470107,0.0027690066,0.24297255,0.24188149,0.95582205,3.4309338e-07,0.969536,0.40340677,0.9995257,0.41291347,0.48609385,0.9151946
28.0,0,0.07,50,28.0,26.60971049,0.2162081,0.21905029,3.7937298e-05,0.18497212,0.14555146,0.050206285,0.22997828,0.08718434,0.20429914,0.19926332,0.18088336,0.18253642,0.16468747,0.19965963,0.07875686,0.32767156,0.31884214,0.42058167,0.32985157,0.00055420777,0.28593597,0.26458862
28.0,1,0.29,50,28.0,25.85691342,0.17635794,0.39412895,3.6391668e-06,0.20669264,0.069765456,0.039311826,0.79688615,0.24399221,0.14650078,0.085386805,0.17037159,0.12944934,0.2560856,0.26171973,0.089871444,0.2651336,0.3186133,0.38522682,0.33682546,0.2695782,0.33828083,0.3191004
28.0,2,0.58,50,28.0,24.46093062,0.16753314,0.7536331,2.5142018e-07,0.20463169,0.108922206,0.13265479,0.9601574,0.8797434,0.12657395,0.054154098,0.19845827,0.1080936,0.23895405,0.26853323,0.057146203,0.31945893,0.3248646,0.8742411,0.6194059,0.28100133,0.41971752,0.63248247
28.0,3,0.94,50,28.0,23.63717371,0.2023844,0.810821,3.0265863e-08,0.28106534,0.13074349,0.7347999,0.95600367,0.5024945,0.16356379,0.10027433,0.40240312,0.12962916,0.33060995,0.2711235,0.02527829,0.25373712,0.45141566,0.8035757,0.8032878,0.29668447,0.48980984,0.7440477
28.0,4,1.37,50,28.0,23.06578178,0.064998984,0.85651827,1.4319841e-16,0.07946671,0.21969914,0.98649377,0.9335038,0.19831125,0.020789059,0.12812322,0.48078403,0.006714981,0.28411514,0.21466483,0.37596372,4.4798126e-06,0.93421793,0.44404855,0.94182605,0.35328102,0.33845297,0.79583955
28.0,5,1.87,50,28.0,22.63639023,0.020817198,0.9798754,1.5165382e-20,0.03071856,0.9307434,0.9999976,0.00023245286,0.36390957,0.0037201568,0.13542807,0.37935066,0.0011031308,0.24763656,0.2876656,0.9597697,3.0895936e-07,0.9106183,0.5146505,0.99984527,0.41254863,0.5029109,0.9033117
28.5,0,0.07,50,28.5,27.1328243,0.18430246,0.24218053,2.144122e-06,0.19258295,0.10467225,0.031162454,0.2820606,0.05639262,0.16834004,0.13182843,0.16898805,0.147757,0.21422116,0.24007924,0.038906336,0.34686866,0.3242701,0.41279006,0.2978761,0.0003479682,0.32104096,0.30942908
28.5,1,0.29,50,28.5,26.36973027,0.11415589,0.33137026,1.0405027e-08,0.19867317,0.024966827,0.020949146,0.31601703,0.08867737,0.071399264,0.026693372,0.12845857,0.06309006,0.23369397,0.2302572,0.024479693,0.23258615,0.27016416,0.3553011,0.2855976,0.23686631,0.3081533,0.29484308
28.5,2,0.58,50,28.5,24.95832753,0.0947853,0.6940594,6.500069e-10,0.17753525,0.035140008,0.06630909,0.18662035,0.6020542,0.05058581,0.015715063,0.16604613,0.03660438,0.22055219,0.26697358,0.022803186,0.29788813,0.27241609,0.8761704,0.5697512,0.30247995,0.40008807,0.5694217
28.5,3,0.94,50,28.5,24.12964744,0.16393434,0.7963368,7.1365726e-11,0.30072737,0.08659532,0.52280074,0.6459627,0.23341803,0.124588825,0.0723028,0.32209584,0.08583909,0.343925,0.30637443,0.014339128,0.3288677,0.4099551,0.84998274,0.81720346,0.29643193,0.4709445,0.7296254
28.5,4,1.37,50,28.5,23.55832286,0.04005652,0.8232889,1.7301252e-17,0.08582739,0.1922921,0.9742597,0.03275059,0.24532662,0.015638169,0.12157982,0.4593006,0.0031521982,0.28415558,0.21348065,0.44713226,5.704934e-06,0.8152059,0.5113055,0.9653919,0.3539245,0.38136986,0.7797136
28.5,5,1.87,50,28.5,23.13027654,0.011707199,0.97824717,6.6945637e-21,0.058144536,0.5467132,0.99999857,2.0441169e-06,0.53288585,0.0026664669,0.12274756,0.31899294,0.00061925733,0.26166525,0.32790634,0.9635827,2.8481958e-07,0.78917146,0.64323515,0.99991965,0.4110588,0.5104231,0.87526304
