Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_TP_ctg_Prob_N16,User_2_TP_ctg_Prob_N16,User_4_TP_ctg_Prob_N16,User_5_TP_ctg_Prob_N16,User_6_TP_ctg_Prob_N16,User_7_TP_ctg_Prob_N16,User_9_TP_ctg_Prob_N16,User_10_TP_ctg_Prob_N16,User_12_TP_ctg_Prob_N16,User_13_TP_ctg_Prob_N16,User_14_TP_ctg_Prob_N16,User_16_TP_ctg_Prob_N16,User_17_TP_ctg_Prob_N16,User_18_TP_ctg_Prob_N16,User_19_TP_ctg_Prob_N16,User_20_TP_ctg_Prob_N16,User_21_TP_ctg_Prob_N16,User_22_TP_ctg_Prob_N16,User_23_TP_ctg_Prob_N16,User_24_TP_ctg_Prob_N16,User_25_TP_ctg_Prob_N16,User_26_TP_ctg_Prob_N16
22.0,0,0.07,50,22.0,20.4107032,0.35796914,0.41753277,0.29617676,0.26734737,0.45334148,0.3127248,0.46377325,0.37035647,0.3540614,0.37772945,0.50720257,0.35270214,0.6196728,0.29947028,0.27097178,0.2828426,0.42375648,0.19971974,0.32769763,0.4601321,0.5554357,0.34868357
22.0,1,0.29,50,22.0,19.689093,0.3064882,0.25845736,0.29793277,0.55494255,0.407403,0.31697834,0.3058801,0.2632171,0.31494784,0.32427755,0.42321596,0.30963585,0.66051453,0.14538348,0.21576498,0.26204228,0.3286069,0.014156503,0.33568037,0.3568813,0.36784473,0.10587504
22.0,2,0.58,50,22.0,18.11130066,0.67984706,0.4809668,0.091509044,0.66623116,0.9348541,0.79910374,0.08619904,0.7936457,0.64563733,0.7575366,0.9272547,0.6454035,0.996583,0.21698295,0.40828022,0.6543506,0.70988196,7.859097e-05,0.5920357,0.3537847,0.8295047,0.08774506
22.0,3,0.94,50,22.0,17.01714963,0.64632803,0.65298206,0.1362307,0.25922143,0.9245434,0.86603016,0.050539557,0.8095157,0.6064911,0.71138555,0.96399575,0.60901713,0.99879616,0.26971352,0.46264815,0.71359205,0.53558785,5.2703776e-06,0.7845593,0.3510433,0.8315978,0.049353752
22.0,4,1.37,50,22.0,16.18569635,0.5604912,0.8634608,0.021707634,0.42160693,0.99365306,0.96525735,0.017510563,0.8288059,0.52541,0.72225714,0.98325044,0.49705943,0.99882394,0.2862661,0.701196,0.9057763,0.54608315,4.770475e-06,0.8777638,0.43031693,0.7453198,0.1205509
22.0,5,1.87,50,22.0,15.52256301,0.1769497,0.52346677,2.1812108e-05,0.04792206,0.5147714,0.78743196,0.0020652295,0.34371278,0.17700286,0.38629913,0.78534395,0.14162205,0.77167946,0.081665054,0.064531006,0.61481756,0.3514149,8.375271e-06,0.41969836,0.19360834,0.63112575,0.08966336
22.5,0,0.07,50,22.5,20.934819,0.3654697,0.47565296,0.24464996,0.38721022,0.4817035,0.39675012,0.4789656,0.39798883,0.3588798,0.37661865,0.58747,0.35916796,0.63863516,0.3302438,0.3032114,0.3031682,0.42997727,0.40056095,0.3634144,0.5428192,0.6707299,0.42110065
22.5,1,0.29,50,22.5,20.22671468,0.48087445,0.318297,0.33548272,0.55669355,0.692112,0.3341446,0.20313072,0.3789282,0.47292542,0.51864195,0.49613842,0.4813786,0.69953126,0.23826635,0.35486993,0.32155022,0.48382577,0.062278163,0.35143757,0.3744681,0.4432259,0.23757403
22.5,2,0.58,50,22.5,18.68567427,0.4251566,0.6847246,0.02286759,0.5918335,0.9867513,0.9166689,0.16975991,0.79785705,0.35290018,0.51574296,0.9569121,0.34604418,0.998689,0.26836506,0.6011522,0.7011776,0.45252192,6.268589e-05,0.7562656,0.44830146,0.8196086,0.08192805
22.5,3,0.94,50,22.5,17.62296289,0.538467,0.7174861,0.025555694,0.20486028,0.9718547,0.89487153,0.060803544,0.8163989,0.4037285,0.5443172,0.9621806,0.47434354,0.9991584,0.28909278,0.5427241,0.771409,0.38836694,8.499658e-06,0.82575876,0.28291544,0.7938053,0.064019494
22.5,4,1.37,50,22.5,16.81878355,0.49913576,0.8642674,0.015114085,0.2446781,0.9958284,0.96410125,0.013520495,0.8262395,0.4917266,0.71837074,0.9757673,0.45377085,0.9990105,0.36022365,0.69420177,0.929749,0.58871156,7.053077e-06,0.7258618,0.32488015,0.71730775,0.114643276
22.5,5,1.87,50,22.5,16.1795392,0.18409614,0.36205158,6.083233e-07,0.015597749,0.6357005,0.90318394,0.0016900027,0.35534537,0.17441799,0.39980677,0.76293594,0.1427563,0.296288,0.06780375,0.031594235,0.7013769,0.37706196,3.7896007e-05,0.6507482,0.21417333,0.42876747,0.20285398
23.0,0,0.07,50,23.0,21.45670594,0.36560026,0.49933276,0.18556805,0.4508885,0.480481,0.44404188,0.4747965,0.40046296,0.36133003,0.37937602,0.62180704,0.36174962,0.6278252,0.35589114,0.333151,0.3133557,0.41920224,0.57605094,0.4211537,0.5205375,0.7103556,0.46986246
23.0,1,0.29,50,23.0,20.76121947,0.45919105,0.44649705,0.26969656,0.55652314,0.7508562,0.45168725,0.111157805,0.65286857,0.41168323,0.45432636,0.81317466,0.44742012,0.93398064,0.3532966,0.40594316,0.45846626,0.4561709,0.11642299,0.38739085,0.41356054,0.77096826,0.26112765
