"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.13532404310258,3.03292644505998,2.92759950985109,1.560328409366,2.87844628862845,1.33632235251554,1.59733026336929,1.79183814934299,1.81484493754491,2.79091369211731,2.71521737620328,1.06057360087024,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08474765175572,2.87641490066604,2.93857730289056,1.27887000093774,1.45463733204735,2.72071609789768,2.60380427658991,1.14004395916823,1.37740712569259,1.20863500623405,1.93118580635163,1.01997871646255,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.15528743323581,3.34207492947374,1.93420079638969,2.90595328698796,1.74369709712734,1.82664123535653,1.90129334580517,1.72990705648198,1.06988033461308,1.89991255665808,2.4696894670919,1.08955543149754,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.22482518279838,1.92043748183079,1.24291128547906,3.1332049206968,3.02418693954241,1.92893629373593,1.69689513587285,2.24477149808613,2.98090156770427,2.96408819509717,2.51772573505674,1.18013667914311,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.16577745502765,3.07426614631309,1.71530260847981,2.96820517599995,2.93344874948129,2.89784349317714,1.54761143644747,1.88286673767151,1.88536690606689,2.03584744456332,2.87915961273605,1.19751155019328,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.29714985331333,2.33237283860211,2.12888088195599,2.29567106402308,1.9590939423532,2.56133875055943,2.72392053794121,1.52329024621462,1.30799726843715,1.74831283875647,2.8701395969182,1.07579983332148,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.05736600880358,3.03722814124792,2.88698690793263,1.41425159631327,1.76982668040872,2.84152082212643,1.35611392480608,2.84477006727056,1.34427830677314,2.80782776704278,1.55478135137282,1.11238754075466,NA,NA,NA,NA,NA
