Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N12,User_3_Acceptance_N12,User_5_Acceptance_N12,User_6_Acceptance_N12,User_7_Acceptance_N12,User_9_Acceptance_N12,User_12_Acceptance_N12,User_13_Acceptance_N12,User_14_Acceptance_N12,User_16_Acceptance_N12,User_17_Acceptance_N12,User_18_Acceptance_N12,User_19_Acceptance_N12,User_20_Acceptance_N12,User_23_Acceptance_N12,User_24_Acceptance_N12,User_25_Acceptance_N12,User_26_Acceptance_N12
25.5,4,1.37,50,25.5,20.43102963,0.8305368,0.38085666,0.26677117,0.21530955,0.99854463,0.9142241,0.55452186,0.39191538,0.3735811,0.7663591,0.15702586,0.8868454,0.9897257,0.65526694,0.9623637,0.07144065,0.6964935,0.5704562
25.5,5,1.87,50,25.5,19.90867457,0.46400687,0.09765566,0.057542678,0.33788326,0.9981483,0.71759504,0.42335054,0.28411424,0.11475604,0.43954942,0.0630454,0.8172143,0.98364556,0.002334937,0.93075436,0.00024959448,0.53970784,0.4873269
26.0,0,0.07,50,26.0,24.53324108,0.4000298,0.51171994,0.5551764,0.10159115,0.38026142,0.7794365,0.5924179,0.26614335,0.52967846,0.44819552,0.32454824,0.54670954,0.0036096608,0.033732325,0.71829355,0.2214104,0.42832476,0.2715939
26.0,1,0.29,50,26.0,23.82854459,0.015380085,0.07126585,0.035491716,0.17785177,0.99689245,0.021098131,0.009440676,0.020855842,0.05074618,0.0065157455,0.061081745,0.0043677976,0.0022001655,0.17550647,0.007481887,0.0029802788,0.54929924,0.80263144
26.0,2,0.58,50,26.0,22.50092064,0.94685555,0.8899134,0.92338604,0.081460975,0.99913514,0.55926627,0.7058834,0.2187121,0.937275,0.61958885,0.5686969,0.8877561,0.00068779534,0.04458685,0.6213321,0.007876334,0.9607855,0.9637146
26.0,3,0.94,50,26.0,21.65035065,0.9791796,0.9231991,0.9311721,0.11705304,0.99871737,0.9599224,0.8018934,0.66331637,0.9420807,0.88051265,0.58318734,0.98609,0.9635004,0.24380444,0.9535729,0.020291708,0.9302803,0.9338772
26.0,4,1.37,50,26.0,20.99786431,0.8364459,0.3731494,0.29140535,0.18169786,0.998435,0.9115329,0.56197983,0.38479516,0.36950904,0.77647215,0.16873981,0.88273007,0.98873323,0.6693186,0.9589586,0.13707972,0.7069805,0.5937938
26.0,5,1.87,50,26.0,20.49091151,0.48564783,0.11557565,0.061380267,0.29274827,0.9980349,0.6472962,0.43103048,0.3077844,0.13661228,0.44424468,0.05733727,0.81521994,0.97713906,0.0022965206,0.92601025,0.00047294324,0.55139565,0.5036638
26.5,0,0.07,50,26.5,25.04991076,0.3304184,0.55463284,0.63044447,0.08238494,0.7033174,0.65531766,0.4389467,0.19894703,0.5916662,0.64963967,0.27459356,0.72430736,0.004209647,0.022781793,0.70021546,0.2434974,0.48455077,0.24176644
26.5,1,0.29,50,26.5,24.33221479,0.02122822,0.16447997,0.029550541,0.048215,0.99816144,0.3753775,0.012774309,0.054983355,0.073911145,0.004039729,0.121360905,0.004201097,0.002157954,0.53553843,0.013493896,0.0014644043,0.6512349,0.7630735
26.5,2,0.58,50,26.5,22.98664822,0.95568293,0.85914755,0.9085146,0.04628276,0.99907815,0.30770433,0.56225765,0.14382504,0.9275234,0.5710394,0.36007056,0.9143334,0.0006355579,0.018930431,0.6868757,0.005536774,0.9490507,0.9598777
26.5,3,0.94,50,26.5,22.18229568,0.97724915,0.9132163,0.9239839,0.11094093,0.998592,0.95563376,0.73055243,0.53112715,0.9348828,0.84540075,0.55407584,0.9840704,0.7875105,0.1373904,0.94970196,0.010248786,0.91443545,0.9194005
26.5,4,1.37,50,26.5,21.55288998,0.8335702,0.36225322,0.3141214,0.15507795,0.9982804,0.9041973,0.566062,0.37875098,0.3651076,0.77408075,0.18511218,0.8784984,0.98632646,0.6810779,0.95406264,0.22110975,0.7269717,0.6176192
26.5,5,1.87,50,26.5,21.06032424,0.5027091,0.13601348,0.06810779,0.24593174,0.99786985,0.58583647,0.43746644,0.3152341,0.15901975,0.44343343,0.056255408,0.80919516,0.94333243,0.002211435,0.92139727,0.0008243816,0.56037056,0.51929724
27.0,0,0.07,50,27.0,25.56822788,0.24127008,0.41862506,0.6118898,0.058231935,0.7717697,0.5141978,0.29153267,0.18747185,0.4750578,0.670906,0.24139796,0.8341343,0.006099265,0.020976199,0.63506126,0.26230866,0.5439079,0.2726625
27.0,1,0.29,50,27.0,24.83819438,0.08921231,0.31330153,0.09188089,0.027115485,0.99837196,0.81232285,0.060451172,0.12668587,0.15717264,0.006227021,0.26998305,0.008388827,0.0020946735,0.48812214,0.039717503,0.0006240408,0.81508523,0.7670684
27.0,2,0.58,50,27.0,23.47557613,0.9631598,0.79849356,0.8671747,0.03273863,0.9987881,0.16416931,0.4011972,0.123953566,0.9025274,0.566522,0.26498726,0.9585209,0.00063153595,0.011109062,0.8070946,0.003452719,0.92582405,0.94408697
27.0,3,0.94,50,27.0,22.66082307,0.9715632,0.8942313,0.911824,0.09796319,0.9984662,0.94861716,0.662565,0.43691653,0.9229028,0.7928539,0.47835183,0.9795998,0.22870874,0.054813046,0.9461478,0.0058740024,0.89584595,0.9017649
27.0,4,1.37,50,27.0,22.09444723,0.8243301,0.3516747,0.32956025,0.119229406,0.99807,0.8866547,0.56656224,0.37431157,0.35907212,0.76686126,0.20945197,0.8761281,0.9799364,0.687073,0.94799507,0.30600452,0.7549618,0.64841074
27.0,5,1.87,50,27.0,21.61614394,0.51791686,0.15863873,0.07747875,0.21547851,0.9976411,0.55758613,0.4447032,0.31359068,0.18181945,0.44378483,0.05891671,0.8010656,0.6197554,0.0020976965,0.9160582,0.0014696367,0.56148446,0.5393342
27.5,0,0.07,50,27.5,26.08812818,0.22392145,0.36536285,0.49968374,0.04860498,0.8415526,0.43582073,0.28800997,0.22542062,0.39278397,0.543501,0.2547673,0.8104798,0.0085004615,0.020623304,0.61076516,0.21430224,0.47777218,0.31462196
27.5,1,0.29,50,27.5,25.34640368,0.1508166,0.43271995,0.24433148,0.023292763,0.99786294,0.56993645,0.27016473,0.16913407,0.32814613,0.025926253,0.41314727,0.05926683,0.0022541059,0.2976455,0.120967746,0.00075121695,0.8249457,0.77507603
27.5,2,0.58,50,27.5,23.96673525,0.96664405,0.7256965,0.78153497,0.031903982,0.9985487,0.13279939,0.34005713,0.12650801,0.8544025,0.5578339,0.23989195,0.9732257,0.00066409365,0.009266634,0.8865257,0.0020006238,0.8971475,0.91696495
27.5,3,0.94,50,27.5,23.14744484,0.96306944,0.8683371,0.8842293,0.07332707,0.99836814,0.9255473,0.6203558,0.40663132,0.90524846,0.74823564,0.40240675,0.9725256,0.03364593,0.021672444,0.9413241,0.0036242104,0.878637,0.88204473
27.5,4,1.37,50,27.5,22.57656696,0.81566393,0.3463909,0.3178951,0.062483937,0.99778587,0.82525706,0.56192535,0.3742307,0.35378176,0.75336504,0.23530775,0.87687755,0.91232514,0.6803314,0.94064605,0.40432736,0.77659476,0.67398
27.5,5,1.87,50,27.5,22.14850264,0.5285501,0.1833225,0.089895986,0.19000682,0.99735534,0.509954,0.45446888,0.3139439,0.20426737,0.44346443,0.065661035,0.78427875,0.19892551,0.0019844403,0.9086125,0.0031737343,0.5624085,0.5487053
28.0,0,0.07,50,28.0,26.60971049,0.2385545,0.34788483,0.42133906,0.05871267,0.87148166,0.38055125,0.30354393,0.2611741,0.36343637,0.4761459,0.26766044,0.75104123,0.010800415,0.020402808,0.5959672,0.17839772,0.45093712,0.35498306
28.0,1,0.29,50,28.0,25.85691342,0.21247624,0.60961205,0.52070266,0.024229797,0.9960956,0.31480712,0.58096504,0.26846018,0.5754962,0.14325947,0.60008126,0.3106174,0.0020927924,0.1190309,0.33749261,0.0010079563,0.8384474,0.7175333
28.0,2,0.58,50,28.0,24.46093062,0.95963544,0.7268771,0.67797333,0.033054046,0.9980216,0.15404844,0.3707383,0.15026313,0.8370698,0.46453604,0.24642372,0.97580415,0.000740433,0.009617665,0.9063274,0.00123672,0.860321,0.88177866
28.0,3,0.94,50,28.0,23.63717371,0.95210683,0.8455449,0.8561603,0.055808198,0.99786174,0.85897356,0.6132033,0.4071767,0.8863686,0.74896723,0.32238275,0.961597,0.008246282,0.012574517,0.9353617,0.0023172614,0.8674182,0.86290437
28.0,4,1.37,50,28.0,23.06578178,0.81042755,0.3435365,0.306605,0.039633084,0.99738854,0.69447863,0.55657643,0.37399152,0.3573782,0.7339302,0.24619098,0.8779255,0.31735313,0.6563018,0.932993,0.49701118,0.77317256,0.67173123
28.0,5,1.87,50,28.0,22.63639023,0.53301233,0.21214986,0.10665159,0.16318908,0.99702364,0.46416497,0.4699777,0.31719536,0.23030935,0.4422673,0.0782022,0.760454,0.077108294,0.0019027222,0.8972076,0.010834278,0.5543956,0.5342924
28.5,0,0.07,50,28.5,27.1328243,0.273505,0.36621898,0.38832325,0.076800495,0.886324,0.35994685,0.33752865,0.2871131,0.3618245,0.44260323,0.28916612,0.6643297,0.011182702,0.020718114,0.61385953,0.2197471,0.45702872,0.38040775
28.5,1,0.29,50,28.5,26.36973027,0.3330958,0.6254649,0.62687093,0.02682874,0.9921923,0.24571149,0.6075148,0.39429495,0.65707237,0.31974468,0.580227,0.6965904,0.0012114346,0.07232045,0.51081187,0.0044959416,0.8156569,0.61902785
28.5,2,0.58,50,28.5,24.95832753,0.93813276,0.7827389,0.6638209,0.03223679,0.9965833,0.19968686,0.3900682,0.19993883,0.8546746,0.34098592,0.25984952,0.963555,0.0009071896,0.01013372,0.8606166,0.0010165554,0.7990563,0.779447
28.5,3,0.94,50,28.5,24.12964744,0.93660754,0.8330354,0.83437556,0.046559613,0.9969679,0.5504633,0.6449182,0.45385602,0.8693322,0.77579975,0.29509684,0.9447643,0.005720366,0.0095664635,0.9276639,0.0016409791,0.8679781,0.845724
28.5,4,1.37,50,28.5,23.55832286,0.8131111,0.35228142,0.3065137,0.03029891,0.9968011,0.4853707,0.5409802,0.37050653,0.37179336,0.7180366,0.23722033,0.87685925,0.05717337,0.59106565,0.92604727,0.5144761,0.73967767,0.63218766
28.5,5,1.87,50,28.5,23.13027654,0.5313434,0.24866608,0.1305001,0.13793036,0.9966482,0.4118497,0.47274986,0.32835722,0.26282495,0.44025084,0.100203425,0.7263708,0.0552632,0.001876381,0.882412,0.047476936,0.5581519,0.55600476
29.0,0,0.07,50,29.0,27.65747353,0.2785389,0.45125365,0.409253,0.11187176,0.88756806,0.4158502,0.42263055,0.33707577,0.43589437,0.41326874,0.34589583,0.5959228,0.0138573395,0.021829806,0.5793426,0.20556441,0.5109332,0.44734213
29.0,1,0.29,50,29.0,26.88486816,0.46172786,0.5440386,0.56563205,0.034583118,0.9876073,0.25922677,0.55780447,0.3969723,0.59919673,0.40178755,0.5018857,0.67029107,0.0007904092,0.063291624,0.50107557,0.018089417,0.6940034,0.45634952
29.0,2,0.58,50,29.0,25.45906194,0.86071694,0.7226598,0.5770356,0.029038632,0.993533,0.212228,0.447442,0.29765612,0.7713581,0.25285336,0.2991235,0.90709394,0.0010642274,0.010085457,0.7503773,0.0011116661,0.78578573,0.7009912
29.0,3,0.94,50,29.0,24.62575867,0.91692024,0.83553547,0.82934856,0.043824703,0.9956274,0.27264136,0.67132187,0.5224206,0.8606306,0.80690235,0.3008192,0.92676055,0.005124911,0.008594895,0.91984147,0.0012760333,0.8623632,0.83566326
29.0,4,1.37,50,29.0,24.05391538,0.8227751,0.36943978,0.3161616,0.025934685,0.9959308,0.35995874,0.51032317,0.3615081,0.39848202,0.7086917,0.23388301,0.87207353,0.026405856,0.46827796,0.9181998,0.48645458,0.6769445,0.5635692
29.0,5,1.87,50,29.0,23.62757438,0.5271659,0.29179382,0.16272467,0.11473194,0.99621284,0.36693853,0.4919468,0.34735456,0.29953966,0.44209024,0.13586278,0.699959,0.05514197,0.0019311982,0.8622003,0.14451261,0.57486063,0.57299334
29.5,0,0.07,50,29.5,28.1836337,0.27847296,0.5393613,0.49832723,0.15622438,0.8919095,0.49244508,0.51082873,0.42062002,0.5186286,0.39160082,0.4645523,0.5954132,0.017923798,0.0245316,0.5957036,0.15745313,0.611267,0.5651587
29.5,1,0.29,50,29.5,27.40233952,0.42204517,0.4281355,0.4663752,0.047226727,0.9831546,0.2759216,0.43333766,0.33069327,0.4694405,0.44030008,0.41312405,0.54997635,0.0006738792,0.0672166,0.46406382,0.04015999,0.54225665,0.37190485
29.5,2,0.58,50,29.5,25.96299109,0.82955384,0.7234436,0.61113715,0.030229773,0.9879725,0.20657238,0.47631723,0.39931,0.756879,0.34076983,0.34545642,0.8775332,0.0012352567,0.011473917,0.7847981,0.0012974073,0.80075014,0.66758525
29.5,3,0.94,50,29.5,25.12550164,0.8996968,0.83651274,0.8315091,0.044743806,0.99361944,0.24887301,0.6552023,0.53319687,0.85592294,0.82793957,0.31110352,0.9162871,0.0050538904,0.009277457,0.9103606,0.0010697743,0.8413997,0.7974344
29.5,4,1.37,50,29.5,24.55322284,0.82619995,0.37775812,0.33606142,0.024325646,0.99473286,0.31539872,0.46731117,0.34543797,0.4168945,0.69873226,0.23481278,0.8621418,0.022149444,0.26419425,0.90567625,0.3563612,0.5931918,0.4852783
29.5,5,1.87,50,29.5,24.12835628,0.5228808,0.33348772,0.20913778,0.073777005,0.9956783,0.3496009,0.5165707,0.36575553,0.33640924,0.44427276,0.19005783,0.68036896,0.06231548,0.0021865405,0.8318647,0.27743712,0.59282506,0.58870625
30.0,0,0.07,50,30.0,28.71126182,0.29173607,0.6221085,0.5548517,0.24363154,0.8970853,0.60290384,0.6320303,0.5689504,0.60001737,0.4495327,0.56448025,0.63280624,0.040079627,0.030613987,0.71568394,0.12021533,0.6947608,0.6852783
30.0,1,0.29,50,30.0,27.9221571,0.371207,0.35486084,0.36498222,0.06508372,0.9768852,0.3061229,0.3573699,0.3013614,0.3692938,0.368819,0.3527665,0.45749143,0.0007236421,0.074951574,0.43295166,0.037152253,0.48162827,0.36408833
30.0,2,0.58,50,30.0,26.47043557,0.82150626,0.72976744,0.6235261,0.037834667,0.9786467,0.21365497,0.44879845,0.39697948,0.7651463,0.46162376,0.38033718,0.855397,0.0017793898,0.014967482,0.80077285,0.001423027,0.7810308,0.60050774
