Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N18,User_3_Acceptance_N18,User_5_Acceptance_N18,User_6_Acceptance_N18,User_7_Acceptance_N18,User_9_Acceptance_N18,User_12_Acceptance_N18,User_13_Acceptance_N18,User_14_Acceptance_N18,User_16_Acceptance_N18,User_17_Acceptance_N18,User_18_Acceptance_N18,User_19_Acceptance_N18,User_20_Acceptance_N18,User_23_Acceptance_N18,User_24_Acceptance_N18,User_25_Acceptance_N18,User_26_Acceptance_N18
22.0,0,0.07,50,22.0,20.4107032,0.15279648,0.203189,0.13169757,0.22657122,0.17423585,0.07589252,0.24933358,0.27361795,0.2422393,0.09490403,0.18041694,0.28436208,0.34942964,0.13710488,0.15881173,0.042118687,0.2889005,0.21540637
22.0,1,0.29,50,22.0,19.689093,0.9997704,0.6704407,0.17604236,0.030078921,0.3143334,0.5221249,0.07038911,0.05289843,0.10448392,0.13729143,0.67999107,0.8249791,0.02403094,0.09685964,0.175387,0.64327365,0.9975218,0.18600406
22.0,2,0.58,50,22.0,18.11130066,0.9779958,0.46223196,0.09494409,0.25477928,0.38468438,0.026031593,0.3421634,0.42053172,0.08497854,0.9424859,0.016139591,0.99979925,0.09611042,0.22987829,0.08052734,0.017943032,0.9708428,0.13155936
22.0,3,0.94,50,22.0,17.01714963,0.9899956,0.9305274,0.10475792,0.18820293,0.9377834,0.9519332,0.3414506,0.36868837,0.2221904,0.99247426,0.071197115,0.99995977,0.6912195,0.15896204,0.3149558,0.019436607,0.9885621,0.41559163
22.0,4,1.37,50,22.0,16.18569635,0.98516434,0.85018355,0.08067192,0.605454,0.83685285,0.7625163,0.36822498,0.36601064,0.18591116,0.9980616,0.2107193,0.9999432,0.7596207,0.042190313,0.46281648,0.0022967784,0.9898656,0.34847507
22.0,5,1.87,50,22.0,15.52256301,0.9833349,0.79250234,0.10115318,0.59106404,0.7199543,0.67976445,0.2483276,0.28446877,0.13476835,0.9971868,0.190528,0.99990433,0.77309054,0.01708728,0.20974569,0.0010931299,0.9860999,0.1564203
22.5,0,0.07,50,22.5,20.934819,0.3023199,0.43964365,0.28557596,0.25654992,0.41550082,0.104155734,0.18974942,0.26809376,0.24394472,0.10959757,0.2529964,0.34762445,0.47295395,0.14791906,0.26445663,0.041336317,0.36297092,0.39800838
22.5,1,0.29,50,22.5,20.22671468,0.99983907,0.99159986,0.9818398,0.052520607,0.8358394,0.554356,0.10022948,0.0733722,0.17673378,0.81689787,0.7583875,0.9913022,0.020735826,0.10762564,0.47320154,0.49744502,0.9991953,0.8634642
22.5,2,0.58,50,22.5,18.68567427,0.97756195,0.78332984,0.50814945,0.17463379,0.82959414,0.11307295,0.20964082,0.3059887,0.0925505,0.9847502,0.020077648,0.99987006,0.08815286,0.14503507,0.18469298,0.0052556694,0.96639985,0.42716134
22.5,3,0.94,50,22.5,17.62296289,0.98971003,0.95431197,0.11968013,0.16793214,0.96200556,0.9676611,0.29502603,0.27038938,0.1919212,0.99363035,0.053708155,0.9999623,0.6776085,0.11527376,0.73815715,0.013623207,0.9860504,0.78461736
