"N","mean_acceptance_avg","Eall_sum"
2,0.452601258538453,213.40040425381
4,0.457104012020799,213.689897876081
6,0.467814445061329,213.516229279493
8,0.461865916782703,213.56486881875
10,0.481189797374769,213.191037500348
12,0.524269454588469,208.940835486694
14,0.530217982867095,208.340457454258
16,0.530217982867095,208.340457454258
18,0.57123831646818,201.169804801795
20,0.514482580732063,199.9991867143
