"Day","MeanAcceptance"
1,NA
2,0.733333333333333
3,0.764044943820225
4,0.663265306122449
5,0.677777777777778
6,0.722222222222222
7,0.626168224299065
8,0.699029126213592
9,0.648148148148148
10,0.761363636363636
11,0.693877551020408
12,0.677777777777778
13,0.662921348314607
14,0.63
15,0.673469387755102
16,0.669811320754717
17,0.709677419354839
18,0.741935483870968
19,0.69047619047619
20,0.673076923076923
21,0.673684210526316
22,0.67
