"Tair","FanMode","Velocity","Humidity","SET*","2","3","5","6","7","9","12","13","14","16","17","18","19","20","23","24","25","26"
22,0,0.07,50,20.4107032000114,0.787003878507404,0.619855004568972,0.116878999430892,0.529759065777442,0.803033115447725,0.73600593196723,0.562597912763176,0.709454113827559,0.507639455679293,0.630862422700819,0.660778552294991,0.833906569928301,0.758553466661892,0.391399189983949,0.831107554633104,0.483954227954659,0.810541210473025,0.476507550095507
22,1,0.29,50,19.6890930034132,0.509516914071911,0.464640390645513,0.0449389742133133,0.569364580701592,0.729077185185895,0.617615025441232,0.496369666895824,0.581663034110862,0.347658258229458,0.479164555833993,0.568288591585749,0.75728415168416,0.746222802468678,0.370089230101589,0.774291822674166,0.472475459108068,0.745978326558982,0.35325730981781
22,2,0.58,50,18.111300655776,0.0601498276168997,0.179129485071711,0.00481462809938698,0.438325441630015,0.519892245409303,0.242131572469922,0.354231467372423,0.240394824000048,0.108949803070852,0.161145989658723,0.33106680920898,0.411776115959944,0.674668271725333,0.321483014456838,0.563114017236459,0.426181993867996,0.552316486638689,0.150962012382201
22,3,0.94,50,17.0171496277535,0.0091752668705628,0.0772862183501792,0.000996619964517653,0.217568672945683,0.365424110370829,0.0888853503962848,0.267512497695216,0.0986047483177512,0.0420064703416196,0.0592799864806936,0.197972226171164,0.182713508684534,0.614449244161945,0.288504732312495,0.382396792799211,0.384938958344755,0.401404433267474,0.0754245204560162
22,4,1.37,50,16.1856963490387,0.0021267316141911,0.0388861325777986,0.000300430472017351,0.101103145627996,0.262736021083987,0.0379741081336172,0.211414091719567,0.0464347591731997,0.0197114587543348,0.0262646423415762,0.12689413304595,0.0850597242353514,0.565910562867085,0.264547749686571,0.260266255694737,0.351921447235812,0.296575737687714,0.0431764994871369
22,5,1.87,50,15.5225630130966,0.000659963600225549,0.0221438870851953,0.00011540469505749,0.0508087200879056,0.195518294957689,0.018813906482187,0.173218817755587,0.0248942462217436,0.0106815476006326,0.0135215641329067,0.0869627058615481,0.0440664662426783,0.526203940281013,0.24628831746786,0.182838443831283,0.325575168007807,0.22550135706288,0.0273693235166263
22.5,0,0.07,50,20.9348189988475,0.900700720606608,0.720144687686315,0.216952911784823,0.483366626139053,0.846229430092424,0.770573783250041,0.608710286781791,0.761457960746575,0.62041444237916,0.701654602986345,0.705713431140404,0.858537520941175,0.738913168692776,0.405754556364476,0.856733288701286,0.486769503969428,0.845816721610016,0.567839956846445
22.5,1,0.29,50,20.2267146787686,0.728069928964964,0.581344231814017,0.0923793240619874,0.543312993323505,0.785767341228461,0.713378466271894,0.545900245577954,0.682430604689832,0.466100727093119,0.596786931260554,0.639882791457678,0.819600743170516,0.758255159370076,0.386097824658371,0.819090521470148,0.481798467009498,0.795801162677294,0.444263606824721
22.5,2,0.58,50,18.6856742662832,0.150063659836482,0.265103585529379,0.0109587680311253,0.528054037467955,0.60135039372181,0.371279531121234,0.404439415836035,0.354835220488275,0.173089533173811,0.25571018691023,0.415655813807165,0.55572788953012,0.703759820169836,0.339204812583653,0.651861467940434,0.44552954688311,0.629171353588276,0.211118440090106
