"Tair","FanMode","Velocity","Humidity","SET*","2","3","5","6","7","9","12","13","14","16","17","18","19","20","23","24","25","26"
27,3,0.94,50,22.660823067868,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
27,4,1.37,50,22.0944472274434,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
27,5,1.87,50,21.6161439379016,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
27.5,0,0.07,50,26.0881281760461,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
27.5,1,0.29,50,25.3464036781016,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
27.5,2,0.58,50,23.9667352539539,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1
27.5,3,0.94,50,23.1474448398992,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
27.5,4,1.37,50,22.5765669553959,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
27.5,5,1.87,50,22.1485026418078,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
28,0,0.07,50,26.6097104905337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,1,0.29,50,25.856913424179,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
28,2,0.58,50,24.4609306168577,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
28,3,0.94,50,23.6371737054424,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
28,4,1.37,50,23.0657817781482,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
28,5,1.87,50,22.6363902262938,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
28.5,0,0.07,50,27.1328243041277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.5,1,0.29,50,26.3697302729813,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28.5,2,0.58,50,24.9583275254006,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
28.5,3,0.94,50,24.1296474354542,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1
28.5,4,1.37,50,23.558322857735,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
28.5,5,1.87,50,23.1302765375112,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
29,0,0.07,50,27.6574735256964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,1,0.29,50,26.884868161936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,2,0.58,50,25.4590619426175,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
29,3,0.94,50,24.6257586663505,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
29,4,1.37,50,24.0539153818027,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1
29,5,1.87,50,23.6275743798624,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
29.5,0,0.07,50,28.1836337037002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.5,1,0.29,50,27.4023395169864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29.5,2,0.58,50,25.9629910887695,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
29.5,3,0.94,50,25.1255016374369,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
29.5,4,1.37,50,24.553222841108,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
29.5,5,1.87,50,24.1283562772269,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1
30,0,0.07,50,28.7112618173101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0.29,50,27.922157099547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,0.58,50,26.4704355668459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,3,0.94,50,25.6290435784136,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
30,4,1.37,50,25.056468894298,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
30,5,1.87,50,24.6329447488381,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
