Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N28,User_3_Acceptance_N28,User_5_Acceptance_N28,User_6_Acceptance_N28,User_7_Acceptance_N28,User_9_Acceptance_N28,User_12_Acceptance_N28,User_13_Acceptance_N28,User_14_Acceptance_N28,User_16_Acceptance_N28,User_17_Acceptance_N28,User_18_Acceptance_N28,User_19_Acceptance_N28,User_20_Acceptance_N28,User_23_Acceptance_N28,User_24_Acceptance_N28,User_25_Acceptance_N28,User_26_Acceptance_N28
22.0,0,0.07,50,22.0,20.4107032,0.2771665,0.216094,0.026043244,0.0049523236,0.7494689,0.9607796,0.12214404,0.3358054,0.65273535,0.74559945,0.23531945,0.6581121,0.929007,0.24773288,0.26057592,0.032764405,0.94614995,0.2415422
22.0,1,0.29,50,22.0,19.689093,0.99994737,0.014175438,0.004016938,0.999975,0.9940498,0.101593845,0.9951686,0.15825027,0.011735296,0.40492892,0.9994451,0.38119474,0.38699692,0.10177077,0.99828553,0.9851317,0.93045354,0.038536835
22.0,2,0.58,50,22.0,18.11130066,0.00091262936,0.005463354,0.050377488,0.00034657645,0.99804264,0.00041019384,0.0006926454,0.257082,0.0011264001,0.0018181872,2.8044355e-05,0.9996,0.859365,0.14148778,0.98287725,0.003922058,0.999582,0.104089506
22.0,3,0.94,50,22.0,17.01714963,0.0016070443,0.0029406785,0.00029051155,0.94228363,0.9978834,0.00018131817,0.002017119,0.13901302,0.0012428316,0.0022949108,3.641941e-05,0.99970305,0.99497634,0.19052896,0.9889917,0.008052883,0.9999369,0.0333278
22.0,4,1.37,50,22.0,16.18569635,0.041479193,0.01790612,0.0047808094,0.8949862,0.99730456,0.002372825,0.00050651643,0.3078493,0.06189334,0.01238017,0.013062441,0.9996679,0.98091596,0.28535074,0.9917823,0.52490646,0.99994045,0.3466012
22.0,5,1.87,50,22.0,15.52256301,0.14934987,0.21837606,0.03670171,0.5187246,0.9975933,0.06416774,0.004441783,0.22949506,0.14832416,0.11040007,0.008604859,0.9996959,0.9706986,0.20197108,0.9909159,0.033886142,0.9999314,0.420561
22.5,0,0.07,50,22.5,20.934819,0.22252688,0.26180696,0.023789776,0.007622191,0.6268685,0.94013596,0.18799351,0.37229183,0.65273535,0.7801256,0.22030485,0.83354056,0.9625236,0.24710923,0.5480457,0.029525459,0.90685946,0.2350175
22.5,1,0.29,50,22.5,20.22671468,0.9999779,0.012814907,0.0012126028,0.99995106,0.9993264,0.29961258,0.99404556,0.15812698,0.009671257,0.7161666,0.99922234,0.86228704,0.9934107,0.11120808,0.99940836,0.98414004,0.99928164,0.071437925
22.5,2,0.58,50,22.5,18.68567427,0.0015744172,0.0044254083,0.062302627,0.00097478187,0.9984329,0.0006360894,0.0014106103,0.14572802,0.0015206295,0.0020293787,1.7237555e-05,0.9996161,0.9439623,0.07245163,0.980549,0.008189339,0.9995672,0.03310696
22.5,3,0.94,50,22.5,17.62296289,0.0018150028,0.0036891655,9.4164476e-05,0.94524306,0.99791837,0.001134486,0.07466416,0.13006562,0.0013459463,0.004607949,0.0001737284,0.999712,0.99498296,0.14213717,0.9880414,0.013948113,0.9999359,0.01921107
22.5,4,1.37,50,22.5,16.81878355,0.034835283,0.029580018,0.003996809,0.9043391,0.9974181,0.006694861,0.0018443554,0.36793223,0.046461016,0.013221564,0.080083355,0.9997027,0.9894054,0.23858336,0.9922905,0.5484869,0.9999438,0.28371498
22.5,5,1.87,50,22.5,16.1795392,0.13168429,0.58399546,0.03550464,0.45800972,0.9977216,0.16502221,0.0048033865,0.25480193,0.12532389,0.15178065,0.007492149,0.9997194,0.97984886,0.16764528,0.9912675,0.03165605,0.999934,0.39147374
23.0,0,0.07,50,23.0,21.45670594,0.6260726,0.41052336,0.023370916,0.012515834,0.6391586,0.81016684,0.47811446,0.5931767,0.5283073,0.7562973,0.5252303,0.98185456,0.9414828,0.34505737,0.61844283,0.021362817,0.78975147,0.5770039
23.0,1,0.29,50,23.0,20.76121947,0.9999922,0.04799308,0.0014095164,0.99973977,0.99671495,0.7504773,0.98907983,0.315243,0.014821598,0.9829764,0.99883145,0.99014914,0.99938744,0.26089308,0.9985992,0.9722442,0.9996724,0.4466378
23.0,2,0.58,50,23.0,19.2549547,0.016234422,0.007465828,0.037017744,0.001306822,0.9986114,0.011024744,0.035091743,0.18399355,0.005933372,0.0063324342,2.0587775e-05,0.9995983,0.9651362,0.08338113,0.9793815,0.05982794,0.9996617,0.017789645
23.0,3,0.94,50,23.0,18.22183405,0.0034856796,0.0066840975,2.6508611e-05,0.94536144,0.9980549,0.010725443,0.96074283,0.17935166,0.0021338796,0.013053093,0.0016294788,0.9997233,0.99493814,0.090995215,0.98788893,0.03495948,0.9999351,0.013961879
23.0,4,1.37,50,23.0,17.44352089,0.03386729,0.09341647,0.0031624627,0.90663755,0.9975217,0.022723017,0.14998679,0.41823635,0.02878731,0.01573527,0.4832175,0.9997368,0.9925781,0.1886709,0.9927977,0.55821043,0.99994665,0.23262641
23.0,5,1.87,50,23.0,16.82709176,0.11041513,0.85748154,0.03352665,0.40169227,0.9978265,0.33387858,0.008936957,0.27829805,0.10612291,0.28083822,0.0054488946,0.9997412,0.9868871,0.13558412,0.9915476,0.028045414,0.9999363,0.35782343
23.5,0,0.07,50,23.5,21.97591213,0.9493654,0.66297644,0.01599149,0.025039013,0.5532507,0.94466937,0.8463687,0.79282707,0.8661041,0.74009705,0.8223613,0.99543846,0.7769351,0.40850317,0.6771915,0.018663203,0.93039876,0.75363165
23.5,1,0.29,50,23.5,21.29224299,0.99999887,0.8235139,0.001991787,0.93974185,0.4104653,0.9893246,0.99486154,0.75492066,0.9017401,0.99967957,0.9998028,0.9979468,0.99862844,0.86157095,0.99270445,0.835022,0.9985038,0.9797836
23.5,2,0.58,50,23.5,19.81868426,0.8057944,0.017700514,0.008540107,0.0008858782,0.9987632,0.74160236,0.91990155,0.30297488,0.6155271,0.13781434,3.9207152e-05,0.9995828,0.97989595,0.17192198,0.9785866,0.15296079,0.9997214,0.043914415
23.5,3,0.94,50,23.5,18.81368418,0.018431209,0.016979855,2.3383871e-05,0.9503387,0.9982564,0.116422206,0.99824005,0.35834914,0.005337681,0.05997341,0.07175951,0.99974,0.9949672,0.08816393,0.98839194,0.14545178,0.9999346,0.011768001
23.5,4,1.37,50,23.5,18.05962121,0.041017115,0.33763298,0.002294403,0.901119,0.9976216,0.0688115,0.9638224,0.45979604,0.02378155,0.023205841,0.9080525,0.99976826,0.9937301,0.1394901,0.99330896,0.56252295,0.9999489,0.18343888
23.5,5,1.87,50,23.5,17.46464671,0.11518448,0.94741714,0.030189602,0.3503409,0.9979019,0.52481216,0.014124931,0.29482892,0.08727581,0.46857503,0.0039810427,0.9997606,0.98844945,0.11136549,0.99175715,0.023404377,0.99993795,0.33975244
24.0,0,0.07,50,24.0,22.4844195,0.9852216,0.7699609,0.022193048,0.02738911,0.8614052,0.9808451,0.9201183,0.8355199,0.9352111,0.70012766,0.90210915,0.9959657,0.09947748,0.4016642,0.7462919,0.01759068,0.97328675,0.80891544
24.0,1,0.29,50,24.0,21.81924277,0.99999946,0.9966016,0.0077865017,0.14724402,0.6034976,0.9947072,0.9834763,0.9461206,0.99758554,0.99992365,0.9999092,0.99954075,0.88492316,0.9832482,0.9159352,0.06689835,0.91406435,0.99786675
24.0,2,0.58,50,24.0,20.37657244,0.9926254,0.53290033,0.0075849295,0.00037405035,0.998915,0.99461854,0.99742216,0.49448863,0.98980665,0.96616757,0.00016602139,0.99956423,0.9861578,0.37822556,0.97797924,0.03748781,0.9997561,0.34706885
24.0,3,0.94,50,24.0,19.39805314,0.5603693,0.08784758,0.00027011402,0.9492751,0.9984331,0.6337921,0.9987763,0.6509985,0.059410114,0.38942596,0.9273309,0.99976134,0.9949945,0.13117506,0.9893838,0.6793941,0.9999344,0.010365403
24.0,4,1.37,50,24.0,18.66690566,0.103088155,0.72731745,0.0013964627,0.88341284,0.9977215,0.18541259,0.9932533,0.47254637,0.024516314,0.06227806,0.976568,0.9997945,0.9941071,0.11361512,0.9937599,0.56123614,0.9999506,0.14699432
24.0,5,1.87,50,24.0,18.09189818,0.17912851,0.97773695,0.02643629,0.30324277,0.99793166,0.7116533,0.021781987,0.30711567,0.06699939,0.73026115,0.0034694655,0.99977756,0.98823714,0.089992836,0.9918865,0.017875524,0.999939,0.3576557
24.5,0,0.07,50,24.5,22.9939457,0.99175185,0.90872973,0.032037646,0.009423747,0.9230707,0.9813454,0.9646008,0.7680381,0.9523287,0.6123268,0.90547967,0.9975982,0.040409684,0.29416582,0.8560355,0.017024957,0.97609615,0.8850069
24.5,1,0.29,50,24.5,22.33087837,0.99999934,0.9960158,0.036329925,0.022271827,0.8724731,0.96582055,0.9615685,0.9207206,0.9870394,0.99989206,0.9999272,0.99861616,0.21972552,0.95460737,0.86376905,0.011967517,0.9693489,0.9958217
24.5,2,0.58,50,24.5,20.92809918,0.99734205,0.95861703,0.1196504,0.0002128979,0.9990234,0.9966597,0.9988255,0.64988583,0.9963056,0.98494756,0.0013627165,0.9995473,0.97417825,0.6095436,0.9777234,0.0048191515,0.99979544,0.91959584
24.5,3,0.94,50,24.5,19.97450335,0.95365465,0.5937599,0.19755891,0.93575877,0.99858093,0.95990163,0.99897575,0.7639602,0.8514394,0.79346186,0.995415,0.9997864,0.9948919,0.23686384,0.9906339,0.8999329,0.99993473,0.014042075
24.5,4,1.37,50,24.5,19.26493094,0.26415572,0.92258793,0.0006918602,0.8375056,0.99782103,0.3799451,0.99630547,0.47017583,0.03145606,0.1547682,0.98281616,0.99981236,0.9939658,0.11586607,0.99390113,0.5592768,0.9999513,0.14980043
24.5,5,1.87,50,24.5,18.70872402,0.39055464,0.98564065,0.022304663,0.26047707,0.9979148,0.85800207,0.057079718,0.31807056,0.0464767,0.897023,0.003252889,0.9997909,0.98721653,0.06925767,0.99190634,0.012407075,0.99993974,0.3971254
25.0,0,0.07,50,25.0,23.50502761,0.99368554,0.9679349,0.11384034,0.006772948,0.9121669,0.93173397,0.9761975,0.42388618,0.9546101,0.166546,0.108276956,0.9983267,0.029362895,0.19576038,0.93188107,0.014729403,0.93404984,0.9327012
25.0,1,0.29,50,25.0,22.82771733,0.9999991,0.920224,0.25982657,0.0067744167,0.8866404,0.59876984,0.9123949,0.6295031,0.7431387,0.9995367,0.99994355,0.9852577,0.089913964,0.6087727,0.89405227,0.0056384746,0.99499494,0.89646184
25.0,2,0.58,50,25.0,21.472584,0.9985406,0.98897517,0.9782189,0.00015572053,0.99907863,0.9968018,0.9987473,0.6847844,0.9977356,0.9886418,0.006785489,0.9995313,0.75263953,0.6754619,0.9785747,0.0018173367,0.99984264,0.97428995
25.0,3,0.94,50,25.0,20.54250534,0.99025786,0.9327163,0.980442,0.3794134,0.9986819,0.9957416,0.9990814,0.795828,0.98949045,0.91585934,0.99686563,0.9998131,0.99466133,0.37306193,0.9919202,0.9053426,0.99993557,0.032936666
25.0,4,1.37,50,25.0,19.85306467,0.5996708,0.97290695,0.00026197796,0.7394949,0.99791646,0.6043667,0.9974892,0.46478027,0.08102401,0.3581221,0.97852165,0.99982667,0.9933801,0.14403509,0.99399817,0.559751,0.9999514,0.22272342
25.0,5,1.87,50,25.0,19.31450558,0.53239846,0.9890053,0.017751815,0.22231248,0.9978436,0.9548872,0.26338372,0.32621783,0.0362137,0.9511074,0.0032556914,0.9998002,0.9863888,0.054032158,0.99177307,0.0081219,0.9999396,0.48923892
25.5,0,0.07,50,25.5,24.01821575,0.99313605,0.97294223,0.5100962,0.003892357,0.8804503,0.73352826,0.9677619,0.3366335,0.9232346,0.113829546,0.013042372,0.9987612,0.03301246,0.19968987,0.9461953,0.018407675,0.50873834,0.9230186
25.5,1,0.29,50,25.5,23.32694447,0.9999977,0.7927312,0.484242,0.0030132646,0.9374821,0.07085534,0.21458186,0.46027008,0.8862106,0.9779302,0.9998548,0.8321696,0.026967118,0.18743135,0.9136844,0.005905215,0.99741244,0.46197712
25.5,2,0.58,50,25.5,22.00896573,0.99877787,0.99144644,0.9937535,0.00012618824,0.9990625,0.9970077,0.99826235,0.6368717,0.99811727,0.989094,0.03904217,0.99952036,0.13388711,0.6020915,0.98145854,0.0016545266,0.9998777,0.98782265
25.5,3,0.94,50,25.5,21.10145941,0.9963764,0.983178,0.99581623,0.0059832134,0.9987444,0.9977931,0.9991375,0.7925748,0.995239,0.9432681,0.99705696,0.99983907,0.99417615,0.49841008,0.9930669,0.89518493,0.9999371,0.22076695
