Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N14,User_3_Acceptance_N14,User_5_Acceptance_N14,User_6_Acceptance_N14,User_7_Acceptance_N14,User_9_Acceptance_N14,User_12_Acceptance_N14,User_13_Acceptance_N14,User_14_Acceptance_N14,User_16_Acceptance_N14,User_17_Acceptance_N14,User_18_Acceptance_N14,User_19_Acceptance_N14,User_20_Acceptance_N14,User_23_Acceptance_N14,User_24_Acceptance_N14,User_25_Acceptance_N14,User_26_Acceptance_N14
22.0,0,0.07,50,22.0,20.4107032,0.13514034,0.3061639,0.27208817,0.2452356,0.2176679,0.071627885,0.16304587,0.27495775,0.2474285,0.16671738,0.28448778,0.4531797,0.084271446,0.21372099,0.49939966,0.040616974,0.38556975,0.21347803
22.0,1,0.29,50,22.0,19.689093,0.4858593,0.08274646,0.08551371,0.020872014,0.5538366,0.526651,0.15746768,0.05389939,0.09861526,0.1583023,0.57025194,0.6549883,0.7045598,0.028829008,0.99861723,0.58246785,0.2751739,0.17118278
22.0,2,0.58,50,22.0,18.11130066,0.09424633,0.13037053,0.13521631,0.25200313,0.51154923,0.03295654,0.0824083,0.37771678,0.10346909,0.115671374,0.3305669,0.9984613,0.049607117,0.33552256,0.999699,0.026150098,0.38715306,0.10210392
22.0,3,0.94,50,22.0,17.01714963,0.79198176,0.26297206,0.2690037,0.14719427,0.8680598,0.98639303,0.2270664,0.3083814,0.24020542,0.14718309,0.22555348,0.99960274,0.9828729,0.21923652,0.99980235,0.059262868,0.8392811,0.26278675
22.0,4,1.37,50,22.0,16.18569635,0.64651924,0.23194566,0.2436565,0.33830363,0.5900315,0.97888196,0.4228546,0.25343564,0.19120376,0.25330785,0.36860624,0.9991275,0.9725467,0.0713192,0.99984264,0.00574733,0.60446954,0.2767068
22.0,5,1.87,50,22.0,15.52256301,0.42861798,0.17183064,0.16646588,0.37913352,0.36537868,0.97469074,0.22444627,0.14922333,0.13527998,0.12350729,0.28815398,0.998865,0.9723896,0.005392952,0.9998746,0.0036517747,0.33047795,0.101264164
22.5,0,0.07,50,22.5,20.934819,0.28482932,0.27111575,0.21223128,0.39887232,0.44777334,0.13772804,0.2942929,0.2653892,0.22417344,0.14773117,0.31119826,0.8584082,0.110645205,0.1954202,0.50253093,0.04229135,0.4876215,0.37216774
22.5,1,0.29,50,22.5,20.22671468,0.85179746,0.11623784,0.11723724,0.043691162,0.9891707,0.30433273,0.42018783,0.07408826,0.14954866,0.21936901,0.66085815,0.99626034,0.9954758,0.03664383,0.9645205,0.75261796,0.98327655,0.8575388
22.5,2,0.58,50,22.5,18.68567427,0.45347008,0.09563249,0.08545523,0.22137608,0.85015976,0.23545997,0.14676829,0.24743192,0.08975229,0.09011424,0.23272651,0.99912345,0.023038616,0.22113231,0.99974597,0.020910338,0.741606,0.32077834
22.5,3,0.94,50,22.5,17.62296289,0.9242775,0.18519333,0.19543344,0.14553888,0.9356158,0.98724747,0.5030426,0.20564403,0.19008362,0.20798159,0.23530152,0.99962133,0.9836053,0.21204425,0.9998052,0.051565874,0.92312014,0.5507604
22.5,4,1.37,50,22.5,16.81878355,0.7620102,0.18557425,0.16948225,0.28821215,0.6312052,0.98237014,0.4739996,0.25196716,0.16868104,0.32106587,0.3320996,0.99919814,0.97503346,0.088112004,0.99984956,0.0031561004,0.65601164,0.33433777
22.5,5,1.87,50,22.5,16.1795392,0.47404876,0.13281001,0.13277481,0.36518452,0.41612962,0.9772571,0.25897712,0.12823729,0.09932583,0.11851941,0.2631924,0.9989391,0.9734989,0.0052348347,0.99987674,0.0028562301,0.36959714,0.12373582
23.0,0,0.07,50,23.0,21.45670594,0.36748007,0.49776772,0.4688534,0.4569513,0.50510544,0.22710977,0.45577663,0.5164284,0.4688718,0.36942774,0.39695677,0.90207595,0.24367335,0.2939988,0.4731796,0.07952754,0.49894863,0.5051778
23.0,1,0.29,50,23.0,20.76121947,0.9948819,0.5803364,0.5666386,0.17172968,0.99868214,0.6973571,0.9694275,0.21785411,0.71139073,0.6359651,0.76221514,0.9992423,0.9970952,0.11107885,0.82927924,0.9884743,0.99843764,0.99661344
23.0,2,0.58,50,23.0,19.2549547,0.87724406,0.17951939,0.15614338,0.11329175,0.9113579,0.8172999,0.39819914,0.2101459,0.18958247,0.15945335,0.13932447,0.99943316,0.01088334,0.15445444,0.9997742,0.039642997,0.85060376,0.743755
23.0,3,0.94,50,23.0,18.22183405,0.9504599,0.2153064,0.19325131,0.14189352,0.9600117,0.98785233,0.8185712,0.15526071,0.24372913,0.5737422,0.24415739,0.99962884,0.9836174,0.28075793,0.99980855,0.06334793,0.9524636,0.8436209
23.0,4,1.37,50,23.0,17.44352089,0.8243026,0.18168403,0.14546464,0.23456764,0.6819589,0.98466766,0.5007116,0.2858306,0.1801817,0.41165105,0.29391614,0.9992548,0.977023,0.119593635,0.9998579,0.0021588246,0.7050078,0.3686328
