Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N20,User_3_Acceptance_N20,User_5_Acceptance_N20,User_6_Acceptance_N20,User_7_Acceptance_N20,User_9_Acceptance_N20,User_12_Acceptance_N20,User_13_Acceptance_N20,User_14_Acceptance_N20,User_16_Acceptance_N20,User_17_Acceptance_N20,User_18_Acceptance_N20,User_19_Acceptance_N20,User_20_Acceptance_N20,User_23_Acceptance_N20,User_24_Acceptance_N20,User_25_Acceptance_N20,User_26_Acceptance_N20
22.0,0,0.07,50,22.0,20.4107032,0.09659293,0.26286557,0.025415359,0.20850112,0.2803621,0.06772975,0.20489137,0.30065706,0.33328757,0.13635604,0.19933376,0.13048685,0.2837704,0.15880057,0.09553884,0.1276916,0.09008735,0.17488307
22.0,1,0.29,50,22.0,19.689093,0.8657538,0.092937455,0.95736897,0.030801209,0.34195954,0.69953734,0.10451011,0.05769731,0.0037192309,0.20717947,0.9621731,0.6165632,0.033848044,0.056552213,0.59458077,0.99098265,0.901673,0.25661096
22.0,2,0.58,50,22.0,18.11130066,0.030507585,0.11433529,0.9981198,0.00555567,0.99991494,0.008067019,0.119003415,0.36488572,0.00030420002,0.1694079,0.014400048,0.4972434,0.09322679,0.33490196,0.87785476,0.10267549,0.9468438,0.15154818
22.0,3,0.94,50,22.0,17.01714963,0.9778137,0.23005345,0.020356597,0.14244454,0.9998892,0.76556736,0.18823567,0.31598556,0.0014053019,0.15436023,0.071431205,0.9450877,0.5928523,0.1654345,0.97386366,0.105177015,0.9841538,0.5386785
22.0,4,1.37,50,22.0,16.18569635,0.96205324,0.21356565,0.0015313704,0.5329516,0.9998498,0.84530884,0.22748089,0.4287841,0.034641273,0.40004873,0.33574164,0.71000105,0.6339292,0.1535744,0.9275298,0.012711705,0.98561573,0.3753952
22.0,5,1.87,50,22.0,15.52256301,0.9546388,0.16582693,0.004440172,0.53382,0.99983644,0.52068746,0.12354515,0.34472686,0.2773025,0.28403163,0.37412256,0.39695826,0.6180967,0.13291769,0.8826976,0.006965932,0.9831855,0.19043814
22.5,0,0.07,50,22.5,20.934819,0.1654768,0.21601589,0.03230493,0.2794612,0.4954221,0.13226493,0.2046784,0.28138438,0.2952784,0.13074319,0.28189775,0.18652816,0.42888492,0.15264991,0.18639548,0.18107104,0.17834052,0.37293857
22.5,1,0.29,50,22.5,20.22671468,0.91432905,0.13308683,0.9875374,0.0643499,0.7513298,0.52288705,0.1589052,0.06970607,0.0040356563,0.3016331,0.99560887,0.97309405,0.068983115,0.069841966,0.9722065,0.8642059,0.9913842,0.90578973
22.5,2,0.58,50,22.5,18.68567427,0.14073548,0.08819857,0.9988437,0.0057620434,0.99991745,0.019451655,0.09869048,0.24085388,0.00031676804,0.1035624,0.06365137,0.9196385,0.09046633,0.23039716,0.9384156,0.058910314,0.906511,0.54289484
22.5,3,0.94,50,22.5,17.62296289,0.98007464,0.16892767,0.18982127,0.11652705,0.99989504,0.9066998,0.18560216,0.31505147,0.0010673002,0.16482957,0.13652892,0.969584,0.5969224,0.19099167,0.9782615,0.14699529,0.97604287,0.8490185
22.5,4,1.37,50,22.5,16.81878355,0.9689834,0.17967573,0.0012250254,0.5157612,0.99986243,0.91116095,0.25043878,0.36532995,0.019570706,0.44792593,0.3651729,0.7908258,0.6275109,0.13601552,0.93931353,0.011704698,0.9862772,0.40692723
22.5,5,1.87,50,22.5,16.1795392,0.9572392,0.12634869,0.0038145196,0.5341131,0.99984837,0.60191756,0.102246,0.29329553,0.24283646,0.31267235,0.39666364,0.48806888,0.6126023,0.11059654,0.88957876,0.005953781,0.9835764,0.23249866
23.0,0,0.07,50,23.0,21.45670594,0.27598363,0.46350458,0.041992348,0.31176847,0.5122994,0.19899637,0.44891036,0.4710415,0.30473068,0.32837096,0.2720164,0.29813823,0.459666,0.28196484,0.24058996,0.29765055,0.19547701,0.47503373
23.0,1,0.29,50,23.0,20.76121947,0.9925717,0.63051915,0.9514244,0.6237048,0.88628554,0.92704,0.6051459,0.19919741,0.0063189785,0.6268178,0.9974738,0.9976167,0.4907197,0.15405352,0.9940156,0.27510753,0.99313366,0.99682975
23.0,2,0.58,50,23.0,19.2549547,0.7688698,0.17328064,0.9990141,0.012650119,0.9999165,0.43708315,0.18593493,0.17882349,0.0003359024,0.15004882,0.18933244,0.9490835,0.097912304,0.1579111,0.94419414,0.028197724,0.80185,0.8564321
23.0,3,0.94,50,23.0,18.22183405,0.9810576,0.21715258,0.84042156,0.09270051,0.99990004,0.9662655,0.33511877,0.22587019,0.0016377729,0.40381646,0.2741051,0.9793642,0.5918463,0.19023813,0.9803928,0.22103386,0.96802956,0.9341331
23.0,4,1.37,50,23.0,17.44352089,0.9723001,0.18159766,0.0007114904,0.48964414,0.9998729,0.94866604,0.32683992,0.29019755,0.009885072,0.47897062,0.41908064,0.8424101,0.6228302,0.11464824,0.94590133,0.010427987,0.9867667,0.45857534
23.0,5,1.87,50,23.0,16.82709176,0.9592804,0.09299608,0.003098769,0.5311824,0.9998584,0.6871278,0.09955113,0.24183819,0.19806358,0.34173572,0.42434025,0.5793895,0.6166759,0.0936742,0.8936068,0.00495219,0.9837733,0.27280074
23.5,0,0.07,50,23.5,21.97591213,0.26660743,0.60103023,0.06153367,0.21771693,0.508621,0.13853844,0.5242649,0.7497842,0.4227886,0.348845,0.23286292,0.28447518,0.33716622,0.39260274,0.23071465,0.32748932,0.2160707,0.5117251
23.5,1,0.29,50,23.5,21.29224299,0.9971047,0.98421633,0.8809686,0.94971836,0.9138088,0.935618,0.975257,0.6604764,0.015322002,0.98026025,0.9930139,0.99780774,0.691904,0.57156825,0.98789155,0.25982323,0.9896457,0.9977247
23.5,2,0.58,50,23.5,19.81868426,0.9130923,0.4543556,0.99914265,0.041454997,0.99991363,0.9762595,0.49899715,0.24497138,0.0004229812,0.35368636,0.35520205,0.9613123,0.07688115,0.15770343,0.9166693,0.051516525,0.6884138,0.91042775
23.5,3,0.94,50,23.5,18.81368418,0.98121816,0.5044802,0.99154794,0.0598229,0.99990374,0.9832934,0.72529405,0.16705976,0.0035175188,0.7322249,0.5047195,0.98268026,0.49252358,0.18191178,0.9817721,0.39729297,0.96347964,0.9588712
23.5,4,1.37,50,23.5,18.05962121,0.9744658,0.2343932,0.0005628666,0.43247533,0.9998806,0.9637753,0.39467975,0.22839122,0.009753111,0.50664353,0.48963276,0.86829275,0.6268129,0.08859641,0.9498386,0.008793818,0.98709744,0.5019067
23.5,5,1.87,50,23.5,17.46464671,0.96080625,0.076414324,0.0024143734,0.5234345,0.99986625,0.7609945,0.111992665,0.20040423,0.1190192,0.37225795,0.43849024,0.63946456,0.6228577,0.07605144,0.8956281,0.0039976644,0.98383653,0.31242916
24.0,0,0.07,50,24.0,22.4844195,0.28798547,0.6511033,0.09057189,0.10763651,0.5202536,0.1262742,0.58860654,0.8007531,0.49034676,0.32988325,0.10819302,0.33896434,0.1692724,0.40941507,0.2585652,0.29207763,0.26431194,0.5293171
24.0,1,0.29,50,24.0,21.81924277,0.99241936,0.99569625,0.9668999,0.9740989,0.9208746,0.8337703,0.9951896,0.9483984,0.043540094,0.99515307,0.96699893,0.99016106,0.3866059,0.93331385,0.9226537,0.8544443,0.79094994,0.98946595
24.0,2,0.58,50,24.0,20.37657244,0.9108843,0.7578656,0.99927926,0.11169622,0.99990886,0.9896849,0.7739439,0.42581627,0.0006494908,0.79569924,0.354117,0.9624478,0.030041778,0.2932491,0.850178,0.15670584,0.62548083,0.9417721
24.0,3,0.94,50,24.0,19.39805314,0.97966236,0.8328381,0.9983129,0.043146633,0.9999059,0.990429,0.86985886,0.22048958,0.007093694,0.83346343,0.7308831,0.9846219,0.39104068,0.21658263,0.98239756,0.6596472,0.96264887,0.96745586
