Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N8,User_3_Acceptance_N8,User_5_Acceptance_N8,User_6_Acceptance_N8,User_7_Acceptance_N8,User_9_Acceptance_N8,User_12_Acceptance_N8,User_13_Acceptance_N8,User_14_Acceptance_N8,User_16_Acceptance_N8,User_17_Acceptance_N8,User_18_Acceptance_N8,User_19_Acceptance_N8,User_20_Acceptance_N8,User_23_Acceptance_N8,User_24_Acceptance_N8,User_25_Acceptance_N8,User_26_Acceptance_N8
22.0,0,0.07,50,22.0,20.4107032,0.20367743,0.30319706,0.26261955,0.13248493,0.5347161,0.07368814,0.23185182,0.3217298,0.18761614,0.13526411,0.39384145,0.122284174,0.052831903,0.15974307,0.16576657,0.050626475,0.17092302,0.23113924
22.0,1,0.29,50,22.0,19.689093,0.34282625,0.077912465,0.093105726,0.07464633,0.99811214,0.5029285,0.09936088,0.08054775,0.1328332,0.079142414,0.06386687,0.40981296,0.42489395,0.076152615,0.84542686,0.706547,0.28538072,0.10148823
22.0,2,0.58,50,22.0,18.11130066,0.17182705,0.15377688,0.13222966,0.13787495,0.96443844,0.008423327,0.09428947,0.12947321,0.10924512,0.020004582,0.38748375,0.107332304,0.9296636,0.18911944,0.7341944,0.014112055,0.16706902,0.0919285
22.0,3,0.94,50,22.0,17.01714963,0.61187094,0.25053927,0.26959217,0.05557628,0.983428,0.9978915,0.19887517,0.2869116,0.38537943,0.6917839,0.24840906,0.7292278,0.9731986,0.19676848,0.96405065,0.10939315,0.82865775,0.2062628
22.0,4,1.37,50,22.0,16.18569635,0.51292247,0.22327119,0.258902,0.05435479,0.99014133,0.99804,0.28720418,0.2189547,0.5737387,0.99611473,0.3813519,0.5072834,0.9953815,0.23590349,0.9241314,0.2934296,0.5361475,0.2873994
22.0,5,1.87,50,22.0,15.52256301,0.18990742,0.1691901,0.1791603,0.039790682,0.9918942,0.99796,0.12651539,0.15567537,0.28638616,0.99761254,0.2648087,0.31549028,0.9958008,0.024383144,0.88919884,0.0005629387,0.35503665,0.117226936
22.5,0,0.07,50,22.5,20.934819,0.35632846,0.26119617,0.20165075,0.14429234,0.6391313,0.0963814,0.28922623,0.29962963,0.29725054,0.17014349,0.3330736,0.21831162,0.06397951,0.23608527,0.32445282,0.07476096,0.37147808,0.2902278
22.5,1,0.29,50,22.5,20.22671468,0.9054468,0.10795853,0.12353833,0.13313693,0.9995313,0.20649037,0.21108817,0.11551579,0.3348943,0.030766048,0.058087494,0.820427,0.7088697,0.13437246,0.9962081,0.58089924,0.8891307,0.23149376
22.5,2,0.58,50,22.5,18.68567427,0.6500272,0.10488014,0.07813778,0.06269372,0.9565355,0.050505765,0.1368535,0.09403508,0.19098245,0.026875827,0.3092874,0.31498843,0.8806398,0.14015603,0.87922585,0.014149281,0.5029792,0.14705992
22.5,3,0.94,50,22.5,17.62296289,0.8929124,0.17498374,0.19813539,0.05273614,0.98165864,0.99775374,0.25853866,0.2221922,0.791954,0.5880438,0.25359088,0.9087178,0.9709627,0.26478556,0.9689795,0.25205898,0.92639095,0.34712568
22.5,4,1.37,50,22.5,16.81878355,0.58916456,0.19740349,0.17828242,0.044970546,0.9902391,0.99808764,0.3625398,0.16962372,0.65292895,0.9962356,0.3274528,0.5816721,0.9955763,0.2954203,0.9296658,0.37271485,0.6051225,0.35269222
22.5,5,1.87,50,22.5,16.1795392,0.22904126,0.12647252,0.14305031,0.035801154,0.9920496,0.9979745,0.14382678,0.12235626,0.33504042,0.99767226,0.22202615,0.35648268,0.99595785,0.021604046,0.8908033,0.00057991396,0.40796992,0.14201643
23.0,0,0.07,50,23.0,21.45670594,0.46556517,0.51486135,0.44787472,0.2806394,0.67377055,0.10776614,0.52756,0.5171281,0.5018046,0.13779458,0.37186742,0.33898908,0.10640793,0.46821448,0.35264868,0.123377725,0.47973043,0.5279318
23.0,1,0.29,50,23.0,20.76121947,0.99670166,0.4795595,0.5350466,0.7969924,0.9991631,0.53286463,0.8801829,0.6235208,0.9432724,0.0036998,0.1434612,0.9936642,0.8310348,0.40311068,0.9986493,0.8019106,0.9966737,0.896116
23.0,2,0.58,50,23.0,19.2549547,0.88720864,0.1822548,0.14197044,0.03865879,0.9502734,0.14676197,0.29598415,0.17732118,0.4930121,0.030828932,0.18110254,0.7825843,0.500826,0.21224049,0.90361875,0.025255136,0.82884055,0.33306563
23.0,3,0.94,50,23.0,18.22183405,0.94520026,0.21687904,0.1862115,0.042649437,0.9811977,0.9975896,0.5830819,0.22281428,0.90155673,0.5142707,0.2615846,0.9449265,0.967511,0.38105518,0.9720217,0.54532564,0.95273596,0.7484937
23.0,4,1.37,50,23.0,17.44352089,0.6630746,0.21083282,0.14846931,0.03608066,0.9903651,0.998128,0.41382557,0.15252295,0.71333045,0.9963715,0.26863137,0.6459322,0.9957492,0.41853592,0.9320615,0.4166333,0.66702974,0.4047001
23.0,5,1.87,50,23.0,16.82709176,0.26866326,0.09574409,0.113116845,0.031824198,0.99213105,0.99796975,0.1723104,0.09272843,0.38392848,0.9977171,0.18410976,0.3985046,0.996084,0.019702576,0.8913422,0.00060109067,0.47244352,0.17684889
23.5,0,0.07,50,23.5,21.97591213,0.48133224,0.7198115,0.5876271,0.28239885,0.6206361,0.11366714,0.6026498,0.6889583,0.5661076,0.091197096,0.5394354,0.31430492,0.18321648,0.53225374,0.37495908,0.16123304,0.50939715,0.60307354
23.5,1,0.29,50,23.5,21.29224299,0.9974155,0.9570749,0.97836596,0.9912885,0.98702294,0.37157556,0.99348944,0.98179567,0.99588877,0.00037419086,0.38051644,0.9973882,0.7270954,0.8886818,0.99712056,0.9026733,0.9978346,0.9938996
