Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N6,User_3_Acceptance_N6,User_5_Acceptance_N6,User_6_Acceptance_N6,User_7_Acceptance_N6,User_9_Acceptance_N6,User_12_Acceptance_N6,User_13_Acceptance_N6,User_14_Acceptance_N6,User_16_Acceptance_N6,User_17_Acceptance_N6,User_18_Acceptance_N6,User_19_Acceptance_N6,User_20_Acceptance_N6,User_23_Acceptance_N6,User_24_Acceptance_N6,User_25_Acceptance_N6,User_26_Acceptance_N6
22.0,0,0.07,50,22.0,20.4107032,0.16383755,0.23727022,0.21955444,0.081675835,0.14113477,0.059322927,0.22996643,0.21801668,0.24492675,0.14687534,0.22651747,0.13089824,0.077167414,0.14743432,0.14990811,0.036690075,0.18914889,0.19404213
22.0,1,0.29,50,22.0,19.689093,0.16561835,0.09754279,0.09967231,0.097367086,0.503499,0.7745777,0.10310707,0.11352481,0.09723119,0.8041376,0.048697807,0.3635433,0.7645246,0.15579107,0.8569764,0.7163785,0.3161172,0.21156666
22.0,2,0.58,50,22.0,18.11130066,0.07683441,0.13073477,0.1557471,0.0473325,0.22788659,0.015221351,0.09168992,0.0835153,0.10383694,0.053120103,0.30572397,0.10541284,0.68341947,0.18762621,0.7635194,0.05278627,0.23757239,0.16364552
22.0,3,0.94,50,22.0,17.01714963,0.2972141,0.21120058,0.2679488,9.422699e-05,0.9276657,0.9767524,0.23323514,0.19988185,0.17483352,0.8322106,0.16032381,0.86233926,0.99692625,0.24770357,0.96459436,0.41767037,0.84278655,0.614221
22.0,4,1.37,50,22.0,16.18569635,0.4200203,0.20925786,0.24139267,3.5412366e-05,0.8033339,0.99727476,0.2936944,0.28820902,0.19412147,0.993296,0.36353505,0.6575662,0.99729544,0.35096538,0.9283074,0.0004566653,0.566575,0.43529916
22.0,5,1.87,50,22.0,15.52256301,0.13775285,0.14918116,0.17936197,1.482421e-05,0.58877,0.18995641,0.13457276,0.121182874,0.12602015,0.9983378,0.24562857,0.4401485,0.9971604,0.38096315,0.8937643,0.002535673,0.4239785,0.33310723
22.5,0,0.07,50,22.5,20.934819,0.28339684,0.20125431,0.17928733,0.04892567,0.28264442,0.167803,0.31981012,0.27790868,0.21696502,0.19950734,0.243161,0.21710949,0.1011941,0.15185347,0.2932359,0.043697394,0.4233811,0.4182048
22.5,1,0.29,50,22.5,20.22671468,0.55950814,0.13933702,0.1375801,0.1321941,0.9539505,0.9800469,0.27307206,0.26430178,0.14869139,0.8548144,0.039981198,0.7013166,0.9379768,0.20072912,0.996083,0.687998,0.9610145,0.9045412
22.5,2,0.58,50,22.5,18.68567427,0.21370238,0.0968664,0.09409517,0.019241141,0.6655444,0.0946378,0.15848926,0.1333345,0.09772,0.062086944,0.26356483,0.28395134,0.5197764,0.099502,0.884311,0.08204993,0.57102925,0.41395384
22.5,3,0.94,50,22.5,17.62296289,0.7328588,0.16396001,0.1744287,3.7831986e-05,0.9523466,0.9809696,0.3374519,0.31036586,0.17389272,0.7992709,0.16039167,0.9290802,0.99658304,0.15815613,0.96906596,0.5651656,0.9250679,0.8628882
22.5,4,1.37,50,22.5,16.81878355,0.5125912,0.19897585,0.17785774,1.9357907e-05,0.8329076,0.9972675,0.3485526,0.36385074,0.192237,0.99346626,0.33460936,0.7264536,0.997433,0.27420375,0.9337994,0.00047306635,0.6103732,0.46977907
22.5,5,1.87,50,22.5,16.1795392,0.16734402,0.108771674,0.1416985,9.536729e-06,0.6285205,0.37174436,0.16440925,0.13756582,0.093906544,0.9984162,0.2275732,0.45944998,0.9971636,0.32589778,0.8948018,0.002033069,0.46627882,0.37141046
23.0,0,0.07,50,23.0,21.45670594,0.44181567,0.45946303,0.4360027,0.053651083,0.36708313,0.27269676,0.5418618,0.49682298,0.4694695,0.20629843,0.40253523,0.36830297,0.15165748,0.39555168,0.32424757,0.058240827,0.49813366,0.5275365
23.0,1,0.29,50,23.0,20.76121947,0.9857819,0.5535851,0.5314225,0.5421299,0.99715835,0.9973998,0.9412775,0.92100275,0.6928661,0.4710171,0.05834888,0.98860997,0.9642878,0.58348244,0.99849045,0.9416449,0.9979958,0.9968548
23.0,2,0.58,50,23.0,19.2549547,0.6818966,0.1757244,0.15647282,0.0037816798,0.8654459,0.5745367,0.36255667,0.3129765,0.20265904,0.0653909,0.24217044,0.76610935,0.15222427,0.13692287,0.9037677,0.20276283,0.8089851,0.74589705
23.0,3,0.94,50,23.0,18.22183405,0.911685,0.23745933,0.18431215,1.786121e-05,0.9620336,0.96934706,0.69715536,0.6888953,0.3355361,0.77597475,0.16173144,0.94867224,0.9958095,0.13500653,0.97188795,0.6015671,0.9486203,0.9221935
23.0,4,1.37,50,23.0,17.44352089,0.5697629,0.2324466,0.16453366,1.0644398e-05,0.8528882,0.9972644,0.39061108,0.42188734,0.2508612,0.9938165,0.29969287,0.7866093,0.99755293,0.22209738,0.93642753,0.000785483,0.6623646,0.5051686
23.0,5,1.87,50,23.0,16.82709176,0.20188358,0.08757649,0.10572084,6.9955136e-06,0.65855455,0.6117547,0.19921502,0.16303012,0.07998515,0.9984938,0.2056495,0.47940898,0.9971228,0.26690418,0.89493626,0.0016135421,0.49424115,0.40754145
23.5,0,0.07,50,23.5,21.97591213,0.46728447,0.573122,0.5284055,0.1060684,0.36116976,0.23787768,0.6038291,0.5608051,0.5786839,0.15733103,0.64482737,0.33898866,0.20288536,0.42001158,0.3441664,0.08000744,0.5200084,0.5554452
23.5,1,0.29,50,23.5,21.29224299,0.99725825,0.9727598,0.9714281,0.97957325,0.99730647,0.99466026,0.99547666,0.99547356,0.9874465,0.11814586,0.11940922,0.9971641,0.96685225,0.9750968,0.9965804,0.9370565,0.99822056,0.9980297
23.5,2,0.58,50,23.5,19.81868426,0.87352514,0.4393001,0.3569992,0.002777181,0.8887606,0.92501765,0.69878924,0.6955669,0.53265446,0.06956116,0.17477638,0.87713325,0.0431323,0.30309182,0.8887182,0.46007666,0.8683392,0.8358402
