Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N10,User_3_Acceptance_N10,User_5_Acceptance_N10,User_6_Acceptance_N10,User_7_Acceptance_N10,User_9_Acceptance_N10,User_12_Acceptance_N10,User_13_Acceptance_N10,User_14_Acceptance_N10,User_16_Acceptance_N10,User_17_Acceptance_N10,User_18_Acceptance_N10,User_19_Acceptance_N10,User_20_Acceptance_N10,User_23_Acceptance_N10,User_24_Acceptance_N10,User_25_Acceptance_N10,User_26_Acceptance_N10
22.0,0,0.07,50,22.0,20.4107032,0.15301532,0.28566557,0.24599461,0.08508513,0.46323094,0.07623738,0.25829634,0.2193021,0.22136492,0.039163973,0.30669424,0.1316715,0.09761674,0.073620334,0.14960195,0.09290139,0.37883937,0.3135261
22.0,1,0.29,50,22.0,19.689093,0.2117506,0.11142491,0.10105798,0.024175948,0.9994298,0.74434394,0.07724845,0.10235148,0.112922624,0.407683,0.051403344,0.46941233,0.5159463,0.0746871,0.9003834,0.11000342,0.7836281,0.09144667
22.0,2,0.58,50,22.0,18.11130066,0.070008434,0.16423169,0.10226883,0.14938077,0.98537034,0.034108058,0.14519034,0.07961416,0.08679203,0.0272488,0.39431468,0.08411315,0.7668521,0.16703732,0.82577217,0.14330614,0.92150265,0.091227375
22.0,3,0.94,50,22.0,17.01714963,0.20133466,0.6306792,0.25765872,0.001955184,0.98891217,0.99509805,0.20862125,0.22426559,0.18877423,0.8171399,0.23122409,0.7381972,0.99774635,0.24108866,0.96840334,0.08869491,0.98548806,0.2589831
22.0,4,1.37,50,22.0,16.18569635,0.2586895,0.6795134,0.22335939,0.0010495826,0.97666514,0.9994866,0.24318881,0.19480056,0.2845417,0.98286396,0.38175103,0.49738815,0.99739754,0.086981654,0.9364435,0.0048734695,0.97789115,0.2644716
22.0,5,1.87,50,22.0,15.52256301,0.13778912,0.44734818,0.15886907,0.0008791483,0.9763268,0.9995708,0.123107225,0.11916266,0.09731916,0.98695946,0.27969855,0.28073886,0.9972774,0.0014217868,0.90932447,0.004837128,0.9739064,0.11472354
22.5,0,0.07,50,22.5,20.934819,0.28420898,0.46529216,0.20496647,0.08485476,0.5254985,0.096442536,0.2878635,0.2793461,0.26230237,0.043213613,0.33035278,0.23992324,0.13070716,0.09295367,0.2892115,0.1960185,0.4927959,0.42131633
22.5,1,0.29,50,22.5,20.22671468,0.6956798,0.5652641,0.14693484,0.046205703,0.9993969,0.7463876,0.13038401,0.2721579,0.22908548,0.7595197,0.06398279,0.78579295,0.9923025,0.106894046,0.9970241,0.17969663,0.9975056,0.26641324
22.5,2,0.58,50,22.5,18.68567427,0.1931181,0.32843676,0.07506261,0.076697335,0.9845304,0.021558901,0.12903656,0.11089487,0.1261929,0.012369726,0.3247224,0.44817635,0.6586854,0.09320759,0.8920755,0.07119755,0.9449666,0.19118835
22.5,3,0.94,50,22.5,17.62296289,0.3539778,0.85901654,0.18386336,0.0014689775,0.9888028,0.9931507,0.19027644,0.20649175,0.30391562,0.7182603,0.23347141,0.9220058,0.99783915,0.45511234,0.971995,0.09218512,0.9859065,0.38668287
22.5,4,1.37,50,22.5,16.81878355,0.31597367,0.74267197,0.15995605,0.00072031893,0.97742724,0.99952036,0.28062496,0.18827033,0.36188754,0.98300344,0.3317303,0.5737252,0.99754417,0.19246201,0.93980837,0.0040833275,0.9788988,0.3154376
22.5,5,1.87,50,22.5,16.1795392,0.118036866,0.47930494,0.12662686,0.0006244488,0.9763052,0.9996038,0.11195262,0.09796084,0.1060789,0.9870567,0.23997237,0.32294995,0.99729985,0.0013198082,0.90896213,0.0035704612,0.97448605,0.14345853
23.0,0,0.07,50,23.0,21.45670594,0.42415008,0.6300404,0.4516435,0.11764571,0.5354746,0.10878671,0.55295104,0.48095718,0.492018,0.0654572,0.5757069,0.3981199,0.14301242,0.15067858,0.324237,0.3350948,0.5144889,0.5939923
23.0,1,0.29,50,23.0,20.76121947,0.99159795,0.9897505,0.6692727,0.51311505,0.99714315,0.8213785,0.6748497,0.9591234,0.8682802,0.8060419,0.20345865,0.99225795,0.99791694,0.18802431,0.9985345,0.5279686,0.9986819,0.9607697
23.0,2,0.58,50,23.0,19.2549547,0.63322926,0.6216266,0.15981747,0.021926895,0.98284936,0.0050165784,0.22994564,0.25913727,0.31058025,0.011779874,0.1967991,0.89144754,0.31435144,0.08707465,0.90424937,0.091033,0.9611712,0.46575615
