"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.0581395348837209,0.0465116279069767,0.0581395348837209,19.6746293517558,86,81,82,81,621.872733273424,16.7151236558437,2.62450569591203,0.335,3015.85490180096,13777.7058510697,76.3422714878299,78.5720527085373,77.9408685397702,76.8869333098362,132.800166937917,117.232800275238,137.424349566753,112.785474344339,23,35,24,17
NA,NA,NA,1.62461819883906,0,0,0,0,24.3576313673721,1.4099090242841,0.214709174554964,0,218.872352502829,999.612989228535,6.43920238526563,6.47207352432729,6.40315613741014,6.20904423086501,8.44839062665546,8.10443651842502,9.00677389867676,7.64111517075422,0,0,0,0
0,0,0,1.06427311617942,4,4,4,4,26.6272734282827,0.894058078879498,0.13921503729992,0.031,186.332197895261,844.063571420051,4.04998096754147,4.05598984138055,3.95383898611615,4.00190997682881,9.10344386620968,7.10248887779528,10.0468370589456,6.94024928414006,2,3,4,0
0,0,0,2.28085521981413,9,9,9,9,24.3830656756613,1.94074523104546,0.307109988768678,0.033,350.302498622236,1534.03016675105,8.49883098782153,9.23134870527485,9.32296315534724,9.04180803139671,14.2449476997309,13.2934857210933,14.3022909679349,12.3440465576476,3,4,2,1
0.2,0.2,0.2,1.03471789770223,5,4,4,4,26.6738558537355,0.870943686892118,0.137774210810111,0.026,183.052507312294,829.268456264248,3.94556806310192,4.10444078048998,4.11150452819118,3.98809738440169,8.86874720415343,6.91937900680486,9.78781869659706,6.76132212593876,2,3,0,3
0,0,0,2.29745093637548,12,12,12,12,24.8000709923367,1.98122650408243,0.290224432293051,0.026,344.374235509451,1503.25149705032,8.64838713573264,8.38219897269824,8.27356114537658,7.89664621917648,14.8718492596378,13.2641846301421,14.8096196577942,12.4639078570223,3,3,2,0
0.111111111111111,0.111111111111111,0.111111111111111,1.12155159216113,9,8,8,8,26.5101138180315,0.949336554861207,0.13921503729992,0.033,197.804576672009,916.99191555808,4.40097979833383,4.40750944195154,4.29650550045054,4.34874264939218,9.89241008082456,7.71803875612847,10.9175641288044,7.54173837845041,2,4,1,3
0,0,0,2.92619734521361,10,10,10,10,24.268216884373,2.39641527180043,0.496782073413184,0.033,393.216638539486,1731.81759202426,10.554370590508,10.7902514571677,10.723420741097,10.9497427360974,15.4344711215966,14.4629240567251,15.4629711390464,13.6926859332086,3,4,2,1
0.166666666666667,0.0833333333333334,0.166666666666667,1.5152207477756,12,10,11,10,25.8522359426118,1.3218899663358,0.156330781439792,0.037,251.769433838741,1231.4087285515,6.46538707225737,7.00469538475002,7.04033259528025,6.91835163079942,12.1128688616768,10.5097728180664,11.9507337993226,10.6664221484998,2,4,3,2
0.125,0.125,0.125,1.24584899413109,8,7,7,7,27.2695459036635,1.03385722874647,0.146991765384629,0.065,201.422133343697,938.375955878935,4.81648540387516,5.38462282227674,5.42446185343071,5.42180181279087,9.29469345779964,7.90874911054036,9.46513389741718,7.76174928576306,4,4,5,4
0,0,0,2.0845911813522,12,12,12,12,24.6871942740419,1.77747657499104,0.284114606361159,0.023,286.783230419679,1387.08721902857,8.59713810910321,8.57140120715753,8.37940188133299,8.27710664457646,12.2189966685046,12.1225687108876,12.21585658191,11.374355218012,0,4,2,1
0,0,0,1.05381029305047,5,5,5,5,25.8836074811996,0.886595255750547,0.13921503729992,0.028,184.718718434366,838.66845889247,4.02536073822906,4.03133308353801,3.92980321328594,3.9775819757575,9.04810314305197,7.05931215517323,9.98576135655637,6.89805883183171,2,2,3,2
NA,NA,NA,1.42549382916134,0,0,0,0,24.1809279431199,1.25267027817464,0.172823550986705,0,217.206378710914,1023.12930042163,5.90058023606001,6.13618748752488,6.08191880245148,5.85610001775366,9.26124494807603,8.76745991345603,9.47298838374798,8.69982355307033,0,0,0,0
