"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.0465116279069767,0.0348837209302325,0.0465116279069767,20.0114659501203,86,82,83,82,620.460453138168,16.8613504768217,2.85011547329859,0.3,3090.11427303366,13934.3810788405,75.9739129026676,78.3842154109408,78.3670564958506,77.8401841174097,135.579972702444,117.57886810145,141.804035647778,112.790559424193,22,33,22,14
NA,NA,NA,1.65896721714325,0,0,0,0,24.2678906010054,1.44130251749298,0.21766469965027,0,222.354254561844,1017.70655009277,6.59678410745157,6.59189802694892,6.51907613866744,6.2987006591578,8.63970604960403,8.29914914574068,9.08641603298173,7.80654985834255,0,0,0,0
0,0,0,1.06418499205545,4,4,4,4,26.553461113223,0.89396995475553,0.13921503729992,0.031,186.313377880448,844.061600566643,4.0499813778999,4.05599025234782,3.95383938673314,4.00191038231652,9.1034447886029,7.10248959744464,10.0468380769268,6.94024998735073,2,3,4,0
0,0,0,2.12006322791054,9,9,9,9,24.5125462886511,1.8114880261241,0.275575201786448,0.033,321.950414856568,1475.01840132157,8.29934688388931,8.91494937892275,8.9942898705956,8.7183116371277,13.6369802994069,12.7587850764972,13.6612101342834,11.8421597461609,3,4,2,1
0.2,0.2,0.2,1.02676145738752,5,4,4,4,26.73018997124,0.866214304016094,0.134547153371427,0.026,185.772638513144,846.146095810321,3.94538107088582,4.48972946661931,4.5188841577293,4.35757019996856,8.86832688782198,6.91905107683537,9.78735482273158,6.76100168675537,2,3,0,3
0,0,0,2.34082575261945,12,12,12,12,24.6683174408099,2.00564378949427,0.30918196312518,0.026,361.072847700493,1538.49569179011,8.54584981688254,7.92797634163617,8.44616379885972,8.50490821476546,15.3627252859654,13.7029772138702,15.3059552219686,12.8531574460584,3,3,2,0
0.111111111111111,0.111111111111111,0.111111111111111,1.12144872243213,9,8,8,8,26.3994543885995,0.949233685132207,0.13921503729992,0.033,197.776812438611,916.962566547556,4.40097979859188,4.40750944220996,4.29650550070245,4.34874264964716,9.89241008140458,7.718038756581,10.9175641294445,7.5417383788926,2,4,1,3
0,0,0,2.92318071217263,10,10,10,10,24.2399026555442,2.38891532817099,0.501265384001646,0.033,390.45814961803,1715.03979802134,10.493019203017,10.7275808978691,10.6570632771715,10.8473441986201,15.2576097343219,14.316411343912,15.261783666149,13.5545690255273,3,4,2,1
0.0833333333333334,0,0.0833333333333334,2.67321261266828,12,11,12,11,24.3824274358139,2.18120609939469,0.466006513273595,0.026,377.328300150202,1651.94959704133,9.54935671542477,10.0476254144743,10.0062683252466,9.92053463244873,15.2311823182365,13.6972381488114,15.0992809902501,13.8329268276604,3,3,2,0
0.125,0.125,0.125,1.09337491213313,8,7,7,7,26.8141514541158,0.909206900208959,0.139168011924176,0.045,189.469835409977,869.128876030982,4.17067956779687,4.17686751967787,4.0716723377008,4.12117595274883,9.37474709972144,7.31415912334703,10.3462555450391,7.16430465297646,3,3,4,3
0,0,0,1.88707851168231,12,12,12,12,24.573381613301,1.61423211471615,0.249846396966165,0.023,282.613616634091,1355.03597750862,7.73969286243638,8.84910645745371,8.91470363428137,8.6352698073317,11.8196578575614,11.4002442102518,11.992102569085,10.4713766948214,0,4,2,1
0,0,0,1.04975640521256,5,5,5,5,25.754279478251,0.886541367912643,0.13921503729992,0.024,184.702006992176,838.643557891801,4.02536073707104,4.03133308237827,3.9298032121554,3.97758197461322,9.04810314044899,7.05931215314238,9.98576135368364,6.89805882984725,1,2,3,2
NA,NA,NA,1.052611426703,0,0,0,0,25.1185052825643,0.913396389403081,0.13921503729992,0,190.302018278076,866.192366217495,4.15748076132055,4.16364913040263,4.0587868560073,4.10813380866392,9.34507915934812,7.29101225501615,10.3135131052344,7.12446628980005,0,0,0,0
