"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.0581395348837209,0.0465116279069767,0.0581395348837209,19.8642162540728,86,81,82,81,624.192306420504,16.8294081233956,2.69480813067724,0.34,3059.7810752941,13916.8476807027,76.4338544301668,79.1672674015865,79.301909686869,78.845546486418,134.570860514735,117.645685223189,139.346953875246,113.351383377054,23,35,25,17
NA,NA,NA,1.03212575789845,0,0,0,0,26.0341553491464,0.892910720598534,0.13921503729992,0,186.126110311726,844.213200382846,4.04997996159784,4.05598883394442,3.95383800405249,4.00190898282517,9.10344160507526,7.10248711366268,10.046834563489,6.9402475603049,0,0,0,0
0,0,0,1.17199627306645,4,4,4,4,27.2550043736584,0.980850153582047,0.141146119484399,0.05,199.154509807269,921.37019483595,4.53781387117641,5.80808660936674,5.90147176309118,5.7224651179665,8.90315996198751,6.94622777232293,9.82579766101856,6.78755759478256,4,4,5,0
0,0,0,2.70473102175998,9,9,9,9,24.3396112122261,2.28119700091354,0.390534020846444,0.033,383.73550190834,1687.12905648695,10.0294961625193,9.90246489714354,9.77496848420891,9.84557012647596,15.7610466729618,14.5900259434598,15.8360650640168,13.5486574135692,3,4,2,1
0.2,0.2,0.2,1.03332020168298,5,4,4,4,26.6419685970961,0.869972475397927,0.137347726285049,0.026,183.382345245496,831.684981855953,3.94554362061348,4.16440372838645,4.18930656546737,4.00068163826117,8.86869226295166,6.91933614178803,9.7877580618186,6.76128024007206,2,3,0,3
0,0,0,2.47524541367961,12,12,12,12,24.7392951529444,2.11420187224637,0.335043541433239,0.026,359.246213286497,1530.25825923287,9.00573132585947,8.63978553952479,8.74094669889234,8.74735816067986,14.7685905901253,13.2782654931236,14.693298331743,12.4502868820092,3,3,2,0
0.111111111111111,0.111111111111111,0.111111111111111,1.12158986297935,9,8,8,8,26.5307602020875,0.949374825679433,0.13921503729992,0.033,197.810411569284,916.981998879859,4.40097979894667,4.40750944256529,4.29650550104883,4.34874264999775,9.89241008220209,7.71803875720322,10.9175641303247,7.5417383795006,2,4,1,3
0,0,0,2.97204983209376,10,10,10,10,24.2931190741813,2.42547851363863,0.513571318455132,0.033,393.492374463943,1733.43549378751,10.6848590158522,10.9319886792432,10.7746422717838,10.9084606940972,15.3576770733406,14.4650731808967,15.3682958770063,13.6774794221496,3,4,2,1
0.166666666666667,0.0833333333333334,0.166666666666667,1.52899800641905,12,10,11,10,25.8383148837983,1.33712329744655,0.158874708972497,0.033,251.750177121459,1230.95937855578,6.53800717082777,7.09150135011783,7.22191592878155,7.08610747589596,11.9496281922571,10.4383361559691,11.7660745715915,10.572276070562,1,4,3,2
0.125,0.125,0.125,1.24802193344094,8,7,7,7,27.2477896473289,1.04424269042239,0.14877924301855,0.055,201.141317730902,936.487177283192,4.86185484207967,5.43668475441302,5.49664792898443,5.47822127035142,9.18480174908934,7.87052971931909,9.27963672074817,7.7190954047313,3,3,5,4
0,0,0,1.97728854202653,12,12,12,12,24.6839428951616,1.68474428239404,0.269544259632491,0.023,287.046042544045,1388.72147149788,8.15075009642362,8.23666972049084,8.59133638366145,8.55131965802946,12.305224573634,12.2692801136462,12.2365615252527,11.5369547524344,0,4,2,1
0,0,0,1.05380870312107,5,5,5,5,25.9088812321237,0.886593665821148,0.13921503729992,0.028,184.718661667358,838.66970489185,4.02536073703376,4.03133308234093,3.92980321211901,3.97758197457639,9.04810314036521,7.05931215307701,9.98576135359117,6.89805882978337,2,2,3,2
NA,NA,NA,1.54504070590466,0,0,0,0,24.0606623265574,1.36271862525498,0.182322080649681,0,232.177409637784,1056.93676301204,6.20347782723658,6.46085076404941,6.43052694477763,6.17712873726123,9.42808461074497,8.98877267872075,9.60330601464518,8.91775082715447,0,0,0,0
