"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.104651162790698,0.0930232558139535,0.104651162790698,19.4700558167422,86,77,78,77,634.640577712341,16.4367296081498,2.64832620859241,0.385,2995.84811314662,13776.3660641418,75.656149464159,80.195965444786,79.9093850089701,78.7812274598365,131.960570519799,115.87999349969,137.489141904768,111.155946909213,28,33,29,20
NA,NA,NA,1.03227915000057,0,0,0,0,26.3479963918759,0.893064112700655,0.13921503729992,0,186.160568406369,844.224463801932,4.04997996159784,4.05598883394442,3.95383800405249,4.00190898282517,9.10344160507526,7.10248711366268,10.046834563489,6.94024756030491,0,0,0,0
0,0,0,1.2905578473844,4,4,4,4,27.3186124640766,1.08357719007156,0.15698065731284,0.05,198.099708703769,914.495401910548,5.00215959134696,6.17703197703125,6.29428823458901,6.04474903617536,8.29549048069231,6.59826973943821,9.15515517077065,6.38284553770111,4,4,5,0
0,0,0,2.39124248509461,9,9,9,9,24.6317062794588,2.03735354072911,0.320888944365499,0.033,380.828023100245,1673.44853674393,8.95261402721338,10.3110506027675,10.4976958484346,10.2595245992037,15.4544783862102,14.5469887299339,15.4685282775669,13.5436991008462,3,4,2,1
0.2,0.2,0.2,1.04293092279453,5,4,4,4,26.9652303628983,0.880644051491262,0.132286871303267,0.03,190.875911639623,878.230786665928,4.05189272690442,5.20982986069493,5.25801731761012,4.9894911308092,8.84152035055632,6.93206944213084,9.75777031427734,6.81819899267437,3,3,0,3
0.25,0.25,0.25,1.51466959354575,12,9,9,9,26.9297413123862,1.31292672294806,0.169742870597692,0.032,221.929803267514,1056.11297376272,6.24791679751914,6.504081612141,6.5707260538097,6.59404816833697,9.72260500323403,8.87213786757521,9.51870846971159,8.28940824616356,3,2,2,3
0.111111111111111,0.111111111111111,0.111111111111111,1.14766781990801,9,8,8,8,27.6701203493116,0.952452782608095,0.13921503729992,0.056,198.476592826834,917.096882939285,4.40097981145229,4.40750945508946,4.29650551325757,4.34874266235493,9.89241011031189,7.71803877913442,10.9175641613475,7.54173840093085,4,5,2,4
0.2,0.2,0.2,1.84898993997482,10,8,8,8,25.9997356062919,1.63509417911827,0.180895760856546,0.033,284.481385012287,1344.38043440236,7.72700337745072,8.27510760661509,8.16172376433394,8.30663140059801,12.2144947832265,11.5552592874307,12.2437999666924,10.7986655863769,2,2,4,2
0.0833333333333334,0,0.0833333333333334,3.10523153630047,12,11,12,11,24.9300379291949,2.47210304118762,0.603128495112857,0.03,425.158504687874,1935.71524057542,11.2553023880183,11.2720016497216,10.9881142007657,11.121708294392,18.1509721388312,16.8360927391681,17.9390045472293,16.4814696630751,3,3,3,0
0.125,0.125,0.125,1.11238531941353,8,7,7,7,27.3871485569432,0.908522006322192,0.138863313091343,0.065,189.702755991891,870.850699934136,4.17066700467475,4.17685493791611,4.20022833715587,4.1211635387439,9.37471886065616,7.31413709128421,10.3462243795492,7.14706289376757,4,4,5,4
0,0,0,2.39497333666523,12,12,12,12,24.7340611641882,2.02865501607569,0.343318320589538,0.023,315.518173157892,1464.14250720755,9.41384774058596,9.09406255148048,9.07680924122507,8.5770381207009,12.9307419446625,12.7081308185502,13.0778068303358,11.7365645590986,0,4,2,1
0,0,0,1.0587391269544,5,5,5,5,26.1416796970936,0.886524089654481,0.13921503729992,0.033,184.703636284215,838.66730110912,4.02536073786156,4.03133308316996,3.92980321292716,3.97758197539436,9.04810314222591,7.05931215452873,9.9857613556447,6.89805883120193,2,2,4,2
NA,NA,NA,1.53038873870589,0,0,0,0,24.4254634951621,1.34581287524282,0.18457586346307,0,219.913050068103,1039.00083508887,6.35842529953369,6.68111327421422,6.68163528080892,6.43863955030203,8.93159371411665,8.63706973685317,9.03198386815356,8.57798753707155,0,0,0,0
