"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.0581395348837209,0.0465116279069767,0.0581395348837209,19.434712686151,86,81,82,81,626.14862848357,16.4390750855097,2.65663760064131,0.339,3015.43987241209,13786.0356954469,75.1036610795712,78.0074102824316,78.0001825166078,77.3603189175388,133.901597121953,116.967994495555,138.901129670059,112.544756936795,24,35,24,17
NA,NA,NA,1.67779555667295,0,0,0,0,24.3960928483599,1.45907748535247,0.218718071320482,0,224.214839901695,1029.10212620484,6.69687939983002,6.67712391344743,6.59437227352002,6.37034276162049,8.70432164307761,8.42845998417973,9.12034911348969,7.96364145882736,0,0,0,0
0,0,0,1.06782610572286,4,4,4,4,26.7038648303824,0.893736989058776,0.139089116664081,0.035,186.414770864629,844.739161352048,4.04997217283315,4.05598103362371,3.9984510506588,4.00190128650872,9.10342409768876,7.1024734544344,10.0468152418057,6.94023421308945,3,3,4,0
0,0,0,2.22440618140533,9,9,9,9,24.5522537417523,1.89482309491051,0.296583086494828,0.033,325.765088297959,1497.78655795813,8.71192360143202,8.82874680759174,8.93455703981556,8.53722015181288,13.9429561416378,13.0868562240916,13.978219881787,12.1592055798943,3,4,2,1
0.2,0.2,0.2,1.0200999116952,5,4,4,4,26.8219284386426,0.862304178366409,0.131795733328792,0.026,188.140424821846,860.779292061659,3.94521050379738,4.83727186932429,4.86662159583641,4.67626249561921,8.86794349147333,6.91875195176335,9.78693169488014,6.78257132983563,2,3,0,3
0,0,0,2.40871337727019,12,12,12,12,24.7047044078981,2.04000887341766,0.342704503852536,0.026,366.002052808705,1579.63125537474,8.80449099387043,8.89987857420122,9.01042800010352,9.07257105371011,15.3642351281585,13.7584190208698,15.3174939481732,12.934335977213,3,3,2,0
0.111111111111111,0.111111111111111,0.111111111111111,1.12153133943889,9,8,8,8,26.5146647222758,0.949316302138967,0.13921503729992,0.033,197.799062567592,916.985915824314,4.40097979951942,4.40750944313888,4.29650550160798,4.3487426505637,9.89241008348949,7.71803875820765,10.9175641317455,7.54173838048209,2,4,1,3
0,0,0,3.02814458337866,10,10,10,10,24.3151090284474,2.4602218760516,0.534922707327059,0.033,398.707649766703,1764.59872933642,10.8884401864538,11.0521028688074,10.8201628738573,10.9517150060623,15.7844033414969,14.7327283521886,15.8073163732226,13.9798108785978,3,4,2,1
0.166666666666667,0.0833333333333334,0.166666666666667,1.52942903403922,12,10,11,10,25.8746387318239,1.33534972005866,0.157079313980563,0.037,253.427563997331,1240.75750027957,6.53774654392548,7.13674132490276,7.27996835904694,7.14183749124561,12.0929265779836,10.5170531872375,11.9104387922265,10.6938676704281,2,4,3,2
0.125,0.125,0.125,1.26287198658808,8,7,7,7,27.2519406043972,1.04866220018617,0.149209786401918,0.065,201.45578964657,938.229081274124,4.8838773726666,5.4476290607161,5.50331212579871,5.48976126235985,9.20671830609883,7.87691301854823,9.26524975916564,7.74425588138105,4,4,5,4
0,0,0,1.98753988200222,12,12,12,12,24.6534685895971,1.69564971263092,0.268890169371294,0.023,298.501266964052,1408.54438996578,8.0012990040709,8.46944317111271,8.70721362548545,8.68424897201137,12.5490760048012,12.477976131,12.4514762677481,11.7825704426345,0,4,2,1
0,0,0,1.05374922804223,5,5,5,5,25.9053259444502,0.886534190742306,0.13921503729992,0.028,184.706226194769,838.669504879037,4.02536073702341,4.03133308233057,3.92980321210891,3.97758197456616,9.04810314034194,7.05931215305886,9.9857613535655,6.89805882976564,2,2,3,2
NA,NA,NA,1.05260549989519,0,0,0,0,25.3430798635868,0.913390462595267,0.13921503729992,0,190.305136580239,866.212180936247,4.15748076414858,4.16364913323486,4.0587868587682,4.10813381145839,9.3450791657049,7.2910122599757,10.3135131122499,7.12446629464631,0,0,0,0
