"Day","MeanAcceptance"
1,NA
2,0.6
3,0.730337078651685
4,0.602040816326531
5,0.711111111111111
6,0.7
7,0.728971962616822
8,0.728155339805825
9,0.731481481481482
10,0.625
11,0.724489795918367
12,0.6
13,0.707865168539326
14,0.71
15,0.714285714285714
16,0.679245283018868
17,0.720430107526882
18,0.709677419354839
19,0.535714285714286
20,0.682692307692308
21,0.694736842105263
22,0.7
