"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.14333201895848,2.98563372158643,2.88112291423721,1.47080414056762,2.83922273533071,1.1498071083352,2.76823784019546,2.73608810931547,2.68976398833077,2.6614323425393,2.75127137263749,1.0604410232658,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.07876506349785,2.00055825285424,3.08056587571656,1.33037551212498,1.37498901529854,2.74299616443005,2.58793947398959,1.20090470278554,1.39787083709282,2.74777073058096,1.3405898569493,1.02021778129932,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.16528674759381,2.46046508325775,3.01542738948124,2.77697549214383,2.75232841057877,1.18854174329521,2.75021772438262,2.68979644163717,1.76077777664991,1.5733333048244,1.03026786299474,1.09446139314992,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.22882596724393,3.15361313754294,2.19951848382077,2.95304300634369,2.86132131192013,1.51350279835709,2.9054155074014,2.86376995191132,2.86476928623183,2.86519209416513,1.15322296150376,1.18588908091575,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.17578563604937,3.02198980797018,2.94813866954922,2.87040201165702,2.82592182506136,2.82884476889934,1.45143117980476,2.90156111457991,2.86494280406636,2.83295583608294,2.82422883944619,1.1973676226835,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.30716284933019,1.73331656924327,3.06747022218501,2.93236495839363,2.74073560770004,1.31217227989778,2.68911668056319,2.70570909757848,2.62975066060114,2.78761339090685,2.50124355298087,1.0763769097263,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.05937476808291,3.06343615262255,2.84375369699131,2.80167070767444,2.75070443944465,2.73705262064561,2.70005971137191,2.69202231777372,2.69254053864811,2.78135122858906,1.11415450957743,1.11711553319614,NA,NA,NA,NA,NA
