"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.0813953488372093,0.0697674418604651,0.0813953488372093,19.8834732254016,86,79,80,79,633.976763400274,16.8905756553978,2.61789757000384,0.375,3033.38882785214,13633.4826937856,75.7888731082619,78.722103756599,78.6307014993382,78.2793362754626,130.688357824205,114.815041114638,135.660400732545,110.148540738165,24,35,29,20
NA,NA,NA,1.72979638412269,0,0,0,0,24.4522717407207,1.50456533762178,0.225231046500905,0,229.394488627456,1060.22582316005,6.95386812962517,6.87900550489693,6.79752891437318,6.54415702696101,9.00790343324921,8.77931996512423,9.09935684864237,8.341690852671,0,0,0,0
0,0,0,1.06130530901881,4,4,4,4,26.8364544612927,0.889658344830941,0.136646964187873,0.035,188.467741282353,857.924688137017,4.04981697580862,4.37950517753396,4.39176767426897,4.16563288640773,9.10307524977754,7.10220128398485,10.0464302426588,6.93996825973139,3,3,4,0
0,0,0,2.58755911017618,9,9,9,9,24.5860302576412,2.20752080633073,0.347038303845458,0.033,361.601903788867,1547.39118498865,9.44657149368796,9.10152399846754,9.11393853354537,9.04354409521975,14.2736116407421,13.4776195065268,14.3320160111263,12.5614116714,3,4,2,1
0.2,0.2,0.2,1.03975794067115,5,4,4,4,26.9076464794167,0.877813979775883,0.13194396089527,0.03,190.668446624634,876.744402237412,4.03642294568743,5.1633561356044,5.18680235314065,4.94892522323471,8.85978542573614,6.95617485798525,9.77792820582893,6.86566428175416,3,3,0,3
0,0,0,2.56794537165274,12,12,12,12,24.7273872608753,2.14313501325314,0.398810358399592,0.026,376.883193049414,1645.89765343903,9.35934781483843,9.6922243611665,9.74749588696013,9.84553609230593,15.6333042375437,14.0660248658259,15.6153274731796,13.2700709437379,3,3,2,0
0.111111111111111,0.111111111111111,0.111111111111111,1.12554718804015,9,8,8,8,26.6154544874203,0.949332150740231,0.13921503729992,0.037,197.802948821997,916.988623994312,4.40097980240039,4.40750944602413,4.29650550442056,4.34874265341048,9.89241008996527,7.71803876326003,10.9175641388924,7.54173838541907,2,4,2,3
0.2,0.2,0.2,1.5225761357671,10,8,8,8,27.3799963093114,1.29103574078851,0.17154039497859,0.06,216.029617807417,1015.96485017461,6.07160696886272,6.50300747850788,6.57488793155222,6.555553502754,8.96260078116307,8.24152779006773,9.21831424210225,7.79893481871042,3,4,5,4
0.166666666666667,0.0833333333333334,0.166666666666667,2.10057687282725,12,10,11,10,25.7695059123672,1.8430482095586,0.224528663268655,0.033,324.655702586055,1448.96710504558,8.22568711219758,8.4529564774195,8.52077906115236,8.65825569909086,13.7873632564497,12.4383198941132,13.6421633706305,11.8390012066896,1,4,3,2
0.125,0.125,0.125,1.29774253995863,8,7,7,7,27.3053837176907,1.08331873057529,0.149423809383342,0.065,207.894300557313,977.414517053693,5.0932202134544,5.67705598869945,5.72409117545808,5.68204760017572,9.46212618337311,8.35264497366361,9.48639232676435,8.23278859807123,4,4,5,4
0,0,0,2.73955829723004,12,12,12,12,24.7112004496817,2.30146934058565,0.415088956644395,0.023,365.026964956588,1581.06603450588,9.96851014633772,10.2709769685176,10.2883143894995,10.4012257057381,13.3129952107409,13.3328447937043,13.2256333965109,12.7347465883887,0,4,2,1
0,0,0,1.05850528950644,5,5,5,5,26.1063810231768,0.886290252206521,0.13921503729992,0.033,184.65704129893,838.676948970265,4.02536074115555,4.03133308646884,3.92980321614296,3.97758197864925,9.04810314963006,7.05931216030543,9.98576136381614,6.89805883684668,2,2,4,2
NA,NA,NA,1.05260278643045,0,0,0,0,25.6482392238734,0.913387749130525,0.13921503729992,0,190.306478451119,866.220862079066,4.15748076420596,4.16364913329232,4.05878685882422,4.10813381151509,9.34507916583387,7.29101226007633,10.3135131123922,7.12446629474464,0,0,0,0
