"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.104651162790698,0.0930232558139535,0.104651162790698,19.5616695194014,86,77,78,77,628.941042414854,16.465067974632,2.77460154476941,0.322,3004.40535591185,13730.9618847492,75.2806533693962,77.0661469269792,76.3235355034579,76.0541162008052,133.553354767286,116.471151742703,139.682818129102,112.447411822818,27,31,21,18
NA,NA,NA,1.69043959950945,0,0,0,0,24.4091843217152,1.47007639136999,0.220363208139458,0,225.230909044824,1035.27992007701,6.75724559927845,6.72760071846369,6.63631043313423,6.40847485496347,8.76536125810499,8.50856938361556,9.09868818785183,8.04792384285247,0,0,0,0
0,0,0,1.06547236505254,4,4,4,4,26.7340968271612,0.892275455541228,0.13819690951131,0.035,187.161221436148,849.499051061705,4.04991561260205,4.16631453771054,4.16568986280272,4.04257163193756,9.10329696304466,7.10237426423683,10.0466749321523,6.94013728865781,3,3,4,0
0,0,0,2.28072060748169,9,9,9,9,24.5629660184664,1.94209853206413,0.305622075417562,0.033,326.185142814433,1500.35617556585,8.9330847536409,8.66826308326539,8.66551142171067,8.48864004530538,14.0451410207175,13.2028706092665,14.080285924131,12.2742211755098,3,4,2,1
0.2,0.2,0.2,1.02726641510448,5,4,4,4,26.8502031005523,0.864144460316833,0.133121954787645,0.03,187.025621342326,853.874629314867,3.945293834244,4.68039587140862,4.70821165018179,4.50879110780516,8.86813079952471,6.91889808913413,9.78713841373288,6.76085219369706,3,3,0,3
0.25,0.25,0.25,1.45930975569558,12,9,9,9,26.9248578298825,1.25976250651302,0.167547249182561,0.032,215.987913136418,1020.56001822454,5.9524777471853,6.11591646482891,6.17914597626688,6.21134552849072,9.58545057661333,8.63436195056554,9.39595618760519,8.0761812250172,3,2,2,3
0.222222222222222,0.222222222222222,0.222222222222222,1.13788023207698,9,7,7,7,27.4892111609172,0.952665194777059,0.13921503729992,0.046,198.516331475254,917.075979974039,4.40097981155891,4.40750945519623,4.29650551336166,4.34874266246028,9.89241011055154,7.7180387793214,10.917564161612,7.54173840111355,4,3,2,4
0,0,0,2.57959073113461,10,10,10,10,24.46432412062,2.1679109591432,0.378679771991411,0.033,390.052024616891,1713.92381302271,9.52599648992449,9.72844934357054,9.28070836832616,9.71623573493442,16.4520170632615,15.1707914968066,16.6380285773376,14.3111585002426,3,4,2,1
0.0833333333333334,0,0.0833333333333334,2.95970403636993,12,11,12,11,24.5092172587346,2.36886642854878,0.564837607821146,0.026,404.821924605497,1813.52471540121,10.6120680589222,10.8561663171444,10.5827517580459,10.7114174329158,16.7944874285293,15.2934402608698,16.6520726968542,15.4134178797508,3,3,2,0
0.25,0.25,0.25,1.06787427536057,8,6,6,6,27.015225468891,0.899125994867138,0.132748280493431,0.036,195.448459210993,906.543851235014,4.17039430969597,4.65859144484238,4.8242221085329,4.5472017334204,9.39197950255739,7.53871411547379,10.3455479017977,7.71327678909842,3,3,2,3
0,0,0,2.18705067266801,12,12,12,12,24.6396815601228,1.84821129714288,0.31583937552513,0.023,298.968515700742,1415.46631799625,8.75035564702915,8.86195747083415,8.99588833617345,8.98497967845382,12.2618977290225,12.0327683731128,12.4215866699348,11.3459793953666,0,4,2,1
0,0,0,1.05375277473351,5,5,5,5,25.929830681325,0.88653773743359,0.13921503729992,0.028,184.703511823654,838.65382500865,4.02536073717457,4.03133308248195,3.92980321225648,3.97758197471553,9.04810314068171,7.05931215332395,9.98576135394048,6.89805883002467,2,2,3,2
NA,NA,NA,1.05260805421405,0,0,0,0,25.408732518357,0.913393016914133,0.13921503729992,0,190.303780704667,866.20358786738,4.15748076814024,4.16364913723244,4.0587868626651,4.10813381540267,9.34507917467725,7.29101226697591,10.313513122152,7.12446630148661,0,0,0,0
