"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.0581395348837209,0.0465116279069767,0.0581395348837209,20.2362653996266,86,81,82,81,624.549994161545,17.0364251843841,2.89984021524252,0.3,3116.85769646162,14031.2203084346,76.6008364156658,79.8054391527334,78.9525867923152,78.5990493613425,136.501816302897,117.74851771757,142.951817355012,113.394899883395,23,33,21,14
NA,NA,NA,1.21219848652238,0,0,0,0,25.4825044542941,1.05700554811932,0.155192938403063,0,196.435548109345,903.510113418952,4.86172290024687,5.22093318163672,5.19088437119737,5.01727853512285,8.7794451884802,7.31422962801506,9.52276107776537,7.13224649554514,0,0,0,0
0,0,0,1.10968371025692,4,4,4,4,27.1677798370539,0.932565010791452,0.137118699465466,0.04,195.560262332505,899.85532190501,4.29112529290981,5.20418445469342,5.25501313735498,5.12689271339602,9.08015986853607,7.08432274891725,10.0211401321401,6.9224981175968,3,3,5,0
0,0,0,2.49690632254869,9,9,9,9,24.6195241987243,2.14819823090127,0.31570809164742,0.033,358.985715008209,1588.88659826916,9.5080200598692,9.51950999218218,9.4173477901918,9.43821789713424,14.6300623807156,13.679627206176,14.6521663866544,12.6503640503454,3,4,2,1
0.2,0.2,0.2,1.02459154836014,5,4,4,4,26.8153298900144,0.864948967712059,0.133642580648078,0.026,186.547016608483,850.904110268598,3.94532512596239,4.60417306780927,4.64045764250586,4.45740136251978,8.86820113625077,6.91895296570852,9.78721603947939,6.76090581674563,2,3,0,3
0,0,0,2.38799592501681,12,12,12,12,24.7622165263103,2.0336992226506,0.32829670236621,0.026,361.141418972192,1539.93771194467,8.67186637474382,8.68876521327844,8.74347780492514,8.79248416217185,14.9658063498777,13.4829961274323,14.8852058115291,12.6240153140686,3,3,2,0
0.111111111111111,0.111111111111111,0.111111111111111,1.12159887493567,9,8,8,8,26.5272321613555,0.949383837635747,0.13921503729992,0.033,197.808969703946,916.966610522962,4.40097979876778,4.40750944238613,4.29650550087418,4.34874264982098,9.89241008179997,7.71803875688948,10.9175641298809,7.54173837919403,2,4,1,3
0,0,0,3.00477714531333,10,10,10,10,24.2800847042618,2.44084650723512,0.530930638078207,0.033,394.389857030324,1738.76667531502,10.7610844718382,10.9145607939523,10.6853241676266,10.815236923464,15.4632421349669,14.58692147284,15.4702766161361,13.7908214532261,3,4,2,1
0.0833333333333334,0,0.0833333333333334,2.72106746166365,12,11,12,11,24.4259293684178,2.21264291134023,0.482424550323417,0.026,379.284298699763,1663.90978986245,9.70680361478162,10.2035765388658,10.1039292192136,10.0690256309233,15.246556723874,13.7893923354829,15.0825418629397,13.9219786911194,3,3,2,0
0.25,0.25,0.25,1.07871513139016,8,6,6,6,26.8990182475112,0.905779170447808,0.136935960942353,0.036,191.521494840335,881.844503064066,4.17058348001736,4.33014990931159,4.37939781793566,4.24232251005764,9.37453111606276,7.35572442221343,10.3460171789155,7.36694590637383,3,3,2,3
0,0,0,1.97626061989087,12,12,12,12,24.6338240673126,1.69131567842232,0.26194494146855,0.023,280.155108146133,1341.79085688564,8.10048379425105,8.51709434194476,8.25165926853344,8.20573118961474,11.8082190138003,11.4679876389213,11.9676536510133,10.660860532873,0,4,2,1
0,0,0,1.04986068849059,5,5,5,5,25.8421035262866,0.886645651190673,0.13921503729992,0.024,184.724997096606,838.64929543813,4.02536073818675,4.03133308349563,3.92980321324463,3.97758197571569,9.04810314295686,7.05931215509902,9.9857613564514,6.89805883175919,1,2,3,2
NA,NA,NA,1.0526094852374,0,0,0,0,25.2309591947763,0.913394447937481,0.13921503729992,0,190.303009913779,866.198721539971,4.157480764091,4.16364913317719,4.05878685871199,4.10813381140149,9.34507916557547,7.29101225987472,10.3135131121071,7.12446629454764,0,0,0,0
