"Rdissatisfied","Rdissatisfied_true_TP","Rdissatisfied_true_TP_AMP","Eall","Npresent","Nsatisfied_ave_all_sim","Nsatisfied_ave_all_eval1","Nsatisfied_ave_all_eval2","ta","Eplant_target","Eahu_target","Ecfan","Eplant","Qcoil","Qmid1","Qmid2","Qmid3","Qmid4","Qmidn","Qmide","Qmids","Qmidw","V23","V24","V25","V26"
0.0465116279069767,0.0348837209302325,0.0465116279069767,19.9649513953317,86,82,83,82,617.970378637742,16.8803853019799,2.78456609335177,0.3,3085.14723590972,13972.7646409257,76.412408187799,80.0305402211304,79.7046024991034,78.9901586752377,134.499036719305,117.768851098767,140.12120898505,113.1119844718,22,33,22,14
NA,NA,NA,1.58824544525321,0,0,0,0,24.3454397607739,1.37948826967013,0.20875717558308,0,216.570835440654,985.023909687001,6.27429323986783,6.36174104384122,6.30807471872348,6.09167570574259,8.39621359816861,7.9278163082628,9.03665598307447,7.45239644328192,0,0,0,0
0,0,0,1.06439534788067,4,4,4,4,26.5624671276946,0.894180310580749,0.13921503729992,0.031,186.358336860677,844.06651096069,4.04998063212967,4.05598950547111,3.95383865866665,4.00190964539816,9.1034431122796,7.10248828958052,10.0468362268855,6.94024870936168,2,3,4,0
0,0,0,2.0009644429961,9,9,9,9,24.496122683531,1.71237310727785,0.255591335718252,0.033,323.102306260524,1481.38389634523,7.85101776280943,9.15996583811677,9.26344148687209,9.03734091865794,13.6626830481594,12.7339599146173,13.6883802157077,11.8028989293521,3,4,2,1
0.2,0.2,0.2,1.03061321661764,5,4,4,4,26.6986722817512,0.868487622439294,0.136125594178342,0.026,184.438194497208,837.888877922479,3.94547410008526,4.29590076157215,4.32069131164152,4.17433714713459,8.86853599648245,6.91921422299819,9.78758560139845,6.7611611062292,2,3,0,3
0,0,0,2.21493147159307,12,12,12,12,24.7352963612574,1.90293804930791,0.285993422285165,0.026,344.358428047755,1506.64601748533,8.32578441528216,8.31194215824788,8.40625411418249,8.32438645396154,14.8989810683294,13.2494397750676,14.8374910311163,12.4162713381703,3,3,2,0
0.111111111111111,0.111111111111111,0.111111111111111,1.12152816172461,9,8,8,8,26.4370781478224,0.949313124424695,0.13921503729992,0.033,197.798951768009,916.988471403855,4.40097979826914,4.40750944188675,4.29650550038738,4.34874264932826,9.89241008067915,7.71803875601502,10.9175641286439,7.54173837833955,2,4,1,3
0,0,0,2.89683051205869,10,10,10,10,24.2332040164023,2.37791150150078,0.48591901055791,0.033,391.101091512628,1719.06619952241,10.4519966228567,10.6687462210878,10.6058530580649,10.905375848854,15.3496877643836,14.3782132963271,15.3555236402825,13.5976660800257,3,4,2,1
0.0833333333333334,0,0.0833333333333334,2.62020379908913,12,11,12,11,24.4212763973248,2.15515797537164,0.439045823717483,0.026,374.610855664755,1635.57321091557,9.4095475251347,9.90308954610492,9.89305005671459,9.76488940971408,15.1287325402439,13.5788421660577,14.9987044041295,13.7043178464661,3,3,2,0
0.125,0.125,0.125,1.09291014949461,8,7,7,7,26.820903701172,0.908922564947229,0.138987584547382,0.045,189.626398021774,870.117623081185,4.1706721744824,4.1768601153941,4.10271868496439,4.12116864718884,9.37473048121787,7.31414615762344,10.346237204354,7.1990460355925,3,3,4,3
0,0,0,1.94254270772759,12,12,12,12,24.6177116070043,1.66378091968079,0.255761788046801,0.023,280.750212690775,1344.63664884934,7.96858096318929,8.85072009883487,8.87008184531149,8.67017187744463,11.6085542854476,11.1835201641045,11.7794338403905,10.2420648338772,0,4,2,1
0,0,0,1.04981133518121,5,5,5,5,25.7566559553031,0.886596297881286,0.13921503729992,0.024,184.713957172066,838.645855600214,4.02536073717487,4.03133308248225,3.92980321225678,3.97758197471582,9.04810314068239,7.05931215332448,9.98576135394123,6.89805883002519,1,2,3,2
NA,NA,NA,1.34197480571519,0,0,0,0,24.1955665644179,1.18123555889759,0.160739246817601,0,211.717667972896,992.727419152381,5.53872021651754,5.80674240809056,5.7542898513177,5.5725783970972,9.16696160323056,8.60385989478783,9.34103535512626,8.55611594107847,0,0,0,0
