Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N16,User_3_Acceptance_N16,User_5_Acceptance_N16,User_6_Acceptance_N16,User_7_Acceptance_N16,User_9_Acceptance_N16,User_12_Acceptance_N16,User_13_Acceptance_N16,User_14_Acceptance_N16,User_16_Acceptance_N16,User_17_Acceptance_N16,User_18_Acceptance_N16,User_19_Acceptance_N16,User_20_Acceptance_N16,User_23_Acceptance_N16,User_24_Acceptance_N16,User_25_Acceptance_N16,User_26_Acceptance_N16
22.0,0,0.07,50,22.0,20.4107032,0.99723244,0.99898744,0.059858393,0.0007608138,0.78427035,0.99847704,0.9999421,0.7578732,0.9998805,0.7047257,0.9995037,0.9855395,0.9655089,0.3143155,0.9936458,0.008283419,0.9308851,0.41847292
22.0,1,0.29,50,22.0,19.689093,0.99897504,0.998813,0.0022184544,0.010013429,0.7018693,0.99926674,0.500894,0.4853259,0.027354177,0.38264585,0.9985289,0.999725,0.9277363,0.19654965,0.9998741,0.062472478,0.99644405,0.3858594
22.0,2,0.58,50,22.0,18.11130066,0.11253412,0.0044889366,0.00093442114,0.37022758,0.84434074,0.47592443,0.0778397,0.1345194,0.06211491,0.016099742,0.023580777,0.999036,0.99520516,0.10595026,0.9997232,0.017823596,0.90308636,0.2818082
22.0,3,0.94,50,22.0,17.01714963,0.28912288,0.00021153675,0.00040602838,0.40676492,0.56997645,0.11556268,0.006147944,0.05713186,0.043155767,0.011938022,0.050057422,0.7364921,0.998818,0.0152930925,0.9669686,0.8787007,0.80680215,0.0025336635
22.0,4,1.37,50,22.0,16.18569635,0.097275846,0.00033637765,0.0003644898,0.31347108,0.86418134,0.052843772,0.0013163583,0.016599152,0.007165288,0.0010162459,0.026437506,0.46259972,0.9969802,0.0053258054,0.44037065,0.34973666,0.5208294,0.00030108134
22.0,5,1.87,50,22.0,15.52256301,0.05978478,0.0036278234,0.00054516026,0.046166226,0.8580182,0.05421688,0.0014462458,0.025937358,0.08201408,0.005961266,0.006251844,0.3651468,0.51416135,0.012362429,0.40740255,0.07491646,0.44218954,0.0009147122
22.5,0,0.07,50,22.5,20.934819,0.9935341,0.9991175,0.11063694,0.00084148283,0.84809166,0.9995021,0.9999358,0.7569441,0.9999934,0.93376905,0.99962467,0.992018,0.94021565,0.28525218,0.9973361,0.009647647,0.9412671,0.51973164
22.5,1,0.29,50,22.5,20.22671468,0.99998385,0.99923015,0.0059149456,0.0022867208,0.84492683,0.9973178,0.9466222,0.54891264,0.087676086,0.6637313,0.99978185,0.99987483,0.8173759,0.19024631,0.9998856,0.07608929,0.9955903,0.48566052
22.5,2,0.58,50,22.5,18.68567427,0.091233596,0.0050695036,0.0010140598,0.48299065,0.83699197,0.6653535,0.14817096,0.17119324,0.122814566,0.013162694,0.032001678,0.99889624,0.9973923,0.121289924,0.99967146,0.013253854,0.8907364,0.3890722
22.5,3,0.94,50,22.5,17.62296289,0.3506134,0.00020872145,0.000412865,0.52477396,0.57899314,0.14853145,0.00677468,0.094676845,0.05691676,0.008205807,0.09757721,0.73583865,0.9986209,0.0147005385,0.9726043,0.9132202,0.7699486,0.0039599906
22.5,4,1.37,50,22.5,16.81878355,0.11801507,0.000441743,0.00035785724,0.345595,0.87493515,0.051189397,0.0013651053,0.016963128,0.007986752,0.0006983742,0.04329675,0.48284376,0.99793047,0.004767026,0.4721168,0.3899696,0.5227008,0.00029376973
22.5,5,1.87,50,22.5,16.1795392,0.06621,0.0025269866,0.00054306164,0.04826359,0.8600349,0.052176356,0.0014547616,0.023391118,0.066281006,0.011899324,0.0070600547,0.40143177,0.5371658,0.011839612,0.41192046,0.076876625,0.44527444,0.0008143842
23.0,0,0.07,50,23.0,21.45670594,0.98766595,0.9991917,0.3137767,0.00095326704,0.8675769,0.9997206,0.99992234,0.79299563,0.9999983,0.9575467,0.9996587,0.9805554,0.790842,0.3149829,0.99875456,0.011945864,0.9544692,0.63268906
23.0,1,0.29,50,23.0,20.76121947,0.9999499,0.9994098,0.026304353,0.0014639463,0.8696657,0.9801646,0.9986645,0.6420106,0.8980892,0.97276735,0.99988097,0.9999017,0.73258907,0.17438203,0.99988776,0.102511734,0.99363804,0.60757965
23.0,2,0.58,50,23.0,19.2549547,0.16741286,0.015169276,0.0011882914,0.778368,0.82476956,0.93964416,0.2842954,0.22141266,0.18041356,0.02839522,0.28337768,0.9986549,0.99770653,0.13341044,0.9995279,0.012245328,0.87752694,0.42845747
23.0,3,0.94,50,23.0,18.22183405,0.4660946,0.0002628148,0.0004225842,0.68903565,0.5894969,0.21248162,0.008263012,0.1714299,0.09078928,0.008051938,0.44344252,0.7217347,0.9983308,0.015311636,0.97609407,0.92604923,0.72210854,0.008131763
23.0,4,1.37,50,23.0,17.44352089,0.14684227,0.0007814194,0.00035338977,0.37930283,0.8834583,0.052505933,0.0015015209,0.017479846,0.009159952,0.0007574424,0.097731054,0.49853083,0.9986095,0.0044186274,0.5977743,0.54604656,0.5253684,0.00029385067
