Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N2,User_3_Acceptance_N2,User_5_Acceptance_N2,User_6_Acceptance_N2,User_7_Acceptance_N2,User_9_Acceptance_N2,User_12_Acceptance_N2,User_13_Acceptance_N2,User_14_Acceptance_N2,User_16_Acceptance_N2,User_17_Acceptance_N2,User_18_Acceptance_N2,User_19_Acceptance_N2,User_20_Acceptance_N2,User_23_Acceptance_N2,User_24_Acceptance_N2,User_25_Acceptance_N2,User_26_Acceptance_N2
22.0,0,0.07,50,22.0,20.4107032,0.9468379,0.5427224,0.3327584,0.49555773,0.76279837,0.27283496,0.5160337,0.5538841,0.53181636,0.562137,0.38520852,0.5388538,0.6255991,0.5324975,0.3623328,0.51993835,0.32976875,0.5682216
22.0,1,0.29,50,22.0,19.689093,0.9993641,0.23448047,0.1824797,0.25632468,0.94437593,0.71608186,0.2543581,0.9090552,0.22562332,0.20333996,0.2974772,0.23894402,0.33111373,0.22185348,0.22089417,0.2560545,0.97964126,0.17453565
22.0,2,0.58,50,22.0,18.11130066,0.9921229,0.17822799,0.28819153,0.16904688,0.99663293,0.90673095,0.22845957,0.99899507,0.16884968,0.07245463,0.15510626,0.19015898,0.81057537,0.14202255,0.9889043,0.2029711,0.9999078,0.040958386
22.0,3,0.94,50,22.0,17.01714963,0.41168,0.05109544,0.07327418,0.42101258,0.99781513,0.87789273,0.105563276,0.99290395,0.040431496,0.005817328,0.20669815,0.0780442,0.94841975,0.024175873,0.9834216,0.17502983,0.9999382,0.00424568
22.0,4,1.37,50,22.0,16.18569635,0.0029216476,0.036745775,0.0033876991,0.016445,0.9990928,0.11421424,0.021061705,0.0038553453,0.03042738,0.013986026,0.010725025,0.015610268,0.91821027,0.00954893,0.6468956,0.045191247,0.99996334,0.008840317
22.0,5,1.87,50,22.0,15.52256301,0.046909668,0.13949141,0.19665597,0.097894795,0.99892384,0.40063187,0.1234311,0.04830452,0.10939006,0.05675578,0.15151805,0.10395096,0.71415406,0.12349234,0.2556037,0.09916351,0.99996585,0.05897875
22.5,0,0.07,50,22.5,20.934819,0.9349643,0.5436089,0.58069164,0.50012547,0.59985214,0.24737306,0.5129399,0.47534123,0.53711945,0.53809404,0.433485,0.53232044,0.56350636,0.49077925,0.54531544,0.52866817,0.4492718,0.5218362
22.5,1,0.29,50,22.5,20.22671468,0.9994098,0.23529595,0.6441001,0.24800003,0.94058317,0.73406935,0.2594228,0.91494536,0.2248778,0.18590541,0.324461,0.2381857,0.26006687,0.2040319,0.26909545,0.2557982,0.9892789,0.15784508
22.5,2,0.58,50,22.5,18.68567427,0.98952776,0.16869046,0.31505442,0.15166181,0.99268043,0.9212956,0.2158597,0.99896955,0.16494043,0.09435553,0.14023185,0.17891003,0.6905651,0.12971492,0.9893402,0.19016995,0.9998935,0.06425959
22.5,3,0.94,50,22.5,17.62296289,0.42146894,0.070367634,0.1382708,0.4542304,0.9970579,0.88145167,0.21796891,0.9929365,0.067253776,0.0055048545,0.31448802,0.15738916,0.9484553,0.027740076,0.9788743,0.22449005,0.9999309,0.0029983574
22.5,4,1.37,50,22.5,16.81878355,0.0050206278,0.030060994,0.0036033206,0.015739296,0.99905354,0.100849956,0.01826692,0.0034061098,0.026709804,0.010427048,0.010534925,0.013759476,0.926873,0.0080074025,0.66872567,0.04060379,0.9999607,0.007194061
22.5,5,1.87,50,22.5,16.1795392,0.048914593,0.10302773,0.1767704,0.083818674,0.99883515,0.38098624,0.10463614,0.052189738,0.08091094,0.047405016,0.12424841,0.089841455,0.68494433,0.12615475,0.2692583,0.08213716,0.9999637,0.045707025
23.0,0,0.07,50,23.0,21.45670594,0.933905,0.55973613,0.6423082,0.51639056,0.5425036,0.52281094,0.5273758,0.20797445,0.5540267,0.5491546,0.3918279,0.5502025,0.36181363,0.50632286,0.5640553,0.54614305,0.6075679,0.5215528
23.0,1,0.29,50,23.0,20.76121947,0.99936396,0.1832023,0.94075567,0.22027834,0.92774236,0.7621876,0.23331134,0.8075723,0.18903834,0.17839216,0.40306565,0.19133553,0.15244912,0.16050477,0.6175895,0.21677154,0.99369764,0.14635614
