Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_2_Acceptance_N10,User_3_Acceptance_N10,User_5_Acceptance_N10,User_6_Acceptance_N10,User_7_Acceptance_N10,User_9_Acceptance_N10,User_12_Acceptance_N10,User_13_Acceptance_N10,User_14_Acceptance_N10,User_16_Acceptance_N10,User_17_Acceptance_N10,User_18_Acceptance_N10,User_19_Acceptance_N10,User_20_Acceptance_N10,User_23_Acceptance_N10,User_24_Acceptance_N10,User_25_Acceptance_N10,User_26_Acceptance_N10
22.0,0,0.07,50,22.0,20.4107032,0.5484681,0.64165705,0.31591195,0.20008016,0.86875683,0.999185,0.74405813,0.99989766,0.9967574,0.9680726,0.8636987,0.9845562,0.65639675,0.52984965,0.6822299,0.007289242,0.5987414,0.94380814
22.0,1,0.29,50,22.0,19.689093,0.32995737,0.96982676,0.015439491,0.13634172,0.8596421,0.9996256,0.7913597,0.9997647,0.9999384,0.98004144,0.38498968,0.99910533,0.99944484,0.16296479,0.96068144,0.09188048,0.63791823,0.885731
22.0,2,0.58,50,22.0,18.11130066,0.02787016,0.0006857436,0.012296963,0.63000727,0.9301231,0.99216616,0.12235664,0.155298,0.0023833946,0.36506757,0.39600253,0.99062717,0.99999124,0.09911562,0.97269356,0.0039359513,0.61349136,0.0033148117
22.0,3,0.94,50,22.0,17.01714963,0.031928383,6.515764e-05,0.0027085198,0.6321283,0.9715955,0.35512793,0.0017690412,0.089117035,8.713671e-05,0.00079583505,0.88454384,0.6885186,0.9957869,0.017655706,0.89294744,0.9432886,0.67352736,0.0011820248
22.0,4,1.37,50,22.0,16.18569635,0.0050560534,5.8071993e-05,0.0012559611,0.5622517,0.86349756,0.32219112,0.00078868674,0.0052200463,0.00016236783,0.0002343395,0.093155585,0.0016205043,0.90957534,0.004579664,0.07984667,0.45882577,0.61491734,0.0013895365
22.0,5,1.87,50,22.0,15.52256301,0.0029872495,0.0002447942,0.0020978353,0.06510644,0.5211595,0.007506924,0.002461782,0.03479,0.028879782,0.0003111072,0.10031391,0.0015070423,0.82051843,0.009819372,0.016731871,0.017296026,0.48678544,0.0009939076
22.5,0,0.07,50,22.5,20.934819,0.5459802,0.6536919,0.61263746,0.09685439,0.8914588,0.987273,0.8976382,0.99987507,0.9992117,0.9947955,0.89499414,0.99072987,0.463242,0.48692906,0.82149875,0.003362302,0.6339438,0.9699231
22.5,1,0.29,50,22.5,20.22671468,0.44883788,0.9777964,0.00984603,0.05505938,0.9755884,0.99968994,0.9380373,0.9996898,0.99994916,0.98483473,0.52524614,0.9992981,0.9997661,0.16233386,0.9246219,0.052108508,0.6642275,0.98291355
22.5,2,0.58,50,22.5,18.68567427,0.029698445,0.0024497504,0.010763324,0.6444313,0.9448027,0.99748254,0.29782107,0.19868946,0.006760462,0.38345063,0.46872887,0.99308175,0.9999898,0.100828506,0.96897346,0.0023473373,0.64966905,0.004011716
22.5,3,0.94,50,22.5,17.62296289,0.06835799,0.00011260489,0.002390384,0.637707,0.9693169,0.5605094,0.0019760677,0.09718769,8.508906e-05,0.0021644435,0.9296268,0.732553,0.99612814,0.028756207,0.8834836,0.9617972,0.6763413,0.0016016375
