"Tair","FanMode","Velocity","Humidity","SET*","2","3","5","6","7","9","12","13","14","16","17","18","19","20","23","24","25","26"
22,0,0.07,50,20.4107032000114,0.765761630519866,0.637612068114259,0.119689548235593,0.508516817789904,0.820790178993012,0.73881648077193,0.541355664775638,0.727211177372845,0.510450004483993,0.60962017471328,0.678535615840278,0.836717118733001,0.737311218674353,0.409156253529236,0.833918103437805,0.46271197996712,0.828298274018312,0.479318098900208
22,1,0.29,50,19.6890930034132,0.538347427616292,0.471903730841153,0.0841808786527179,0.598195094245973,0.736340525381536,0.656856929880637,0.525200180440205,0.588926374306503,0.386900162668863,0.507995069378374,0.57555193178139,0.796526056123565,0.775053316013059,0.37735257029723,0.813533727113571,0.501305972652449,0.753241666754623,0.392499214257215
22,2,0.58,50,18.111300655776,0.0510475197980697,0.139421953338272,0.00995812954596936,0.429223133811185,0.480184713675865,0.247275073916504,0.345129159553593,0.20068729226661,0.114093304517435,0.152043681839893,0.291359277475541,0.416919617406527,0.665565963906503,0.281775482723399,0.568257518683041,0.417079686049166,0.512608954905251,0.156105513828783
22,3,0.94,50,17.0171496277535,0.047477007271056,0.117268715390362,0,0.255870413346176,0.405406607411011,0.0845468239266295,0.30581423809571,0.138587245357934,0.0376679438719642,0.0975817268811867,0.237954723211346,0.178374982214879,0.652750984562439,0.328487229352678,0.378058266329556,0.423240698745248,0.441386930307657,0.0710859939863608
22,4,1.37,50,16.1856963490387,0.0461734600435756,0.0134949060132646,0.0459837650070052,0.145149874057381,0.237344794519453,0.083657442668605,0.255460820148951,0.0210435326086656,0.0653947932893226,0.0703113707709608,0.101502906481416,0.130743058770339,0.609957291296469,0.239156523122037,0.305949590229725,0.395968175665197,0.27118451112318,0.0888598340221247
22,5,1.87,50,15.5225630130966,0,0,0,0.00536437002689878,0.149724248310774,0.0141473221012847,0.12777446769458,0,0.00601496321973023,0,0.0411686592146327,0.039399881861776,0.480759590220006,0.200494270820945,0.178171859450381,0.2801308179468,0.179707310415964,0.0227027391357239
22.5,0,0.07,50,20.9348189988475,0.903511269411308,0.698902439698776,0.23470997533011,0.486177174943753,0.824987182104885,0.788330846795328,0.611520835586491,0.740215712759037,0.638171505924447,0.704465151791045,0.684471183152866,0.876294584486462,0.741723717497476,0.384512308376937,0.874490352246572,0.489580052774128,0.824574473622477,0.585597020391732
22.5,1,0.29,50,20.2267146787686,0.767311833404369,0.610174745358398,0.0996426642576283,0.58255489776291,0.814597854772842,0.720641806467535,0.585142150017359,0.711261118234213,0.47336406728876,0.636028835699959,0.668713305002058,0.826864083366157,0.79749706380948,0.414928338202751,0.826353861665789,0.521040371448903,0.824631676221675,0.451526947020362
22.5,2,0.58,50,18.6856742662832,0.155207161283064,0.256001277710549,0,0.533197538914537,0.59224808590298,0.331571999387796,0.409582917282617,0.345732912669445,0.133382001440373,0.260853688356812,0.406553505988335,0.516020357796682,0.708903321616419,0.330102504764823,0.612153936206996,0.450673048329692,0.620069045769446,0.171410908356668
22.5,3,0.94,50,17.622962886865,0.0219578819942816,0.162896147940185,0.0423680705915032,0.334072922953311,0.487913756160096,0.198506476833476,0.309541914961122,0.202971261583119,0.111800284503967,0.100305849656544,0.304603602453158,0.336743469585252,0.64409375143267,0.34489935002489,0.522218440548095,0.403954112313115,0.522853022137673,0.151553540880933
22.5,4,1.37,50,16.8187835454156,0.0521635524289241,0.10982620115495,0,0.229428250262298,0.383352182187999,0.0475006242794141,0.29899374194242,0.126774374339776,0.00973640721281979,0.0946330822024017,0.222721058101904,0.128157503474511,0.648723730961317,0.326736758401388,0.325786898511448,0.422803050160201,0.419170487369714,0.0407540738504871
22.5,5,1.87,50,16.1795392044093,0,0,0,0.0958163061921134,0.216603862750773,0,0.206366090961125,0.000725672493318674,0,0.0214377992636946,0.0810157331883973,0.038760484434116,0.560878408766048,0.218930247121518,0.213664901468775,0.347009198457762,0.250414817458769,0
23,0,0.07,50,21.4567059433781,0.970065101534598,0.80410839881548,0.33788451683988,0.448878063124357,0.883565322606334,0.74308013556634,0.668771783659417,0.778143753488017,0.692719714742531,0.745516019291926,0.724708009698916,0.843310356565773,0.684024256095472,0.421298147869031,0.849562730232355,0.50186714298965,0.873592441218862,0.631361370362748
