"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
10,4,1,24,178,62.05,7,0.5,24,0.072701,23.716,-2,0,1,1,0,1,-1,1,1,0,1,100,0,1,77,0,0
10,4,1,23,178,60.3,6,0.5,24,0.94069,20.035,-2,-1,2,1,0,1,0,1,0,0,1,100,0,1,60,2,0
10,4,1,24,178,62.05,7,0.5,24,0.94069,20.035,-2,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
10,4,1,23,178,60.3,6,0.5,24,1.8709,18.848,-3,-1,0.1,0.1,0,1,2,0.1,-1,0,1,100,0,1,60,2,0
10,4,1,24,178,62.05,7,0.5,24,1.8709,18.848,-2,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
10,4,1,23,178,59.8,6,0.61,27,0.072701,28.051,1,-2,0.1,0.1,0,0.1,0,0.1,1,0,0.1,83,1,0.1,67,2,0
10,4,1,24,178,61.9,6,0.52,27,0.072701,27.367,1,-1,0.1,0.1,0,0.1,0,0.1,1,0,1,83,0,0.1,68,2,0
10,4,1,24,178,61.25,7,0.5,27,0.072701,27.211,-1,0,2,1,0,1,0,1,0,0,1,100,0,1,68,0,0
10,4,1,23,178,59.8,6,0.61,27,0.94069,24.323,0,-1,2,1,0,1,0,1,0,0,1,100,0,1,60,2,0
10,4,1,24,178,61.9,6,0.52,27,0.94069,23.542,-1,0,1,1,0,1,0,1,1,0,1,83,0,1,60,0,0
10,4,1,24,178,61.25,7,0.5,27,0.94069,23.367,-2,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
10,4,1,23,178,59.8,6,0.61,27,1.8709,23.378,-1,0,2,1,0,1,1,1,0,0,1,100,0,1,60,0,0
10,4,1,24,178,61.9,6,0.52,27,1.8709,22.583,-1,0,2,1,0,1,1,1,0,0,1,100,0,1,60,0,0
10,4,1,24,178,61.25,7,0.5,27,1.8709,22.398,-2,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
10,4,1,23,178,59.25,6,0.5,27,0.072701,27.211,0,-1,1,0.1,0,1,0,1,1,0,1,83,0,1,68,2,0
10,2,1,24,178,61.3,7,0.41,27,0.072701,26.49,1,-1,0.1,0.1,0,0.1,0,0.1,1,0,0.1,83,0,1,69,2,0
10,2,1,24,178,61.9,7,0.5,27,0.072701,27.211,0,-1,0.1,0.1,0,0.1,0,0.1,2,0,1,100,0,1,68,2,0
10,4,1,23,178,59.25,6,0.5,27,0.94069,23.367,-1,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
10,2,1,24,178,61.3,7,0.41,27,0.94069,22.588,-1,0,2,1,0,1,1,1,0,0,1,83,0,1,60,0,0
10,2,1,24,178,61.9,7,0.5,27,0.94069,23.367,-1,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
10,4,1,23,178,59.25,6,0.5,27,1.8709,22.398,-1,0,2,1,0,1,0,1,0,0,1,83,0,1,60,0,0
10,2,1,24,178,61.3,7,0.41,27,1.8709,21.537,-1,0,2,1,0,1,1,1,0,0,1,100,0,1,60,0,0
10,2,1,24,178,61.9,7,0.5,27,1.8709,22.398,-2,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
10,4,1,24,178,61.5,7,0.5,30,0.072701,30.783,2,-2,-0.1,-0.1,0,1,-3,-1,2,0,1,83,0,1,65,2,1
10,1,1,24,178,62.2,7,0.59,30,0.072701,31.389,2,-2,-2,-1,-1,-0.1,-3,-1,2,1,1,83,0,1,65,2,1
10,3,1,24,178,60.75,7,0.5,30,0.072701,30.783,2,-2,-1,-1,-2,0.1,-3,-1,2,1,0.1,83,0,1,65,2,1
10,4,1,24,178,61.5,7,0.5,30,0.94069,26.692,0,-1,1,1,0,1,-1,1,1,0,1,83,0,1,60,2,0
10,1,1,24,178,62.2,7,0.59,30,0.94069,27.481,0,-1,1,1,0,1,-1,1,1,0,1,83,0,1,60,2,0
10,3,1,24,178,60.75,7,0.5,30,0.94069,26.692,2,-2,-0.1,-0.1,-1,0.1,-2,-0.1,2,0,0.1,83,0,1,60,2,1
10,4,1,24,178,61.5,7,0.5,30,1.8709,25.719,0,-1,1,1,0,1,0,1,0,0,1,83,0,1,60,2,0
10,1,1,24,178,62.2,7,0.59,30,1.8709,26.552,0,-1,2,1,2,0.1,1,1,1,0,0.1,67,0,1,60,2,0
10,3,1,24,178,60.75,7,0.5,30,1.8709,25.719,0,-1,1,1,0,1,0,1,1,0,1,83,0,1,60,2,0
10,4,1,24,178,61.65,7,0.5,30,0.072701,30.783,3,-2,-2,-1,-2,-0.1,-3,-1,2,1,1,83,0,1,65,2,1
10,2,1,24,178,61.8,7,0.5,30,0.072701,30.783,3,-2,-2,-1,-2,0.1,-3,-1,2,3,1,83,0,1,65,2,1
10,2,1,24,178,61.35,7,0.32,30,0.072701,29.479,3,-2,-2,-1,-1,-1,-3,-1,2,2,1,83,0,1,66,2,1
10,4,1,24,178,61.65,7,0.5,30,0.94069,26.692,1,-2,0.1,0.1,0,1,0,0.1,1,0,1,83,0,1,60,2,0
10,2,1,24,178,61.8,7,0.5,30,0.94069,26.692,1,-2,-1,-0.1,0,0.1,-1,0.1,1,0,1,83,0,1,60,2,1
10,2,1,24,178,61.35,7,0.32,30,0.94069,25.046,2,-1,-0.1,-0.1,-1,0.1,-1,0.1,2,0,0.1,83,0,1,60,2,1
10,4,1,24,178,61.65,7,0.5,30,1.8709,25.719,0,-1,2,1,0,1,0,1,0,0,1,83,0,1,60,2,0
10,2,1,24,178,61.8,7,0.5,30,1.8709,25.719,-1,-1,2,1,0,1,1,1,0,0,1,83,0,1,60,2,0
10,2,1,24,178,61.35,7,0.32,30,1.8709,23.997,-1,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
