"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
19,8,1,22,171,65.65,22,0.34,27,0.072701,25.908,1,-2,0.1,0.1,0,0.5,-2.5,-0.3,1,0,0.5,83,0.5,0.5,70,2,0
19,2,1,22,171,66.6,22,0.41,27,0.072701,26.49,1,-2,0.1,0.1,0,0.5,-3,-0.2,1,0.3,0.5,83,1,0.3,69,2,0
19,8,1,22,171,65.85,22,0.34,27,0.94069,21.942,-1,0,1,0.1,1.5,-0.3,1,0.5,0,0,0.6,75,1,0.7,60,0,0
19,8,1,22,171,65.65,22,0.34,27,0.94069,21.942,0,0,1,0.1,0,0.6,1,0.5,0,0,0.5,75,0.5,0.5,60,0,0
19,2,1,22,171,66.6,22,0.41,27,0.94069,22.588,0,-2,0.1,0.1,0,0.3,1.5,0.3,0,0,0.6,67,0.7,0.5,60,2,0
19,8,1,22,171,65.85,22,0.34,27,1.8709,20.832,-2,1,1,1,0,0.6,2,0.4,-0.5,0,0.7,83,0.4,0.7,60,1,0
19,8,1,22,171,65.65,22,0.34,27,1.8709,20.832,-1,0,1,1,0,0.6,2,0.3,-0.6,0,0.5,75,0.6,0.5,60,0,0
19,2,1,22,171,66.6,22,0.41,27,1.8709,21.537,-3,0,1,0.1,0,0.5,2.6,0.2,-1,0,0.5,78,0.5,0.5,60,0,0
19,8,1,22,171,66.05,22,0.34,27,0.072701,25.908,0,-2,0.1,0.1,0,0.3,-3,0.1,1,0,0.5,50,1,0.8,70,2,0
19,8,1,22,171,66.25,22,0.5,27,0.072701,27.211,1,-2,0.1,0.1,0,0.5,-2,-0.3,2,0,0.5,75,0.5,0.5,68,2,0
19,8,1,22,171,65,22,0.41,27,0.072701,26.49,2,-2,-1,-0.1,0,0.3,-3,-1,2,1,0.3,67,1.3,0.3,69,2,1
19,8,1,22,171,66.05,22,0.34,27,0.94069,21.942,-1,-2,1,0.1,0,0.6,1,0.7,1,0,0.8,83,1,0.7,60,2,0
19,8,1,22,171,66.25,22,0.5,27,0.94069,23.367,-1,0,1,0.1,0,0.6,0.5,0.5,0,0,0.5,75,0.5,0.5,60,0,0
19,8,1,22,171,65,22,0.41,27,0.94069,22.588,-1,-2,0.1,0.1,0,0.4,1,0.4,0,0,0.5,67,1.7,0.4,60,2,0
19,8,1,22,171,66.05,22,0.34,27,1.8709,20.832,-2,0,1,1,0,0.8,2,0.8,0,0,0.8,83,0.5,0.3,60,0,0
19,8,1,22,171,66.25,22,0.5,27,1.8709,22.398,-1,0,1,0.1,0,0.6,2,0.3,-0.5,0,0.6,83,0.6,0.5,60,0,0
19,8,1,22,171,65,22,0.41,27,1.8709,21.537,-1,0,0.1,0.1,0,0.3,2,0.2,-1,0,0.2,65,1.2,-0.3,60,0,0
19,8,1,22,171,65.65,22,0.34,30,0.072701,29.63,3,-2,-2,-1,-2.5,-0.6,-3,-0.7,2,1,-0.5,17,3,0.7,66,2,1
19,6,1,22,171,64.35,22,0.34,30,0.072701,29.63,3,-2,-2,-1,-0.6,0.3,-3,-1,2,0.5,0.3,75,0.5,0.3,66,2,1
19,2,1,22,171,66.95,22,0.5,30,0.072701,30.783,2,-2,-2,-1,-1,-0.4,-3,-1,2,1,-0.3,34,1,0.5,65,2,1
19,8,1,22,171,65.65,22,0.34,30,0.94069,25.233,-1,-2,1,1,0,0.7,1,0.6,0.6,0,0.4,42,0.5,-0.3,60,2,0
19,6,1,22,171,64.35,22,0.34,30,0.94069,25.233,0,-2,0.1,0.1,0,0.4,1,0.3,0,0,0.5,83,0.6,-0.3,60,2,0
19,2,1,22,171,66.95,22,0.5,30,0.94069,26.692,1,-2,0.1,0.1,0,0.4,1,0.3,1,0,0.7,83,1,0.6,60,2,0
19,8,1,22,171,65.65,22,0.34,30,1.8709,24.191,-1,-1,1,1,0,0.5,2,0.5,0,0,0.5,75,1,0.4,60,2,0
19,6,1,22,171,64.35,22,0.34,30,1.8709,24.191,0,-1,0.1,0.1,0,0.5,2,0.3,-0.5,0,0.5,75,0.5,-0.3,60,2,0
19,2,1,22,171,66.95,22,0.5,30,1.8709,25.719,-1,-1,1,1,0,0.7,2,0.8,0,0,0.7,83,1,0.7,60,2,0
19,6,1,22,171,65.7,22,0.34,30,0.072701,29.63,2,-2,-1,-0.1,-1.5,-0.5,-3,-0.5,2,1,-0.5,25,1,0.7,66,2,1
19,8,1,22,171,64.5,22,0.34,30,0.072701,29.63,2,-2,-1,-0.1,-1,0.4,-3,-0.4,2,0.3,0.6,75,0.6,0.5,66,2,1
19,8,1,22,171,66.8,22,0.5,30,0.072701,30.783,3,-2,-2,-1,-2,-0.3,-3,-1,2,1,-0.3,34,3,0.3,65,2,1
19,6,1,22,171,65.7,22,0.34,30,0.94069,25.233,-1,-2,0.1,0.1,0,0.4,0.5,0.4,1,0,0.6,67,1,0.8,60,2,0
19,8,1,22,171,64.5,22,0.34,30,0.94069,25.233,1,-2,-0.1,-0.1,0,0.5,1,0.5,0.5,0,0.6,75,0.5,0.3,60,2,1
19,8,1,22,171,66.8,22,0.5,30,0.94069,26.692,1,-2,-1,-0.1,0,0.4,-1,0.2,2,0.3,0.3,34,2,0.5,60,2,1
19,6,1,22,171,65.7,22,0.34,30,1.8709,24.191,-1,-1,1,1,0,0.7,2,0.7,0,0,0.7,83,1,0.6,60,2,0
19,8,1,22,171,64.5,22,0.34,30,1.8709,24.191,1,-2,0.1,0.1,0,0.5,2,0.5,0,0,0.6,75,0.5,0.6,60,2,0
19,8,1,22,171,66.8,22,0.5,30,1.8709,25.719,0,-2,0.1,0.1,0,0.4,1.5,0.3,0,0,0.5,67,2,0.3,60,2,0
