"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
3,1,2,19,174,63.45,19,0.48,27,0.072701,27.053,0,-1,1,1,0,1,0,1,1,0,1,83,0,1,68,2,0
3,1,2,19,174,62.85,19,0.63,27,0.94069,24.495,0,0,1,1,0,1,0,1,0,0,1,67,0,1,60,0,0
3,5,2,19,174,64.8,19,0.79,27,0.94069,25.839,0,-1,1,1,0,1,0,1,1,0,1,67,0,1,60,2,0
3,1,2,19,174,63.45,19,0.48,27,0.94069,23.191,0,0,1,1,0,1,0,1,0,0,1,83,0,1,60,0,0
3,1,2,19,174,62.85,19,0.63,27,1.8709,23.557,0,0,1,1,0,1,0,1,0,0,1,83,0,1,60,0,0
3,5,2,19,174,64.8,19,0.79,27,1.8709,24.962,-1,0,2,1,1,1,1,1,0,0,1,67,0,0.1,60,0,0
3,1,2,19,174,63.45,19,0.48,27,1.8709,22.211,-1,0,1,1,0,1,1,1,0,0,1,83,0,1,60,0,0
3,3,2,19,174,64.35,19,0.57,27,0.072701,27.751,0,0,1,1,0,1,-1,1,1,0,1,67,0,1,68,0,0
3,1,2,19,174,64.8,19,0.57,27,0.072701,27.751,-1,-1,1,1,0,1,0,0.1,1,0,0.1,83,0,1,68,2,0
3,2,2,19,174,63.75,19,0.48,27,0.072701,27.053,0,-1,1,1,0,1,-1,0.1,1,0,1,83,0,1,68,2,0
3,3,2,19,174,64.35,19,0.57,27,0.94069,23.977,-1,0,1,1,0,1,0,1,0,0,1,67,0,1,60,0,0
3,1,2,19,174,64.8,19,0.57,27,0.94069,23.977,0,-1,1,1,0,1,0,1,1,0,1,67,0,1,60,2,0
3,2,2,19,174,63.75,19,0.48,27,0.94069,23.191,0,0,1,1,0,1,0,1,0,0,1,83,0,1,60,0,0
3,3,2,19,174,64.35,19,0.57,27,1.8709,23.019,0,0,1,1,0,1,1,1,0,0,0.1,67,0,1,60,0,0
3,1,2,19,174,64.8,19,0.57,27,1.8709,23.019,-1,0,1,1,0,1,1,1,0,0,1,67,0,1,60,0,0
3,2,2,19,174,63.75,19,0.48,27,1.8709,22.211,-1,0,1,1,0,1,1,1,0,0,1,83,0,1,60,0,0
3,3,2,19,174,63.8,19,0.39,30,0.072701,30.001,0,-1,1,1,0,1,0,0.1,1,0,1,34,0,1,66,2,0
3,1,2,19,174,64.2,19,0.39,30,0.072701,30.001,0,-1,0.1,0.1,0,1,0,0.1,1,0,0.1,83,0,1,66,2,0
3,2,2,19,174,63.8,19,0.52,30,0.072701,30.92,1,-1,1,0.1,0,1,-2,0.1,1,1,0.1,67,0,1,65,2,0
3,3,2,19,174,63.05,19,0.41,30,0.94069,25.879,0,0,1,1,0,1,0,1,0,0,1,67,0,1,60,0,0
3,3,2,19,174,63.8,19,0.39,30,0.94069,25.696,0,-1,1,1,0,1,0,1,0,0,1,34,0,1,60,2,0
3,1,2,19,174,64.2,19,0.39,30,0.94069,25.696,0,-1,1,1,0,1,0,1,1,0,1,67,0,1,60,2,0
3,2,2,19,174,63.8,19,0.52,30,0.94069,26.87,1,-1,1,1,0,1,-1,1,1,0,1,67,0,1,60,2,0
3,3,2,19,174,63.8,19,0.39,30,1.8709,24.674,0,0,1,1,0,1,2,1,0,0,1,50,0,1,60,0,0
3,1,2,19,174,64.2,19,0.39,30,1.8709,24.674,0,0,2,1,0,1,1,1,0,0,1,83,0,1,60,0,0
3,2,2,19,174,63.8,19,0.52,30,1.8709,25.906,0,0,1,1,0,1,0,1,0,0,1,67,0,1,60,0,0
3,3,2,19,174,63.05,19,0.41,30,0.072701,30.147,1,-1,0.1,0.1,0,1,0,0.1,1,0,1,50,0,1,65,2,0
3,1,2,19,174,62.9,19,0.3,30,0.072701,29.326,1,-1,0.1,0.1,0,1,0,0.1,1,0,0.1,83,0,1,66,2,0
3,1,2,19,174,63.75,19,0.3,30,0.072701,29.326,0,-1,1,1,0,1,0,1,1,0,1,83,0,1,66,2,0
3,1,2,19,174,62.9,19,0.3,30,0.94069,24.858,0,0,1,1,0,1,0,1,1,0,0.1,83,0,1,60,0,0
3,1,2,19,174,63.75,19,0.3,30,0.94069,24.858,0,0,1,1,0,1,0,1,0,0,1,83,0,1,60,0,0
3,3,2,19,174,63.05,19,0.41,30,1.8709,24.866,0,0,1,1,0,1,0,1,0,0,1,67,0,1,60,0,0
3,1,2,19,174,62.9,19,0.3,30,1.8709,23.803,0,0,1,1,0,1,0,1,0,0,1,67,0,1,60,0,0
3,1,2,19,174,63.75,19,0.3,30,1.8709,23.803,0,0,1,1,0,1,1,1,0,0,1,83,0,1,60,0,0
