"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
7,5,1,21,183,73.65,21,0.41,24,1.8709,17.801,-1,1,0.1,0.1,0,0.1,1,-0.1,-1,0,0.1,50,0,0.1,60,1,0
7,6,1,21,183,73.6,21,0.32,24,1.8709,16.658,-1,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,6,1,21,183,72.35,21,0.41,27,0.072701,26.49,0,-1,0.1,0.1,0,0.1,-1,-0.1,1,0,0.1,67,0,1,69,2,0
7,7,1,21,183,72.35,21,0.41,27,0.072701,26.49,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,69,0,0
7,6,1,21,183,73.6,21,0.32,27,0.072701,25.738,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,71,0,0
7,6,1,21,183,72.35,21,0.41,27,0.94069,22.588,-1,0,1,1,0,1,1,1,0,0,1,83,0,0.1,60,0,0
7,7,1,21,183,72.35,21,0.41,27,0.94069,22.588,0,0,1,1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,6,1,21,183,73.6,21,0.32,27,0.94069,21.752,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,6,1,21,183,72.35,21,0.41,27,1.8709,21.537,-1,0,1,1,0,1,2,0.1,-1,0,1,83,0.2,-0.1,60,0,0
7,7,1,21,183,72.35,21,0.41,27,1.8709,21.537,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,6,1,21,183,73.6,21,0.32,27,1.8709,20.624,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,7,1,21,183,72.35,21,0.41,27,0.072701,26.49,1,-1,-0.1,-0.1,0,0.1,-1,-0.1,1,0,0.1,50,0,0.1,69,2,1
7,4,1,21,183,73.65,21,0.41,27,0.072701,26.49,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0.1,69,0,0
7,5,1,21,183,73.8,21,0.32,27,0.072701,25.738,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,71,0,0
7,7,1,21,183,72.35,21,0.41,27,0.94069,22.588,-1,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,4,1,21,183,73.65,21,0.41,27,0.94069,22.588,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,5,1,21,183,73.8,21,0.32,27,0.94069,21.752,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,7,1,21,183,72.35,21,0.41,27,1.8709,21.537,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,4,1,21,183,73.65,21,0.41,27,1.8709,21.537,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,5,1,21,183,73.8,21,0.32,27,1.8709,20.624,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,7,1,21,183,73.8,21,0.32,30,0.072701,29.479,2,-1,-0.1,-0.1,1,0.1,-2,-0.1,2,0,0.1,50,0,0.1,66,2,1
7,7,1,21,183,73.4,21,0.41,30,0.94069,25.879,0,-1,0.1,0.1,0,0.1,-1,0.1,1,0,0.1,50,0,0.1,60,2,0
7,7,1,21,183,73.8,21,0.32,30,0.94069,25.046,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,7,1,21,183,73.8,21,0.32,30,1.8709,23.997,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,7,1,21,183,73.4,21,0.41,30,0.072701,30.147,1,-2,-1,-1,0,0.1,-2,-1,2,1,0.1,50,0,0.1,65,2,1
7,5,1,21,183,73.95,21,0.32,30,0.072701,29.479,2,-2,-1,-1,2,-0.1,-2,-1,2,0,-0.1,50,0,1,66,2,1
7,5,1,21,183,73.95,21,0.32,30,0.94069,25.046,1,-1,-0.1,-0.1,1,0.1,-1,-0.1,1,0,0.1,50,0,0.1,60,2,1
7,7,1,21,183,73.4,21,0.41,30,1.8709,24.866,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
7,5,1,21,183,73.95,21,0.32,30,1.8709,23.997,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
