"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
5,3,2,22,161,50.2,22,0.34,24,0.072701,22.359,-3,2,-0.1,-0.1,1,-0.5,2,-0.5,-2,0,0.5,100,0,-0.3,89,1,1
5,4,2,22,161,50.2,22,0.34,24,0.072701,22.359,-1,0,2,1,1,0.5,0,1,0,0,1,100,0,0.5,89,0,0
5,3,2,22,161,50.25,22,0.28,24,0.072701,21.867,-2,1,0.1,0.1,1,0.4,-1,1,-1,0,1,100,0,0.1,90,1,0
5,3,2,22,161,50.2,22,0.34,24,0.94069,18.318,-3,1,-0.1,-0.1,0.5,-0.3,1,-0.3,-2,0,0.4,83,0,-0.5,60,1,1
5,4,2,22,161,50.2,22,0.34,24,0.94069,18.318,-3,2,-1,-0.1,1,0.4,1,-1,-2,0,1,100,0,0.1,60,1,1
5,3,2,22,161,50.25,22,0.28,24,0.94069,17.611,-3,2,-1,-0.1,2,-0.5,2,-0.5,-2,0,1,100,0,1,60,1,1
5,3,2,22,161,50.2,22,0.34,24,1.8709,16.921,-3,2,-1,-1,2,0.1,2,-0.5,-2,0,0.5,83,0,0.5,60,1,1
5,3,2,22,161,50.25,22,0.28,24,1.8709,16.112,-3,2,-2,-1,3,-1,3,-1,-2,0,1,100,0,-0.5,60,1,1
5,4,2,22,161,50.8,22,0.34,24,0.072701,22.359,-2,0,2,1,0,1,0,1,0,0,1,100,0,0.5,89,0,0
5,3,2,22,161,50.45,22,0.39,24,0.072701,22.76,-2,0,2,1,0,1,-1,1,0,0,1,100,0,1,84,0,0
5,4,2,22,161,50.8,22,0.34,24,0.94069,18.318,-3,1,-0.1,-0.1,1,-0.1,1,-0.1,-1,0,1,100,0,-0.1,60,1,1
5,3,2,22,161,50.65,22,0.39,24,0.94069,18.879,-2,1,0.1,0.1,0,0.5,1,0.3,-1,0,1,100,0,0.4,60,1,0
5,3,2,22,161,50.45,22,0.39,24,0.94069,18.879,-3,1,0.1,0.1,1,0.4,1,0.1,-2,0,1,100,0,1,60,1,0
5,4,2,22,161,50.8,22,0.34,24,1.8709,16.921,-3,2,-1,-0.1,1,0.5,1,-0.1,-2,0,1,100,0,-0.3,60,1,1
5,3,2,22,161,50.65,22,0.39,24,1.8709,17.556,-3,2,-2,-1,2,0.6,3,-1,-2,0,1,100,0,0.5,60,1,1
5,3,2,22,161,50.45,22,0.39,24,1.8709,17.556,-3,2,-1,-0.1,2,-0.5,3,-0.5,-2,0,1,100,0,-0.5,60,1,1
5,4,2,22,161,50.9,22,0.39,27,0.072701,26.325,-1,-1,0.1,0.1,0,1,-2,0.1,1,0,0.7,83,0,0.6,69,2,0
5,4,2,22,161,49.85,22,0.41,27,0.072701,26.49,-1,0,2,1,0,1,0,1,0,0,1,100,0,1,69,0,0
5,5,2,22,161,50.5,22,0.28,27,0.072701,25.394,0,0,1,0.1,-1,0.4,-2,0.4,1,0,1,100,0,1,71,0,0
5,4,2,22,161,50.9,22,0.39,27,0.94069,22.407,-1,-1,1,0.1,1,0.5,-2,0.5,1,0,0.5,83,0,0.6,60,2,0
5,4,2,22,161,49.85,22,0.41,27,0.94069,22.588,-2,1,1,0.1,1,0.5,1,0.1,-2,0,1,100,0,1,60,1,0
5,5,2,22,161,50.5,22,0.28,27,0.94069,21.365,-1,1,2,1,0,1,-1,1,0,0,1,100,0,1,60,1,0
5,4,2,22,161,50.9,22,0.39,27,1.8709,21.339,-2,0,2,1,1,0.1,1,0.5,0,0,1,100,0,1,60,0,0
5,4,2,22,161,49.85,22,0.41,27,1.8709,21.537,-3,1,-0.1,-0.1,1,0.5,1,-0.1,-2,0,1,100,0,1,60,1,1
5,5,2,22,161,50.5,22,0.28,27,1.8709,20.199,-2,1,1,0.1,1,1,1,0.5,-1,0,1,100,0,1,60,1,0
5,4,2,22,161,51.7,22,0.34,27,0.072701,25.908,0,0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,70,0,1
5,4,2,22,161,50.95,22,0.34,27,0.072701,25.908,-1,0,2,1,0,1,0,1,0,0,1,100,0,1,70,0,0
5,6,2,22,161,50.5,22,0.39,27,0.072701,26.325,0,0,2,1,0,1,-2,1,0,0,1,100,0,1,69,0,0
5,4,2,22,161,51.7,22,0.34,27,0.94069,21.942,0,0,1,0.1,1,0.5,0,0.5,0,0,1,100,0,0.1,60,0,0
5,4,2,22,161,50.95,22,0.34,27,0.94069,21.942,-1,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
5,6,2,22,161,50.5,22,0.39,27,0.94069,22.407,-2,0,1,0.1,0,1,1,0.5,-1,0,1,100,0,1,60,0,0
5,4,2,22,161,51.7,22,0.34,27,1.8709,20.832,-2,1,0.1,0.1,1,0.1,1,0.1,-1,0,1,100,0,1,60,1,0
5,4,2,22,161,50.95,22,0.34,27,1.8709,20.832,-1,0,2,1,1,1,1,1,0,0,1,100,0,1,60,0,0
5,6,2,22,161,50.5,22,0.39,27,1.8709,21.339,-2,1,1,0.1,0,1,2,0.5,-1,0,1,100,0,1,60,1,0
5,4,2,22,161,50.75,22,0.45,30,0.072701,30.434,0,-1,0.1,0.1,-1,1,-3,0.1,1,0,1,100,0,1,65,2,0
5,4,2,22,161,50.25,22,0.39,30,0.072701,30.001,0,-1,1,0.1,0,1,-1,0.1,1,0,1,100,0,1,66,2,0
5,5,2,22,161,50.15,22,0.28,30,0.072701,29.171,0,-1,-0.1,-0.1,-1,-0.3,-3,-0.4,1,0,1,100,0,1,66,2,1
5,4,2,22,161,50.75,22,0.45,30,0.94069,26.244,-1,-1,1,0.1,0,1,-1,0.4,1,0,0.6,75,1,1,60,2,0
5,4,2,22,161,51,22,0.41,30,0.94069,25.879,0,-1,1,1,0,0.6,-1,0.5,1,0,1,100,0,1,60,2,0
5,4,2,22,161,50.25,22,0.39,30,0.94069,25.696,0,-1,0.1,0.1,-1,0.4,-1,0.4,1,0,1,100,0,1,60,2,0
5,5,2,22,161,50.15,22,0.28,30,0.94069,24.67,0,-1,0.1,0.1,-1,0.5,-2,0.4,1,0,0.5,67,1,-1,60,2,0
5,4,2,22,161,50.75,22,0.45,30,1.8709,25.248,-2,0,2,1,0,1,1,1,0,0,1,100,0,1,60,0,0
5,4,2,22,161,50.25,22,0.39,30,1.8709,24.674,-1,0,2,1,0,1,1,0.5,0,0,1,100,1,1,60,0,0
5,5,2,22,161,50.15,22,0.28,30,1.8709,23.608,-1,0,2,1,-1,0.1,1,0.6,0,0,1,67,0,1,60,0,0
5,4,2,22,161,51,22,0.41,30,0.072701,30.147,0,-1,-0.1,-0.1,-1,-0.1,-3,-0.1,2,0,0.5,83,1,1,65,2,1
5,8,2,22,161,50.4,22,0.37,30,0.072701,29.854,0,-1,0.1,0.1,0,1,-3,-0.1,2,0,1,100,0,1,66,2,0
5,8,2,22,161,50.25,22,0.28,30,0.072701,29.171,0,-1,0.1,0.1,-1,0.1,-3,0.1,1,0,0.5,83,0,1,66,2,0
5,8,2,22,161,50.4,22,0.37,30,0.94069,25.511,0,-1,0.1,0.1,0,0.5,-2,0.1,1,0,1,100,0,1,60,2,0
5,8,2,22,161,50.25,22,0.28,30,0.94069,24.67,1,-2,-0.1,-0.1,-2,-0.6,-3,-0.4,2,0,0.5,67,1,1,60,2,1
5,4,2,22,161,51,22,0.41,30,1.8709,24.866,0,-1,1,0.1,0,0.6,1,0.4,1,0,1,100,0,1,60,2,0
5,8,2,22,161,50.4,22,0.37,30,1.8709,24.482,0,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,1,100,0,1,60,2,0
5,8,2,22,161,50.25,22,0.28,30,1.8709,23.608,0,-1,0.1,0.1,-1,0.5,-2,0.1,1,0,0.6,83,0,1,60,2,0
