"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
26,1,1,22,165,74,22,0.5,27,0.94069,23.367,0,0,2,1,-1,1,0,1,0,0,1,83,0,1,60,0,0
26,6,1,22,165,73.35,22,0.41,27,1.8709,21.537,0,0,2,1,-1,1,0,1,0,0,1,83,0,1,60,0,0
26,1,1,22,165,74,22,0.5,27,1.8709,22.398,0,0,2,1,-1,1,0,1,0,0,1,67,0,1,60,0,0
26,6,1,21,165,71.8,21,0.32,30,0.072701,29.479,1,-1,1,1,1,0.1,-1,0.1,1,0,1,67,0,1,66,2,0
26,1,1,22,165,73.75,22,0.5,30,0.072701,30.783,1,-2,-0.1,-0.1,-1,0.1,-1,-0.1,1,0,-0.1,67,0,1,65,2,1
26,5,1,22,165,73.9,22,0.5,30,0.072701,30.783,1,-2,-0.1,-0.1,1,-0.1,-2,-0.1,2,1,-0.1,34,0,1,65,2,1
26,6,1,21,165,71.8,21,0.32,30,0.94069,25.046,-1,0,2,1,0,1,0,1,1,0,1,83,0,1,60,0,0
26,1,1,22,165,73.75,22,0.5,30,0.94069,26.692,1,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,0.1,67,0,1,60,2,0
26,5,1,22,165,73.9,22,0.5,30,0.94069,26.692,0,-1,0.1,0.1,-1,0.1,-1,0.1,2,0,0.1,67,0,1,60,2,0
26,6,1,21,165,71.8,21,0.32,30,1.8709,23.997,0,-1,2,1,0,1,0,1,0,0,1,67,0,1,60,2,0
26,5,1,22,165,73.9,22,0.5,30,1.8709,25.719,0,0,0.1,0.1,-1,1,0,0.1,1,0,0.1,34,0,1,60,0,0
26,5,1,21,165,72.1,21,0.34,30,0.072701,29.63,2,-1,1,0.1,-1,0.9,-1,0.1,1,1,0.1,67,0,1,66,2,0
26,4,1,22,165,73.85,22,0.5,30,0.072701,30.783,1,-2,-1,-0.1,1,0.1,-2,-0.1,2,0,-0.1,67,0,1,65,2,1
26,5,1,22,165,73.95,22,0.5,30,0.072701,30.783,1,-1,-0.1,-0.1,1,0.1,-1,0.1,1,1,0.1,34,0,1,65,2,1
26,5,1,21,165,72.1,21,0.34,30,0.94069,25.233,0,-1,2,1,-1,1,0,1,1,0,1,67,0,1,60,2,0
26,4,1,22,165,73.85,22,0.5,30,0.94069,26.692,1,-2,-0.1,-0.1,-1,1,-1,-0.1,2,0,1,67,0,1,60,2,1
26,5,1,22,165,73.95,22,0.5,30,0.94069,26.692,0,-1,1,0.1,-1,0.1,-1,0.1,1,0,0.1,67,0,1,60,2,0
26,5,1,21,165,72.1,21,0.34,30,1.8709,24.191,0,0,2,1,-1,1,0,1,0,0,1,83,0,1,60,0,0
26,4,1,22,165,73.85,22,0.5,30,1.8709,25.719,-1,-1,1,0.1,-1,1,-1,0.1,1,0,0.1,67,0,1,60,2,0
26,5,1,22,165,73.95,22,0.5,30,1.8709,25.719,0,0,1,1,-1,1,0,1,0,0,1,67,0,1,60,0,0
