"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
20,5,1,23,173,59.85,23,0.5,27,1.8709,22.398,-3,2,-0.1,-0.1,2.5,-0.5,2.5,-0.6,-2,0,1,100,0,-0.2,60,1,1
20,4,1,23,173,59.8,23,0.33,27,1.8709,20.728,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.5,60,1,0
20,1,1,23,173,60.15,23,0.35,27,1.8709,20.934,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.5,60,1,0
20,3,1,23,173,60.9,23,0.33,27,0.072701,25.823,0,1,1,1,0,1,-2,0.3,1,0,0.3,67,0,1,70,1,0
20,7,1,23,173,60.15,23,0.33,27,0.072701,25.823,1,-1,0.1,0.1,-1,0.5,-1,0.5,1,0,0.3,67,0,1,70,2,0
20,2,1,23,173,61.3,23,0.42,27,0.072701,26.571,2,-2,0.1,0.1,-2,0.2,-2,0.2,1.5,0.3,0.3,67,0,1,69,2,0
20,3,1,23,173,60.9,23,0.33,27,0.94069,21.847,0,1,1,1,1,1,1,1,0,0,1,83,0,1,60,1,0
20,7,1,23,173,60.15,23,0.33,27,0.94069,21.847,0,0,1,1,0,1,0,1,0,0,0.7,83,0,1,60,0,0
20,2,1,23,173,61.3,23,0.42,27,0.94069,22.665,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1,60,0,0
20,3,1,23,173,60.9,23,0.33,27,1.8709,20.728,-2,2,-0.1,-0.1,2.5,-0.2,2.5,-0.2,-1.5,0,1,100,0,0.2,60,1,1
20,7,1,23,173,60.15,23,0.33,27,1.8709,20.728,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.7,60,1,0
20,2,1,23,173,61.3,23,0.42,27,1.8709,21.635,-2,1,0.1,0.1,2,0.3,2,0.4,-1,0,1,100,0,0.5,60,1,0
20,1,1,23,173,60.05,23,0.33,30,0.072701,29.555,1,-1,1,1,-1,0.5,-1,0.4,1,0,0.4,75,0,1,66,2,0
20,4,1,23,173,59,23,0.33,30,0.072701,29.555,1,-1,0.1,1,-1,0.5,-1,0.5,1,0,0.3,67,0,1,66,2,0
20,6,1,23,173,60.3,23,0.44,30,0.072701,30.363,2,-2,0.1,1,-2,0.5,-2,0.5,1.5,0,0.3,67,0,1,65,2,0
20,1,1,23,173,60.05,23,0.33,30,0.94069,25.139,-1,0,1,1,1,1,1,1,0,0,0.8,83,0,1,60,0,0
20,4,1,23,173,59,23,0.33,30,0.94069,25.139,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1,60,0,0
20,6,1,23,173,60.3,23,0.44,30,0.94069,26.153,0,0,1,1,0,1,0,1,0,0,0.7,83,0,1,60,0,0
20,1,1,23,173,60.05,23,0.33,30,1.8709,24.094,-3,2,-0.1,-0.1,2.5,-0.5,2.8,-0.5,-1.9,0,1,100,0,0.2,60,1,1
20,4,1,23,173,59,23,0.33,30,1.8709,24.094,-1,0,1,1,1,0.5,1,1,0,0,1,100,0,1,60,0,0
20,6,1,23,173,60.3,23,0.44,30,1.8709,25.153,-2,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.2,60,1,0
20,3,1,23,173,59,23,0.42,30,0.072701,30.219,1,-1,0.1,0.1,-1,0.5,-1,0.4,1,0,0.3,67,0,1,65,2,0
20,7,1,23,173,59.75,23,0.35,30,0.072701,29.705,3,-2,-0.1,-0.1,-3,-0.2,-3,-0.2,2,2.5,0.2,50,0,1,66,2,1
20,3,1,23,173,59,23,0.42,30,0.94069,25.971,0,0,1,1,0,1,0,1,0,0,0.7,83,0,0.7,60,0,0
20,7,1,23,173,59.75,23,0.35,30,0.94069,25.326,0,0,1,1,0,1,0,1,0,0,0.8,83,0,1,60,0,0
20,3,1,23,173,59,23,0.42,30,1.8709,24.962,-1,1,0.1,0.1,2,0.5,2,0.5,-1,0,1,100,0,0.5,60,1,0
20,7,1,23,173,59.75,23,0.35,30,1.8709,24.288,-3,2,0.1,0.1,2.5,0.2,2.5,0.2,-1.8,0,1,100,0,0.2,60,1,0
