"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
25,8,1,24,169,75.2,24,0.41,30,0.072701,30.147,0,-1,0.1,0.1,-1,0.1,-3,0.1,2,0,0.1,100,1,0.1,65,2,0
25,5,1,24,169,74.45,24,0.43,30,0.072701,30.291,3,-2,-2,-1,3,-1,-3,-1,2,1,-1,0,3,-0.1,65,2,1
25,6,1,24,169,75.15,24,0.41,30,0.94069,25.879,-2,0,2,1,1,1,2,1,0,0,1,83,0,-0.1,60,0,0
25,8,1,24,169,75.2,24,0.41,30,0.94069,25.879,1,-2,-1,-0.1,-1,-0.1,-3,-1,2,0,-0.1,67,2,-0.1,60,2,1
25,5,1,24,169,74.45,24,0.43,30,0.94069,26.062,2,-2,0.1,0.1,1,0.1,-1,-0.1,1,0,0.1,17,2,0.1,60,2,0
25,6,1,24,169,75.15,24,0.41,30,1.8709,24.866,-2,0,2,1,0,1,3,1,0,0,1,100,0,-0.1,60,0,0
25,8,1,24,169,75.2,24,0.41,30,1.8709,24.866,0,0,2,1,0,1,0,1,0,0,1,100,0,1,60,0,0
25,5,1,24,169,74.45,24,0.43,30,1.8709,25.057,1,-2,0.1,0.1,1,0.1,-1,0.1,1,0,-0.1,17,2,0.1,60,2,0
25,6,1,24,169,75,24,0.41,30,0.072701,30.147,3,-2,-2,-1,-2,-1,-3,-1,2,3,-1,0,2,0.1,65,2,1
25,7,1,24,169,74.35,24,0.32,30,0.072701,29.479,2,-2,-1,-1,-2,-0.1,-3,-1,2,1,-1,67,2,1,66,2,1
25,4,1,24,169,74.15,24,0.43,30,0.072701,30.291,2,-2,-1,-1,-1,-1,-3,-1,2,0,-1,0,3,0.1,65,2,1
25,6,1,24,169,75,24,0.41,30,0.94069,25.879,0,-1,1,0.1,1,0.1,1,0.1,1,0,0.1,83,1,-0.1,60,2,0
25,7,1,24,169,74.35,24,0.32,30,0.94069,25.046,0,0,1,0.1,1,1,0,1,0,0,0.1,83,1,0.1,60,0,0
25,4,1,24,169,74.15,24,0.43,30,0.94069,26.062,1,-2,0.1,-0.1,1,0.1,-2,-0.1,1,0,0.1,67,1,0.1,60,2,1
25,6,1,24,169,75,24,0.41,30,1.8709,24.866,-2,0,2,1,0,1,3,1,-1,0,1,100,0,-0.1,60,0,0
25,7,1,24,169,74.35,24,0.32,30,1.8709,23.997,-1,0,2,1,2,0.1,1,1,0,0,0.1,83,1,-0.1,60,0,0
25,4,1,24,169,74.15,24,0.43,30,1.8709,25.057,0,-1,0.1,1,0,0.1,-1,0.1,1,0,1,83,1,0.1,60,2,0
