"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
22,1,1,20,173,72.2,20,0.34,27,1.8709,20.832,-3,1,1,0.1,0,0.6,1.5,0.3,-1.4,0,0.6,65,0.2,0.4,60,1,0
22,3,1,20,173,73.85,20,0.3,27,1.8709,20.413,-3,2,-2,-1,-0.3,0.3,3,-1,-2,0,0.5,55,0.3,0.2,60,1,1
22,5,1,20,173,73.55,20,0.32,30,0.072701,29.479,0,-1,0.1,0.1,-0.8,0.2,-1.8,-0.2,1.2,0.4,0.3,75,1.2,0.2,66,2,0
22,3,1,20,173,74.05,20,0.32,30,0.072701,29.479,-1,0,2,1,0,0.6,-2.6,0.8,0,0,0.2,60,1.3,-0.3,66,0,0
22,3,1,20,173,73.65,20,0.32,30,0.072701,29.479,2,0,2,1,0,0.6,-3,1,0,0,0.4,72,0,0.8,66,0,0
22,5,1,20,173,73.55,20,0.32,30,0.94069,25.046,0,0,2,1,-0.2,0.3,0.2,0.9,-0.2,0,0.7,70,0.2,0.4,60,0,0
22,3,1,20,173,74.05,20,0.32,30,0.94069,25.046,0,0,2,1,0,0.5,0.7,1,0,0,0.3,57,1.3,0.3,60,0,0
22,3,1,20,173,73.65,20,0.32,30,0.94069,25.046,1,0,2,1,0,0.5,1.2,1,0,0,0.2,55,0,0.5,60,0,0
22,5,1,20,173,73.55,20,0.32,30,1.8709,23.997,-1,0,2,1,0.2,0.3,1.5,0.5,-0.5,0,0.5,70,0.5,0.5,60,0,0
22,3,1,20,173,74.05,20,0.32,30,1.8709,23.997,0,0,1,1,0.3,0.4,1.4,0.4,-0.6,0,0.4,63,1.7,0.4,60,0,0
22,3,1,20,173,73.65,20,0.32,30,1.8709,23.997,1,0,2,1,0,0.5,1.7,0.3,-1,0,0.5,55,0,0.7,60,0,0
22,5,1,20,173,73.55,20,0.32,30,0.072701,29.479,1,-1,0.1,0.1,-0.3,0.2,-2.8,-0.2,0.7,0,0.5,63,0.3,-0.3,66,2,0
22,5,1,20,173,73.55,20,0.32,30,0.94069,25.046,1,-1,-0.1,-0.1,-0.5,0.2,-0.4,0.6,0,0,-0.2,55,0.4,0.3,60,2,1
22,1,1,20,173,72.4,20,0.32,30,0.94069,25.046,1,0,-0.1,0.1,0,0.3,0.6,0.6,0,0,0.3,57,0,0.2,60,0,0
22,5,1,20,173,73.55,20,0.32,30,1.8709,23.997,0,0,0.1,0.1,-2.4,-0.3,1.3,0.4,-0.1,0,-0.4,40,0.2,-0.3,60,0,0
