Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_Acceptance_N6,User_2_Acceptance_N6,User_4_Acceptance_N6,User_5_Acceptance_N6,User_6_Acceptance_N6,User_7_Acceptance_N6,User_9_Acceptance_N6,User_10_Acceptance_N6,User_12_Acceptance_N6,User_13_Acceptance_N6,User_14_Acceptance_N6,User_16_Acceptance_N6,User_17_Acceptance_N6,User_18_Acceptance_N6,User_19_Acceptance_N6,User_20_Acceptance_N6,User_21_Acceptance_N6,User_22_Acceptance_N6,User_23_Acceptance_N6,User_24_Acceptance_N6,User_25_Acceptance_N6,User_26_Acceptance_N6
24.5,1,0.29,50,24.5,22.33087837,0.9788442,0.99292964,0.2869527,0.9748108,0.9903505,0.9809383,0.97581416,0.9851071,0.96996444,0.99398166,0.9911289,0.18850957,0.60671836,0.9442942,0.943066,0.9899782,0.87160754,0.96691775,0.97689444,0.98943293,0.9726065,0.96691775
24.5,2,0.58,50,24.5,20.92809918,0.5376342,0.781668,0.06692801,0.67787147,0.7807554,0.7017062,0.7034939,0.7339995,0.46846512,0.7671845,0.31535375,0.4178409,0.35189658,0.6958154,0.23605601,0.79432875,0.65878874,0.59722006,0.7415943,0.7765848,0.5444576,0.59722006
24.5,3,0.94,50,24.5,19.97450335,0.96290296,0.9004284,0.00037162378,0.3346922,0.9065493,0.36063874,0.13326001,0.22016378,0.08271561,0.8737703,0.038358524,0.96933186,0.03414843,0.18924496,0.024792504,0.82861507,0.050402187,0.24609815,0.19118717,0.33373234,0.11470134,0.24609815
24.5,4,1.37,50,24.5,19.26493094,0.32583156,0.1589441,0.0007122699,0.042943787,0.16895244,0.052799065,0.014095014,0.0351233,0.048318043,0.1346216,0.05336257,0.36763167,0.011255953,0.0048472867,0.013372313,0.11251931,0.024695782,0.04522794,0.030920096,0.048724335,0.034877528,0.04522794
24.5,5,1.87,50,24.5,18.70872402,0.10854162,0.057604983,0.0031778263,0.07479138,0.057447523,0.061936215,0.018497951,0.062394746,0.07315885,0.05766979,0.08206687,0.606447,0.049454026,0.0060326904,0.060161017,0.057474703,0.043248035,0.075219,0.035510644,0.07352474,0.058887873,0.075219
25.0,0,0.07,50,25.0,23.50502761,0.55621475,0.4427156,0.27352774,0.30189428,0.3885441,0.3511517,0.13251206,0.39371228,0.14300314,0.40712118,0.37656394,0.6866391,0.2898327,0.19458348,0.54054976,0.4652203,0.47065136,0.15571944,0.09495081,0.33872274,0.35218814,0.15571944
25.0,1,0.29,50,25.0,22.82771733,0.23013712,0.816547,0.021865131,0.52307975,0.81031376,0.37212455,0.8619243,0.68657446,0.40974054,0.8589465,0.7301529,0.026152575,0.024115881,0.4465649,0.22651476,0.7398708,0.19344711,0.41843367,0.6498571,0.7887691,0.23911546,0.41843367
25.0,2,0.58,50,25.0,21.472584,0.49381158,0.7550839,0.09031342,0.7060814,0.7507642,0.67169267,0.8023167,0.79072785,0.5913382,0.72934484,0.49203703,0.40497065,0.3535393,0.7674385,0.2742772,0.79064864,0.70718634,0.66288763,0.8039685,0.76580876,0.6169556,0.66288763
25.0,3,0.94,50,25.0,20.54250534,0.9675728,0.9356168,0.00066114555,0.3329613,0.93872154,0.53045255,0.16393931,0.27310568,0.12894575,0.9262354,0.05572192,0.9674722,0.04843136,0.22673844,0.036956616,0.9106812,0.07892497,0.27166763,0.26942778,0.46405485,0.14928345,0.27166763
25.0,4,1.37,50,25.0,19.85306467,0.33119825,0.18729319,0.00050516444,0.035622593,0.19970606,0.0531963,0.010645644,0.027625073,0.037973598,0.15638472,0.044329803,0.3927648,0.008731577,0.0041942326,0.0104405815,0.1296255,0.019560693,0.03555834,0.026333436,0.04086813,0.027289521,0.03555834
25.0,5,1.87,50,25.0,19.31450558,0.13202544,0.053515233,0.0021581687,0.062038925,0.05382268,0.052343685,0.015248091,0.056672093,0.066324465,0.054445483,0.0736873,0.65001696,0.04162144,0.0042933887,0.051309064,0.053614493,0.038587026,0.06445402,0.02948284,0.061934065,0.053015593,0.06445402
25.5,0,0.07,50,25.5,24.01821575,0.74169385,0.46354592,0.44041988,0.25574994,0.41166323,0.38951,0.098195635,0.38405994,0.17220943,0.50349665,0.31982645,0.6506289,0.45510554,0.28695616,0.7520992,0.43170136,0.7137834,0.13905221,0.15202385,0.4857741,0.3342472,0.13905221
25.5,1,0.29,50,25.5,23.32694447,0.021220809,0.09924993,0.007870002,0.07271552,0.09025304,0.033423748,0.2425312,0.06587087,0.118382566,0.08711677,0.095618606,0.010731344,0.008236051,0.10028978,0.02082109,0.09194597,0.04230479,0.115531735,0.15307935,0.047454953,0.0340644,0.115531735
25.5,2,0.58,50,25.5,22.00896573,0.47344542,0.71211404,0.053666536,0.6586495,0.70191497,0.6009717,0.8312913,0.76759183,0.6117694,0.66535646,0.5669633,0.41083327,0.25698432,0.7702951,0.2027407,0.7696492,0.6484271,0.62857354,0.82233894,0.6998539,0.60874605,0.62857354
25.5,3,0.94,50,25.5,21.10145941,0.9702025,0.94818246,0.0011245272,0.33204564,0.9501842,0.7148955,0.27973834,0.28751063,0.15683588,0.94192916,0.08352363,0.96193475,0.053685095,0.31508225,0.042141587,0.93200314,0.09293707,0.27197,0.5104898,0.6711103,0.16804925,0.27197
25.5,4,1.37,50,25.5,20.43102963,0.32531998,0.2122316,0.0003846597,0.032737304,0.22588977,0.061481427,0.009156483,0.02229247,0.030052306,0.17790419,0.036538795,0.4319053,0.0076276436,0.0041858754,0.009133833,0.14894544,0.015754899,0.030250425,0.023910822,0.03807096,0.022009067,0.030250425
25.5,5,1.87,50,25.5,19.90867457,0.16195586,0.052501824,0.0015034539,0.05173867,0.05332443,0.04730651,0.012187449,0.050828498,0.059079524,0.054115146,0.06655214,0.6809444,0.03402124,0.0030816833,0.04065004,0.052998528,0.033532873,0.05369893,0.023809982,0.052410487,0.046897657,0.05369893
26.0,0,0.07,50,26.0,24.53324108,0.67434883,0.7040197,0.6015458,0.3188227,0.53237414,0.5781083,0.1767074,0.57440025,0.30540282,0.6968202,0.49493495,0.7166878,0.5463914,0.53773916,0.8481669,0.6515274,0.54144967,0.26034752,0.20934369,0.566339,0.5005074,0.26034752
26.0,1,0.29,50,26.0,23.82854459,0.007741099,0.012850175,0.006175968,0.20619059,0.01006918,0.0074409386,0.03136505,0.008026857,0.59914273,0.012264277,0.053606026,0.007562801,0.0050129094,0.43571725,0.009354182,0.014540519,0.11464181,0.6007617,0.1071146,0.00731392,0.0094494065,0.6007617
26.0,2,0.58,50,26.0,22.50092064,0.45969337,0.68173903,0.036405902,0.6265583,0.6756326,0.5953873,0.8336807,0.7305853,0.44561636,0.62911147,0.46748576,0.45627192,0.19552353,0.72481745,0.16043046,0.7423196,0.4839141,0.4884019,0.8330278,0.6365555,0.5396743,0.4884019
26.0,3,0.94,50,26.0,21.65035065,0.96959335,0.95369375,0.0016812859,0.32705277,0.9552218,0.82340324,0.5624671,0.27195036,0.15331171,0.9474021,0.10638579,0.9509675,0.05136577,0.48751026,0.041441,0.9355564,0.08983807,0.25262472,0.8006522,0.8237428,0.17286718,0.25262472
26.0,4,1.37,50,26.0,20.99786431,0.32356733,0.23339528,0.0003056358,0.03336988,0.24721186,0.07492137,0.0083541665,0.018523192,0.024485914,0.20226865,0.030126296,0.47727713,0.0069848555,0.0048369425,0.008342619,0.17397442,0.01294367,0.027704129,0.023177357,0.04046457,0.018483292,0.027704129
26.0,5,1.87,50,26.0,20.49091151,0.1956033,0.054101385,0.0011222282,0.04334267,0.055602223,0.044986285,0.009274697,0.04469382,0.051226605,0.056450717,0.059682462,0.67323154,0.026098805,0.00239953,0.031508498,0.0548393,0.028200902,0.04437737,0.019008694,0.044397682,0.04046495,0.04437737
26.5,0,0.07,50,26.5,25.04991076,0.7979293,0.80041724,0.6067097,0.26190132,0.7677723,0.7865918,0.20188783,0.7633441,0.36007962,0.8304086,0.52457327,0.77330476,0.61175025,0.50439936,0.8446566,0.76977134,0.3963751,0.2987108,0.26489308,0.77037793,0.6842627,0.2987108
26.5,1,0.29,50,26.5,24.33221479,0.0074205636,0.005549525,0.008447863,0.5501358,0.004641171,0.004401318,0.06481469,0.0042702267,0.5020142,0.0053574154,0.21926838,0.00881675,0.005528562,0.5536607,0.011132448,0.0075611393,0.29150432,0.57170254,0.48727557,0.0047875843,0.009919326,0.57170254
26.5,2,0.58,50,26.5,22.98664822,0.4832023,0.6539978,0.04130607,0.6611551,0.6535683,0.6789397,0.81466895,0.6804213,0.38362473,0.5956799,0.35233492,0.5197807,0.20305717,0.6373394,0.16161276,0.72947705,0.435033,0.52415025,0.83027256,0.5883147,0.63000834,0.52415025
26.5,3,0.94,50,26.5,22.18229568,0.96445376,0.95202005,0.002175142,0.3160741,0.9539613,0.8539323,0.81869924,0.2546748,0.1333505,0.9447062,0.10218186,0.9355235,0.047049344,0.71789974,0.037625242,0.9314496,0.080294974,0.22993371,0.8658209,0.85402554,0.16850442,0.22993371
26.5,4,1.37,50,26.5,21.55288998,0.32355863,0.25403804,0.00024381353,0.036904085,0.26731938,0.09216649,0.008605534,0.01598608,0.020947777,0.2298334,0.025085472,0.53336257,0.006839445,0.0061832345,0.008073924,0.20340124,0.010834075,0.0271654,0.024747241,0.047386423,0.016364848,0.0271654
26.5,5,1.87,50,26.5,21.06032424,0.22963108,0.057988334,0.00089808746,0.038529087,0.060337003,0.044471934,0.007098687,0.038463954,0.042995807,0.060944475,0.05245755,0.66922015,0.020934531,0.0019737105,0.025418075,0.058878146,0.023446584,0.03716124,0.015533217,0.03816163,0.03457423,0.03716124
27.0,0,0.07,50,27.0,25.56822788,0.8364901,0.6933479,0.70640653,0.25047767,0.7451549,0.73898226,0.187628,0.649397,0.32578248,0.7412398,0.3764014,0.7538724,0.72911155,0.43683183,0.87112236,0.6652413,0.38306406,0.31642228,0.27760476,0.8070797,0.55460584,0.31642228
27.0,1,0.29,50,27.0,24.83819438,0.010292711,0.012722553,0.017008668,0.55399233,0.008784576,0.010169916,0.33522424,0.018163618,0.62225866,0.008477328,0.3790774,0.017696656,0.00867068,0.65588504,0.0338381,0.023744876,0.33829185,0.61819386,0.5951143,0.007028286,0.049983196,0.61819386
27.0,2,0.58,50,27.0,23.47557613,0.53399366,0.65123993,0.044818357,0.78059953,0.6678218,0.7770642,0.7799797,0.6167493,0.43531775,0.59932417,0.40920573,0.62666506,0.22537227,0.53107804,0.1727575,0.7211645,0.4688514,0.674953,0.80394655,0.58214873,0.7482687,0.674953
27.0,3,0.94,50,27.0,22.66082307,0.95445955,0.94293344,0.002586242,0.28466335,0.94544524,0.85025126,0.85834235,0.2292401,0.114974506,0.93344605,0.089200005,0.9192488,0.044131637,0.8163309,0.035586644,0.91730297,0.076552436,0.21381783,0.88447666,0.85495883,0.15960841,0.21381783
27.0,4,1.37,50,27.0,22.09444723,0.3268613,0.27879515,0.00021105123,0.042490505,0.28935114,0.11221405,0.010624566,0.01474271,0.01893012,0.25813738,0.021754857,0.56546485,0.0071672252,0.0077382587,0.008379692,0.23203339,0.009674934,0.028090613,0.027524514,0.05702489,0.015279527,0.028090613
27.0,5,1.87,50,27.0,21.61614394,0.26742798,0.06372421,0.0007437115,0.0359943,0.06696909,0.04570117,0.005643059,0.032812227,0.03504375,0.06741369,0.045103602,0.6807765,0.017344821,0.0016438203,0.021344062,0.065071836,0.019425064,0.032646812,0.013162794,0.034544162,0.029892236,0.032646812
27.5,0,0.07,50,27.5,26.08812818,0.7740173,0.5747169,0.77335477,0.26928324,0.6110524,0.5994339,0.14635381,0.5062433,0.3300019,0.61876845,0.2968682,0.67603064,0.78450674,0.35579792,0.89343107,0.5346018,0.37889454,0.34912005,0.23176114,0.67745537,0.4464204,0.34912005
27.5,1,0.29,50,27.5,25.34640368,0.037423044,0.07727108,0.18174514,0.65722865,0.066536866,0.054886412,0.59766406,0.16207843,0.74509907,0.050391797,0.4575767,0.18446732,0.05249923,0.7269098,0.32857057,0.10550297,0.4872143,0.74850464,0.6753772,0.05277981,0.18731503,0.74850464
27.5,2,0.58,50,27.5,23.96673525,0.59328973,0.6053833,0.054792687,0.817716,0.660298,0.7928586,0.6906688,0.5686821,0.5338412,0.5782938,0.50152695,0.69034296,0.2647994,0.47804782,0.18247344,0.670461,0.6365424,0.7383284,0.76823616,0.56138664,0.75763303,0.7383284
27.5,3,0.94,50,27.5,23.14744484,0.93869764,0.9267849,0.00296846,0.2727877,0.9304462,0.8282556,0.8701021,0.21144293,0.112518944,0.9161764,0.0840234,0.9019659,0.049664456,0.83446336,0.03946069,0.8988558,0.082054876,0.20682247,0.88343936,0.8381287,0.15011956,0.20682247
27.5,4,1.37,50,27.5,22.57656696,0.3383579,0.28231323,0.00020216781,0.049187496,0.28587383,0.13428639,0.013106955,0.01413673,0.017902441,0.26846498,0.019727485,0.57247615,0.007836699,0.008699211,0.009179805,0.25617692,0.008994758,0.030276397,0.029665675,0.068352975,0.014955331,0.030276397
27.5,5,1.87,50,27.5,22.14850264,0.3093472,0.07131858,0.0006298096,0.035184797,0.07548828,0.048729163,0.004653716,0.027838133,0.029046003,0.07637549,0.03796881,0.6934225,0.014725799,0.0014458646,0.018404923,0.0742952,0.016382812,0.03013504,0.011433965,0.03227403,0.02582267,0.03013504
28.0,0,0.07,50,28.0,26.60971049,0.6708442,0.51446366,0.8425101,0.3128076,0.51040244,0.5163146,0.14769213,0.42654893,0.32351506,0.541152,0.28516275,0.54052466,0.77913123,0.3103423,0.87293136,0.46479848,0.42465383,0.3348657,0.25576204,0.55631,0.3797519,0.3348657
28.0,1,0.29,50,28.0,25.85691342,0.48708335,0.51271033,0.7646713,0.660141,0.53706145,0.4601452,0.67127925,0.5481722,0.7560375,0.50481665,0.5168056,0.64861214,0.5610311,0.7483272,0.7935744,0.39509568,0.4814148,0.78511816,0.76915,0.726242,0.3920128,0.78511816
28.0,2,0.58,50,28.0,24.46093062,0.5796279,0.5062998,0.072495885,0.8213585,0.55020434,0.7516862,0.6096875,0.62101483,0.6516075,0.4631475,0.6118569,0.63439876,0.30597597,0.4972533,0.16038623,0.64011335,0.72777426,0.76708096,0.7900211,0.42745373,0.76769674,0.76708096
28.0,3,0.94,50,28.0,23.63717371,0.9231175,0.9070477,0.0034834773,0.27091503,0.91097707,0.78134525,0.868523,0.21693918,0.12273237,0.8955975,0.09103662,0.883854,0.0585735,0.82127076,0.04694905,0.8755079,0.095010385,0.19992483,0.86245924,0.8115865,0.14610513,0.19992483
28.0,4,1.37,50,28.0,23.06578178,0.36042762,0.2740261,0.00020948642,0.056619953,0.27756724,0.15790145,0.014895842,0.014055339,0.017640695,0.26167232,0.018491322,0.5623999,0.008935927,0.009314398,0.010447758,0.2500008,0.008573893,0.033557996,0.030118447,0.08047325,0.015107206,0.033557996
28.0,5,1.87,50,28.0,22.63639023,0.35606244,0.081607856,0.0005494373,0.036433633,0.08667286,0.05428433,0.0039501167,0.023767313,0.024213264,0.089169525,0.032007888,0.7013184,0.012905601,0.0013523276,0.016188726,0.08841573,0.013888167,0.02940475,0.010022821,0.031122012,0.02230424,0.02940475
28.5,0,0.07,50,28.5,27.1328243,0.54530275,0.47243592,0.8433084,0.34830308,0.4557691,0.47674525,0.17664932,0.381895,0.35043713,0.5003159,0.3021486,0.4787347,0.65832746,0.31393984,0.8126536,0.4304421,0.5096905,0.3554545,0.23807873,0.47765043,0.35066548,0.3554545
28.5,1,0.29,50,28.5,26.36973027,0.8471016,0.6191519,0.8729977,0.5788017,0.67256063,0.5830872,0.7025921,0.5429186,0.5606684,0.7478753,0.5068179,0.6985531,0.85878444,0.6558111,0.900771,0.53183866,0.40470678,0.64268214,0.7850958,0.8377989,0.47362927,0.64268214
28.5,2,0.58,50,28.5,24.95832753,0.46317124,0.5365206,0.070096254,0.78803355,0.54626346,0.7675826,0.69118917,0.75505835,0.6101282,0.45249078,0.6441895,0.52676994,0.23928772,0.6102695,0.09568266,0.7584634,0.6587603,0.69016373,0.8297596,0.40358803,0.76066655,0.69016373
28.5,3,0.94,50,28.5,24.12964744,0.90724593,0.8846942,0.0042221183,0.2690762,0.8892935,0.7135058,0.83577263,0.223219,0.13538831,0.87288076,0.10258119,0.86924547,0.06824189,0.7822932,0.057897627,0.8487173,0.10179145,0.19509822,0.8213218,0.77134615,0.15378664,0.19509822
28.5,4,1.37,50,28.5,23.55832286,0.39693108,0.26482987,0.00022954828,0.06573951,0.26851135,0.18213339,0.015951794,0.01434106,0.018036982,0.25731638,0.017967,0.54605216,0.010388388,0.009506524,0.01223218,0.25012073,0.008340967,0.038502224,0.02929866,0.09304079,0.015737703,0.038502224
28.5,5,1.87,50,28.5,23.13027654,0.4008165,0.09669437,0.00048240784,0.04062702,0.10249707,0.06412547,0.0034125373,0.020302964,0.021071576,0.10855094,0.027244687,0.7055398,0.011621261,0.0013137832,0.014563768,0.11093997,0.011993116,0.030902583,0.008877412,0.031310387,0.019328952,0.030902583
