Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_Acceptance_N10,User_2_Acceptance_N10,User_4_Acceptance_N10,User_5_Acceptance_N10,User_6_Acceptance_N10,User_7_Acceptance_N10,User_9_Acceptance_N10,User_10_Acceptance_N10,User_12_Acceptance_N10,User_13_Acceptance_N10,User_14_Acceptance_N10,User_16_Acceptance_N10,User_17_Acceptance_N10,User_18_Acceptance_N10,User_19_Acceptance_N10,User_20_Acceptance_N10,User_21_Acceptance_N10,User_22_Acceptance_N10,User_23_Acceptance_N10,User_24_Acceptance_N10,User_25_Acceptance_N10,User_26_Acceptance_N10
25.5,4,1.37,50,25.5,20.43102963,0.13238254,0.008206425,0.013387986,0.0396648,0.043148942,0.02743116,0.017070903,0.0633936,0.0050782245,0.12295757,0.005027056,0.15482903,0.024069542,0.024396485,0.06801834,0.06370543,0.023588443,0.13113932,0.0205024,0.045389026,5.32545e-05,0.016258735
25.5,5,1.87,50,25.5,19.90867457,0.08791205,0.023276044,0.030912375,0.042686135,0.05408259,0.044143222,0.03400316,0.048687853,0.0077494327,0.054977927,0.0073013296,0.08035477,0.04140423,0.0460359,0.053169888,0.050848845,0.03701566,0.13906361,0.040110953,0.052615147,7.7401215e-05,0.026019698
26.0,0,0.07,50,26.0,24.53324108,0.6416528,0.2795589,0.74431264,0.44462946,0.44695884,0.65562165,0.28855118,0.66222775,0.67611516,0.6127806,0.43788165,0.6689705,0.7344463,0.13191651,0.6298326,0.47238278,0.27546778,0.44814894,0.4003721,0.703723,0.6192456,0.27322638
26.0,1,0.29,50,26.0,23.82854459,0.0066280398,0.0058441944,0.00575646,0.2704994,0.03640769,0.009432235,0.6607786,0.008104629,0.37773278,0.009557737,0.14420828,0.006973995,0.0069891554,0.56254005,0.007374582,0.021529464,0.55456185,0.28857955,0.46375018,0.010571256,0.04151618,0.44566596
26.0,2,0.58,50,26.0,22.50092064,0.54389894,0.06494241,0.5692487,0.75664,0.7393533,0.7059573,0.45383498,0.63655233,0.089027666,0.64394855,0.03931852,0.5701005,0.61347675,0.6754717,0.6672786,0.7484958,0.2267711,0.22485322,0.2916816,0.5852108,0.011111895,0.15533173
26.0,3,0.94,50,26.0,21.65035065,0.77817583,0.02673037,0.021736002,0.26788357,0.26421046,0.15160742,0.05897786,0.8177216,0.0008721294,0.92716783,0.0012266864,0.8772948,0.12436303,0.049534235,0.6560295,0.69237965,0.013667475,0.12507637,0.041278653,0.50806195,2.8772429e-05,0.006951197
26.0,4,1.37,50,26.0,20.99786431,0.1658014,0.009046196,0.010927167,0.044506896,0.046331096,0.025642348,0.014451072,0.07707225,0.0036271445,0.14765152,0.004077563,0.19030018,0.022225028,0.020482915,0.08491283,0.07859069,0.01898498,0.13347575,0.016701484,0.04992314,4.320946e-05,0.01146291
26.0,5,1.87,50,26.0,20.49091151,0.10039818,0.019267745,0.025623264,0.04039451,0.049202632,0.037363563,0.028344708,0.046344038,0.006493675,0.057117328,0.006280438,0.09053065,0.03505188,0.039418913,0.05343084,0.05006685,0.030947588,0.14028615,0.033996362,0.046597544,5.895787e-05,0.022184573
26.5,0,0.07,50,26.5,25.04991076,0.77645725,0.38918275,0.8157318,0.28180602,0.5549814,0.7452397,0.3936374,0.80139077,0.6445526,0.7977063,0.661664,0.80220383,0.7976504,0.24123488,0.7760237,0.5790158,0.3092635,0.6700979,0.5155373,0.8342023,0.5037203,0.32384074
26.5,1,0.29,50,26.5,24.33221479,0.0058300975,0.009987446,0.0056110686,0.53861034,0.186267,0.013541192,0.3867213,0.0052067814,0.25155973,0.005115534,0.17764723,0.005484825,0.0055965604,0.5473414,0.006082334,0.035127223,0.47712025,0.52040064,0.36819077,0.0057838783,0.1260138,0.28386787
26.5,2,0.58,50,26.5,22.98664822,0.6781392,0.06797331,0.58599573,0.8261447,0.8292514,0.75529665,0.5396641,0.6806357,0.0736255,0.6758612,0.038865987,0.6653197,0.72290325,0.6626525,0.7701152,0.7495337,0.18909849,0.18804576,0.30312142,0.53622967,0.012488964,0.12258304
26.5,3,0.94,50,26.5,22.18229568,0.78390247,0.0289244,0.027148884,0.24314137,0.24241062,0.13656703,0.053984288,0.8373936,0.0008565313,0.92429125,0.001165862,0.8721055,0.12572633,0.048045803,0.66681844,0.6927539,0.01639934,0.1298783,0.042131554,0.5471745,3.0191357e-05,0.008055012
26.5,4,1.37,50,26.5,21.55288998,0.20479056,0.010524814,0.009806918,0.05150213,0.052649293,0.025094504,0.012972651,0.09453658,0.0024357187,0.17787892,0.003287089,0.22807142,0.02142649,0.018492749,0.105236195,0.09673707,0.015817314,0.13470097,0.014273531,0.05865637,3.7056398e-05,0.008492576
26.5,5,1.87,50,26.5,21.06032424,0.12000635,0.016784938,0.021035172,0.040152833,0.04798881,0.03162241,0.024112474,0.045819394,0.0052860305,0.061461322,0.005293422,0.105707675,0.029761305,0.033415306,0.05620535,0.051733572,0.025657795,0.14063673,0.027928645,0.04341923,4.80854e-05,0.018642878
27.0,0,0.07,50,27.0,25.56822788,0.7906644,0.45204186,0.816821,0.25542575,0.4779341,0.711212,0.41404063,0.70465535,0.524672,0.72712225,0.7472609,0.72287446,0.8249359,0.28476867,0.73620725,0.4963771,0.34199,0.62529856,0.61762345,0.80168366,0.42854297,0.26864105
27.0,1,0.29,50,27.0,24.83819438,0.010418604,0.049314763,0.015408092,0.54936075,0.3197075,0.04152088,0.61849034,0.014102585,0.24719767,0.011667055,0.19114241,0.013099788,0.009046645,0.62013555,0.016035918,0.1271868,0.6641486,0.5441277,0.5856908,0.010168516,0.3210547,0.30856633
27.0,2,0.58,50,27.0,23.47557613,0.75193876,0.07016513,0.55869246,0.8390049,0.8477442,0.7492052,0.5138482,0.7488565,0.05332069,0.7470198,0.038932417,0.74638456,0.72345054,0.58040184,0.8145524,0.7890892,0.16251719,0.17624693,0.2813368,0.49908102,0.0142323645,0.086133674
27.0,3,0.94,50,27.0,22.66082307,0.75827736,0.035289794,0.03420113,0.24037264,0.23231065,0.13419494,0.05519974,0.8298851,0.000915961,0.912991,0.0012013883,0.8504146,0.12831257,0.051499438,0.64287186,0.6605993,0.020553682,0.1346917,0.047015682,0.53719974,3.2990567e-05,0.009288936
27.0,4,1.37,50,27.0,22.09444723,0.24540628,0.012944249,0.009597995,0.059922088,0.061713755,0.025784925,0.01212973,0.114552945,0.0018062211,0.20762135,0.0026050343,0.25702474,0.021464085,0.017337635,0.12863113,0.11715838,0.013922087,0.13481766,0.012879063,0.06950958,3.332168e-05,0.0068505113
27.0,5,1.87,50,27.0,21.61614394,0.15003675,0.015042886,0.016885282,0.042345326,0.05020705,0.02816794,0.02052604,0.047075022,0.0041874065,0.068133615,0.0044412776,0.12830393,0.025690632,0.02854097,0.062117726,0.056244165,0.021277651,0.14076488,0.023216624,0.041983508,4.097487e-05,0.014539718
27.5,0,0.07,50,27.5,26.08812818,0.7084064,0.54081064,0.7765586,0.28038925,0.3710068,0.6278148,0.39524135,0.59135383,0.47985062,0.6020133,0.7863971,0.61357564,0.8013331,0.29999715,0.63715374,0.3808847,0.39612564,0.53673816,0.55359256,0.7031627,0.4226747,0.26931235
27.5,1,0.29,50,27.5,25.34640368,0.06151987,0.3292661,0.19643906,0.62417454,0.40799728,0.14630862,0.71022666,0.069914185,0.35209092,0.05533214,0.3011599,0.07078013,0.05652448,0.7339466,0.07006327,0.25432533,0.71038306,0.5317988,0.64292127,0.060332004,0.41885477,0.3714552
27.5,2,0.58,50,27.5,23.96673525,0.7732971,0.08731891,0.54403865,0.8185676,0.8334475,0.73507726,0.5052106,0.7443284,0.037683856,0.7613672,0.036407672,0.7460444,0.6260276,0.53895724,0.78602105,0.8111549,0.19507773,0.22411093,0.2736126,0.41339105,0.019256674,0.06342631
27.5,3,0.94,50,27.5,23.14744484,0.702531,0.049061842,0.044167735,0.23528636,0.23315726,0.1439887,0.062290613,0.79856884,0.0009989304,0.8926811,0.0012811304,0.8164584,0.13670036,0.060584906,0.58855283,0.5888365,0.02530114,0.14149706,0.054637685,0.48771608,3.745563e-05,0.010240093
27.5,4,1.37,50,27.5,22.57656696,0.26795226,0.01644341,0.00988972,0.06997793,0.07347076,0.02749433,0.011715402,0.13644125,0.0014175444,0.23558787,0.002080649,0.2646492,0.022473125,0.016873838,0.1551959,0.1401253,0.012653655,0.13368866,0.012019128,0.08156518,3.115214e-05,0.0059257695
27.5,5,1.87,50,27.5,22.14850264,0.1947105,0.013735103,0.013965969,0.048100255,0.05712716,0.026025895,0.017526044,0.050194662,0.0030342413,0.078136675,0.0037401593,0.16015711,0.02301416,0.024328247,0.07264194,0.06477528,0.017770384,0.13965292,0.019408848,0.042290222,3.635844e-05,0.011225598
28.0,0,0.07,50,28.0,26.60971049,0.588998,0.5942711,0.64386135,0.32183453,0.31737095,0.5415366,0.3499361,0.5332494,0.42592314,0.5288985,0.8139737,0.533121,0.7260157,0.3425336,0.55534583,0.3087236,0.37763262,0.4665005,0.4544673,0.6124792,0.42507613,0.29700378
28.0,1,0.29,50,28.0,25.85691342,0.55759925,0.7200025,0.756405,0.6290926,0.5317512,0.43180203,0.735424,0.47626948,0.4275386,0.43497536,0.50212,0.54181504,0.7255489,0.70738345,0.42643994,0.48182917,0.5440109,0.43358102,0.63008666,0.6991413,0.32621524,0.38995862
