Indoor Temp,FanMode,Air Velocity,Indoor Humidity,Globe Temperature,SET*,User_1_Acceptance_N8,User_2_Acceptance_N8,User_4_Acceptance_N8,User_5_Acceptance_N8,User_6_Acceptance_N8,User_7_Acceptance_N8,User_9_Acceptance_N8,User_10_Acceptance_N8,User_12_Acceptance_N8,User_13_Acceptance_N8,User_14_Acceptance_N8,User_16_Acceptance_N8,User_17_Acceptance_N8,User_18_Acceptance_N8,User_19_Acceptance_N8,User_20_Acceptance_N8,User_21_Acceptance_N8,User_22_Acceptance_N8,User_23_Acceptance_N8,User_24_Acceptance_N8,User_25_Acceptance_N8,User_26_Acceptance_N8
26.0,1,0.29,50,26.0,23.82854459,0.00750093,0.007850685,0.013626461,0.41737065,0.01306274,0.011414804,0.6011998,0.16741464,0.30391142,0.011362909,0.055315323,0.01117313,0.00897686,0.7175247,0.013547142,0.104985245,0.51037633,0.33750796,0.309193,0.0064965924,0.7093586,0.062498376
26.0,2,0.58,50,26.0,22.50092064,0.4596982,0.114510864,0.64727896,0.60913956,0.76408565,0.65230066,0.78959304,0.66666746,0.007924528,0.6290515,0.0952866,0.6499492,0.65260464,0.80701256,0.15315896,0.7129111,0.55244124,0.3163352,0.74950844,0.35706228,0.36863145,0.46069136
26.0,3,0.94,50,26.0,21.65035065,0.89470184,0.04417331,0.06823146,0.2850136,0.7343954,0.26880497,0.08691073,0.17533146,0.0005486345,0.93416977,0.0023657393,0.9592423,0.10220701,0.111773096,0.005657885,0.5271584,0.023273837,0.095946044,0.5665434,0.24063031,0.05236803,0.060480382
26.0,4,1.37,50,26.0,20.99786431,0.23640652,0.005232119,0.024946164,0.040230863,0.08586877,0.038272634,0.011901438,0.023970533,0.0011770407,0.16623041,0.0066041905,0.2873089,0.02032794,0.01649058,0.016765622,0.07108291,0.023371795,0.031401385,0.018982366,0.029116195,0.02095369,0.026814079
26.0,5,1.87,50,26.0,20.49091151,0.11930741,0.011988459,0.042300902,0.038919196,0.049856756,0.04381636,0.02538202,0.043504145,0.0019869106,0.05620937,0.011271407,0.072902545,0.03884506,0.029566614,0.023650099,0.050404474,0.04145132,0.037606027,0.017764818,0.039615232,0.036824096,0.047055073
26.5,0,0.07,50,26.5,25.04991076,0.775268,0.63566685,0.7817443,0.24259366,0.67999536,0.7669387,0.47612387,0.50258577,0.60137975,0.8180697,0.8135524,0.80173504,0.81403154,0.28323743,0.837268,0.39472562,0.38056594,0.650562,0.39589897,0.76096314,0.24911974,0.5822285
26.5,1,0.29,50,26.5,24.33221479,0.006279622,0.009567123,0.01565352,0.5950986,0.019151095,0.014703434,0.43702012,0.3867868,0.5321089,0.005066364,0.0665027,0.004906737,0.006876179,0.52541524,0.011799535,0.39958405,0.48319218,0.5203949,0.44363162,0.0057009314,0.45052308,0.27366015
26.5,2,0.58,50,26.5,22.98664822,0.53599465,0.1691661,0.72494876,0.6166573,0.8543544,0.7696994,0.782454,0.7764864,0.00879647,0.6192068,0.10016461,0.62655604,0.7108269,0.78976226,0.16418955,0.76582575,0.5263274,0.3084521,0.7358765,0.41468757,0.4141213,0.55199075
26.5,3,0.94,50,26.5,22.18229568,0.8885026,0.050160192,0.06855392,0.26986524,0.7482169,0.24666761,0.07529043,0.14431871,0.000491229,0.9318035,0.0022253585,0.95544,0.08954786,0.100229695,0.005630423,0.5235434,0.027202625,0.10985157,0.7860419,0.28593746,0.05634021,0.057791878
26.5,4,1.37,50,26.5,21.55288998,0.26864547,0.0052050776,0.022655027,0.04497161,0.10633386,0.042261988,0.010774475,0.022585725,0.0009446258,0.19576639,0.0053202435,0.29787207,0.018488,0.016223863,0.014128558,0.08785552,0.020133473,0.03178772,0.018510105,0.032133035,0.018709423,0.022432238
26.5,5,1.87,50,26.5,21.06032424,0.14363322,0.010559621,0.035684563,0.03771886,0.0516824,0.040998127,0.022103516,0.037009574,0.0015407468,0.06059928,0.009269507,0.08345721,0.03321682,0.025807127,0.020860013,0.052654486,0.035442796,0.035399597,0.014376639,0.035385754,0.030595504,0.039916642
27.0,0,0.07,50,27.0,25.56822788,0.80260044,0.520916,0.78759474,0.2585469,0.57261586,0.69436705,0.5202009,0.34048888,0.6356429,0.74602103,0.857515,0.7742681,0.8411771,0.41589293,0.8731346,0.26974884,0.3075649,0.66399884,0.35066757,0.808371,0.34642473,0.5962022
27.0,1,0.29,50,27.0,24.83819438,0.008531095,0.026791288,0.042958386,0.6232557,0.086343,0.046183974,0.66207516,0.4227846,0.65952164,0.008498609,0.10641468,0.0068194573,0.012790688,0.7390068,0.02868992,0.47370982,0.62329227,0.61619955,0.61412936,0.0074744653,0.6154373,0.47551212
27.0,2,0.58,50,27.0,23.47557613,0.6240314,0.2126032,0.73726547,0.6904642,0.88102865,0.7951681,0.7125814,0.79620576,0.013006752,0.6618666,0.10806503,0.6377215,0.675279,0.73856276,0.20755947,0.8347171,0.47182864,0.27183905,0.6352395,0.49825197,0.41752973,0.5574359
27.0,3,0.94,50,27.0,22.66082307,0.8709179,0.05759774,0.075304024,0.26025566,0.72690165,0.23318659,0.068121254,0.13336462,0.00046097286,0.92012393,0.0022124348,0.94613993,0.080022454,0.098582655,0.0060315803,0.4894948,0.034058105,0.12761404,0.8330829,0.33585963,0.06488847,0.06183248
27.0,4,1.37,50,27.0,22.09444723,0.27789363,0.0055055944,0.021514772,0.051136773,0.12938157,0.048382625,0.01025766,0.022407707,0.0007934528,0.22589876,0.0044438397,0.2954261,0.0172547,0.016853193,0.011789348,0.10705692,0.018251784,0.034325212,0.018790888,0.03787774,0.01739939,0.020084534
27.0,5,1.87,50,27.0,21.61614394,0.17610495,0.0095849,0.030242754,0.038922317,0.055731576,0.040580723,0.019320901,0.031441692,0.0012200059,0.06702519,0.007548259,0.09701105,0.028564073,0.022824822,0.018279355,0.05814566,0.030335147,0.03637489,0.01196788,0.03273355,0.025641289,0.033543423
27.5,0,0.07,50,27.5,26.08812818,0.7568722,0.41811708,0.7074076,0.29570848,0.47176558,0.60333115,0.41602322,0.29565543,0.6332406,0.6194784,0.84544146,0.65049076,0.83770025,0.39080402,0.8865262,0.28356406,0.3016825,0.5627884,0.27739078,0.79768693,0.40679055,0.5214146
27.5,1,0.29,50,27.5,25.34640368,0.031364657,0.19929865,0.11742875,0.6839056,0.18569618,0.12538305,0.7525571,0.57146895,0.5678864,0.044945505,0.31590006,0.045282856,0.06035303,0.7939411,0.20464683,0.54377425,0.6930282,0.6497912,0.7327049,0.023280917,0.73679227,0.5865212
27.5,2,0.58,50,27.5,23.96673525,0.7022738,0.19528101,0.72771454,0.7230971,0.85505366,0.78979915,0.66186935,0.7812039,0.018106693,0.66217405,0.114654474,0.6414147,0.6327454,0.69532716,0.24768442,0.8482923,0.46659258,0.31468165,0.5314909,0.57809013,0.45583096,0.57101375
27.5,3,0.94,50,27.5,23.14744484,0.8435528,0.06467373,0.08895194,0.24063064,0.6750064,0.23385787,0.07085138,0.14553028,0.0004467406,0.9029358,0.0022869096,0.93107766,0.082587875,0.109952,0.0069396696,0.42914107,0.042992264,0.1491343,0.8351726,0.3690018,0.07630068,0.07049828
27.5,4,1.37,50,27.5,22.57656696,0.29511556,0.005692672,0.021324895,0.059064906,0.15472503,0.056337677,0.010136434,0.023224894,0.0006890964,0.25227526,0.0037482595,0.289485,0.016623184,0.018134275,0.009932338,0.12926002,0.017058337,0.039928526,0.019589612,0.04513466,0.01686379,0.018665783
27.5,5,1.87,50,27.5,22.14850264,0.22150514,0.009036456,0.026356112,0.043344654,0.062748,0.043042015,0.016909134,0.027494194,0.0009890693,0.07620192,0.006221876,0.11419017,0.024561582,0.020925561,0.015953321,0.06861077,0.02607748,0.041481514,0.010212302,0.030816935,0.021793887,0.028429637
28.0,0,0.07,50,28.0,26.60971049,0.6593637,0.3808298,0.6024329,0.33698955,0.41056085,0.53841126,0.36233434,0.31300548,0.63570905,0.5484445,0.82545465,0.551285,0.78003144,0.37090164,0.8692109,0.32471424,0.3385242,0.5037537,0.28572258,0.72070026,0.36690664,0.507375
28.0,1,0.29,50,28.0,25.85691342,0.39146087,0.4716035,0.41461515,0.67238915,0.36349422,0.3697058,0.7084712,0.5378804,0.43163052,0.3997368,0.48567957,0.49661958,0.5891623,0.7377092,0.693341,0.5841416,0.6005317,0.5475731,0.76800156,0.3504688,0.7499208,0.47745043
28.0,2,0.58,50,28.0,24.46093062,0.72334707,0.19573045,0.7157711,0.73049384,0.8441673,0.79446465,0.63892806,0.7560201,0.031947616,0.56369174,0.16066617,0.5302839,0.6538801,0.6755228,0.31311676,0.83909285,0.49664962,0.39961085,0.5455669,0.5748374,0.5125757,0.53864586
28.0,3,0.94,50,28.0,23.63717371,0.7986233,0.071858615,0.10832253,0.2186983,0.5907122,0.23557675,0.081547014,0.17078179,0.0004425822,0.880014,0.0024842257,0.9115299,0.09619292,0.13303655,0.008452849,0.3958635,0.053723734,0.15716694,0.812216,0.37110552,0.09104469,0.08291398
28.0,4,1.37,50,28.0,23.06578178,0.3228607,0.005781403,0.022184743,0.07085237,0.18155365,0.06666524,0.0103114145,0.024843104,0.0006042646,0.24842212,0.0032590558,0.2837293,0.016595924,0.01973023,0.00863231,0.15474235,0.016452746,0.05112516,0.019640066,0.05306112,0.017100884,0.018028745
28.0,5,1.87,50,28.0,22.63639023,0.2795148,0.008625125,0.024258554,0.05302749,0.07491848,0.049727663,0.014840368,0.025275989,0.0008231802,0.08974493,0.0052073696,0.13696903,0.021402767,0.0194779,0.013861406,0.08786117,0.022433408,0.05309408,0.008828601,0.029365107,0.019516326,0.024372503
28.5,0,0.07,50,28.5,27.1328243,0.5507604,0.34895092,0.5498708,0.36391377,0.41879213,0.49858522,0.3676663,0.31923932,0.66782755,0.5067541,0.7765217,0.4961884,0.67899007,0.38795468,0.8264604,0.3601944,0.3757254,0.50096166,0.26895252,0.59253097,0.35211906,0.56237644
28.5,1,0.29,50,28.5,26.36973027,0.73075867,0.35113454,0.44749334,0.5659006,0.49688423,0.4990094,0.51775897,0.47523355,0.3428699,0.6858161,0.41665563,0.74344915,0.72283363,0.6015326,0.6412582,0.56061345,0.41856137,0.4213433,0.7619447,0.7468711,0.5700146,0.3739423
28.5,2,0.58,50,28.5,24.95832753,0.65126646,0.291045,0.6537485,0.6154451,0.8348057,0.7782798,0.59285975,0.6714687,0.05215445,0.58231795,0.22440058,0.48656633,0.6636612,0.6445448,0.364352,0.80860686,0.4987737,0.46386513,0.7067765,0.49144155,0.5137886,0.49968717
28.5,3,0.94,50,28.5,24.12964744,0.7496697,0.07178267,0.13060741,0.2235336,0.5466275,0.2512184,0.09866522,0.17850152,0.0004492998,0.85097045,0.0028033864,0.8912085,0.11659323,0.16251771,0.010618152,0.43063444,0.06725344,0.16770065,0.74900883,0.36764023,0.11447777,0.102356
28.5,4,1.37,50,28.5,23.55832286,0.34966248,0.0060059074,0.024330223,0.09031076,0.20847605,0.08164556,0.010676827,0.027397113,0.00052247796,0.24840881,0.0028407613,0.289673,0.017173214,0.021523906,0.0075949426,0.18274707,0.016603038,0.07090324,0.018957036,0.060648058,0.018293252,0.018324591
28.5,5,1.87,50,28.5,23.13027654,0.3466174,0.008327699,0.023719909,0.07243534,0.09608034,0.06376351,0.013154786,0.024330154,0.0007061198,0.11069272,0.004432229,0.16641052,0.019505905,0.01843414,0.012039376,0.12033859,0.020177215,0.07381695,0.0077150003,0.028628994,0.018241357,0.021613253
29.0,0,0.07,50,29.0,27.65747353,0.50807375,0.2928835,0.5011279,0.41370183,0.45890623,0.44729993,0.38783014,0.36943844,0.684797,0.4594564,0.72589844,0.45543355,0.6180532,0.4511558,0.77647585,0.42012393,0.44601583,0.5167507,0.27310228,0.52469885,0.37863418,0.6042278
29.0,1,0.29,50,29.0,26.88486816,0.7014898,0.3078644,0.36805412,0.42708254,0.4390259,0.42952132,0.4359138,0.379532,0.3073431,0.60319674,0.38256437,0.6487071,0.6282921,0.46084425,0.45410764,0.4502727,0.34501472,0.38564658,0.636158,0.7019402,0.4143174,0.33751252
