"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.15925856420535,3.08791178553879,1.19924906753249,2.45547648681065,1.83112252732017,2.54441412555354,1.08307749788308,1.37423649947103,1.38345263306792,1.41105944661048,1.22499258696031,1.065263069506,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.10470274080541,1.06541687012283,1.47990106580494,1.84961755461139,2.76130088349232,1.00299681873878,1.17637288834424,1.26633287831882,1.76207360695114,1.30333133676983,1.0032105161062,1.02294315720087,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.17924783222941,1.35005752795574,1.6104992243254,1.49970472741613,1.50287222977601,2.61277655032272,1.12087464101769,1.49094317899832,1.38233613683383,1.57415369097672,2.39345849851436,1.09055375745299,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.25090207205708,1.75925800882382,1.64381455535321,1.9479964288173,1.91113192503572,2.88536888647591,1.46114520750181,1.86002082622789,1.8337234734871,1.95141177481058,2.69823851455065,1.18095516082263,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.25623417213513,2.45454662765772,1.83744161025657,2.04179857413829,2.40932149501911,1.68781985991862,2.02524440871347,1.97883332413692,1.99960077541067,2.12553336960945,1.37328422586717,1.2044176289582,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.34836569954114,3.47212451413993,1.43786055015463,1.77977150777599,1.54273157956655,1.24370399262494,1.5598317575146,1.68114239442586,1.61084105353381,1.72044637263006,1.08617871966638,1.08220768114931,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.07330757115599,1.37590795755019,1.6177825655749,1.62098515536088,1.59244071849133,1.89353254193976,1.4457766316949,1.54572582955367,1.59397422721089,1.68866936385282,2.64338745390739,1.11240129282531,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.07484527670934,2.59002110119392,1.0580085093746,1.25563371105198,1.34492474793683,1.32544387555122,3.10352930628343,1.07959618471358,1.32203805360612,1.31722512902732,1.1252256805536,1.05253330747389,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.07858096454617,1.84638678760966,1.45545346346956,1.51039265534197,1.52665066946855,2.95040711867009,0.992491566050714,1.38891480812892,1.48330771197036,1.54706628225527,1.10958190090352,1.09091308802253,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.07391448662786,1.29461867998321,1.57259676646044,1.59018669416278,1.54552197687057,1.29426737750561,1.56495850337457,1.53455522301371,2.72737802493059,1.33782167796173,1.36301038940023,1.08226620266871,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.967975669003377,0.974690909788562,1.26127763703602,1.31253135809776,1.35604986193125,1.92317517260854,1.27259101039983,1.26071846674515,1.36011123748437,1.43836618586173,1.04616203176794,1.05187430046108,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08249757232982,3.09161713445522,1.15981939240908,2.92994947598989,2.56920327239718,1.13256925635626,1.31948760249308,1.39347034401394,1.41014494865846,1.4566700430696,1.24921264410071,1.12246637153137,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.12088383095492,3.11736246407411,1.14672958188789,1.50694933394776,1.42071632868682,1.17490629286393,1.60092571723823,1.4998031173822,1.64360347917091,1.58231160666573,2.10606696842077,1.06619528716786,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.09834373153472,3.29160728777809,1.23874906851217,1.57895945903548,1.54554275090686,2.68977233910808,1.21972363762282,1.46415921865146,1.577069700408,1.77157109210556,1.06226801710179,1.13050099307393,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.16774678941597,2.35795367288085,1.56442521872919,1.61622123250212,1.62497492933011,1.4100985204518,1.79172082865006,1.71578011550599,1.70141558861281,1.69902371474651,1.12627128617886,1.07479232743271,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.13315999572249,1.51084005618963,1.88200794925926,2.01402865798453,1.97187461223362,1.46769190117753,2.00430586162918,1.950836544165,2.08529781222133,1.80529848286486,1.27564759948999,1.1206337335299,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.00916796337144,1.30441281915707,1.48770784081717,2.15442753463823,1.40822535597618,2.2164904367146,1.3321670451626,1.52732420406657,1.51873140152282,3.20372635080825,1.11920619836844,1.15465362637243,NA,NA,NA,NA,NA
