"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.12529229211695,2.60197553602293,1.95709087608858,1.20104596852387,3.10088519130956,1.13872827873179,1.13709393530176,1.30149751127868,1.29015065518395,1.98160791543967,3.07744013483432,1.06093659343533,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08069861374918,2.81682674607848,1.83694154277136,1.05956765854533,1.22436757761864,1.46750243017786,1.79209461905202,1.0458131708881,1.29466409279439,1.29252666007258,1.28828720561659,1.02240730577613,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.14524465240246,3.04618859312765,1.17698250024596,2.2685259965225,1.27180135231562,1.15668334321952,1.3720097138464,1.5133298881133,2.94187789490848,1.14372276377579,1.34598805318647,1.09303502931558,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.21496784014043,1.42050086595189,2.96549309859874,2.31312648124411,2.40799016254454,1.18965236734819,1.48727771803245,1.76043009848788,2.50281901616399,2.34119017060454,1.56709407029502,1.18338498858446,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.16783468970655,3.33032095558168,1.18316117626684,2.36947358394358,3.14226031441561,1.78299209990014,1.49619174836931,1.72778063423428,1.61137919094553,1.57808070813127,1.84980187898129,1.20236766349754,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.28703693446786,1.49279648181971,1.72262749118522,1.81579941810783,1.58625758754918,1.9673533254685,2.4854900416475,1.37613732434507,1.48742755242882,1.62045594707064,1.73054899242436,1.08021927591686,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.04931144439342,2.22655013764896,2.26558811495765,1.24804301759073,1.40726959292063,2.88030667462216,1.15448435174567,2.13378066375244,1.17560396539515,1.69136125258283,1.41621442834268,1.11533987178828,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.04687364201915,1.88546074010275,1.02682185444328,1.06148242357909,1.84478913814447,3.11995084676934,1.25174333292089,1.08437981980427,1.14588419317554,1.12343017088275,3.12499682431569,1.04765404116981,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.06796262450093,3.28371004999842,1.47450838209853,1.98443056697451,1.68188474006137,1.42647527398712,1.02701102173576,1.66559920582024,1.14704769567599,1.8920126998161,1.36850305785863,1.08942230153105,NA,NA,NA,NA,NA
