"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.13987430168022,3.17689567346306,1.17683377624262,1.56338900233161,1.90826788378299,2.71989051354315,1.16493461607001,1.430329040165,1.43841253307236,1.46191568126363,1.14748846089078,1.06563018100294,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08669781891375,1.22691713995642,1.55054980077046,1.47552077713886,2.71076555121473,1.00390990983237,1.29041588019954,1.34856966268969,1.39409200386082,1.43826658316756,1.00318954264239,1.02292244684936,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.18413541270231,1.53507626163174,1.78510137354836,1.61452904282595,1.60327257715915,2.86381837980139,1.16715122573795,1.55273091405939,1.4419540666901,1.6394334150198,1.06808812319653,1.09522410935243,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.29834686789476,1.75179790990896,2.166380000926,2.09162277493723,2.04009956266917,3.17039121247761,1.47028461254721,1.94036275639562,1.9105146380772,2.0236226399382,1.29724716794981,1.18618387198448,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.26261193403636,2.29311543539357,2.14936611513483,2.09017862719445,2.21025244358454,1.77408890282897,2.03342228808448,1.94616536212488,2.01232441302014,2.14501997885558,1.38662278895721,1.20437670797963,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.33236569954114,3.45612451413993,1.42386055015463,1.77577150777599,1.54273157956655,1.24370399262494,1.5598317575146,1.68114239442586,1.61084105353381,1.72044637263006,1.08617871966638,1.08220768114931,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.09434897497795,1.5588929041138,1.73576761677702,1.99073313555207,1.9993859461053,1.84285220341764,1.86404466829756,1.6388060252696,1.67259802007819,1.75848128370633,1.20195626115572,1.11677864987376,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.06483553019892,2.94506249339665,1.03690235093413,1.33035042078911,1.40841059369937,1.30492415149756,1.49750336069687,1.51870913612401,1.51864678072523,1.49445303333313,1.08626764461492,1.05242612174173,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.11090135620595,1.72407125423313,1.60780583774981,1.5818806474672,1.60972967970783,1.345390676907,1.5459284739454,1.55593955147698,1.6435057441481,1.67219267068119,1.20957018167525,1.09063331784242,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.10092389457339,1.42365017191861,1.63146358108918,1.66384559808924,1.59758672660209,1.33897719119395,1.6064826364455,1.57264223128509,1.55646915708451,1.64100580130423,1.33361174006726,1.08281935412186,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.953967900880976,1.02627018200521,1.31794589878316,1.38293791661291,1.42934757612149,1.12750294374145,1.5895748416507,1.46516080845574,1.54128156683002,1.57557580055573,1.0459161276468,1.05186329096821,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.06792584093822,3.21938975633347,1.22208241016197,1.40737368539715,2.94318576929121,1.11794620561162,1.43753096989697,1.5002112571258,1.51304808451188,1.54209736537343,1.2244283434734,1.12320016274762,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.10888383095492,3.10136246407411,1.12672958188789,1.50694933394776,1.42071632868682,1.17490629286393,1.60092571723823,1.4998031173822,1.64360347917091,1.58231160666573,2.10606696842077,1.06619528716786,NA,NA,NA,NA,NA
