"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.12929382794593,2.6052702804114,1.95178143415137,1.20715622806778,3.08749972555428,1.13872735378028,1.1364780593328,1.30243658970478,1.29223264521759,1.9873824137773,2.920597414834,1.06077229467116,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08270492155475,2.73073896356212,1.806156327026,1.04576765623732,1.19788553236636,1.46932260688893,1.76543164280329,1.02733828777336,1.28218353644341,1.27847680599006,1.61131499390487,1.02142196141163,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.14926255345805,2.69895156673643,1.19694606860285,2.03254247726473,1.12852347620504,1.07864634718095,1.30528858807951,1.42882370030477,2.63014119891671,1.06554469670429,2.29108055066292,1.08921778353301,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.21280830344408,1.23553136165917,2.36762698276494,2.14945458770819,2.27400398113597,1.20025842795624,1.52840620925608,1.72269827947832,2.31815658196626,2.40499734841033,3.15117599965745,1.18002845037604,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.16983478349311,3.25560916201228,1.18638436993377,2.35905130887698,3.1423374332882,1.7849458112728,1.49720272023591,1.72848443324675,1.6120541338818,1.57866566491191,1.85105075152438,1.2023656057961,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.29111678442236,1.46545678901526,1.69274839745655,1.78508484808138,1.56767037693818,2.43376187381448,1.92263331683735,1.34217894307694,1.45217028354276,1.59051030272246,1.66581090395666,1.08037578818107,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.04331838251713,1.98385183980018,2.20997300833537,1.20975327066245,1.39968347576891,2.63386904460175,1.16112995222038,2.0341273298231,1.147053925103,1.83262648755401,1.79733544434112,1.11368226910952,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.0508868923877,1.66544892666343,1.02536123975581,1.03527146375236,1.71467497313523,3.06674273410625,3.00901724631018,1.07866587211359,1.05478885493866,1.01395209317563,3.01131090746721,1.04729901311493,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.06196851648109,3.09419861891868,1.42888126062493,1.76792221977993,1.63786363196503,1.96277736132418,1.02362314199124,1.59976826077548,1.09886298946806,1.83912693156474,1.76120669425064,1.08723063725339,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.0376469046997,0.994876640788936,1.33632080521542,1.4126136517086,2.14953103539746,1.04362231916483,1.34322021932608,2.30560155224386,1.18922019070513,1.42245913780444,3.04140645509324,1.07787983540507,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.952025059338286,1.49457165306818,1.28968598836109,1.00417678511327,1.68892108972325,2.65908702890862,2.96648827585501,1.03240931108293,1.05040103760767,3.11930073052434,1.04122463768982,1.05194082064773,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.05258834825104,2.43842008619197,1.10567768771679,2.9053330369332,1.75354384176216,1.13479735936274,1.90522074605868,1.0839555819302,1.31334408172116,1.31149156674872,3.0249834661318,1.11729701693923,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08889016208175,2.88048261208277,1.11970667844929,2.22228258763904,1.17205554304805,1.60166229294699,1.26592058620744,2.18196106047859,1.27595983968274,1.42287758493079,1.55595210271123,1.06705293818137,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.04622170857233,3.11816821924994,1.14864641254682,1.52605805243098,1.50673618916547,2.57248267825211,1.201341463827,1.43822238376664,1.42583332070034,1.61838679562632,1.92015795873086,1.1272936776677,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.14249879471025,3.25213818499746,1.12446499176752,1.39928012532499,1.44449470818913,1.95864598540438,1.41654629269066,1.52977752748958,1.52858404785525,1.56336603443192,1.70403089773893,1.07338132047223,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.05222429168594,2.38099481201811,1.26740099147285,1.45679172878603,2.44206692166203,1.13014535645788,3.10632056545901,1.11796280648734,1.3756530498759,1.44746884501008,2.1237455380319,1.11630193626012,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.982540081094991,1.63738465585851,3.16332343734768,2.96294629052922,1.35177601594862,1.13057139306809,2.98934070337919,1.33518031166178,1.08627720297454,2.26796715062041,1.1226966726676,1.15470878500279,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.17658055163799,1.14307151620065,1.43409869719859,2.39285262792419,2.56493911366226,2.13547427132844,1.65781581781486,2.438556503528,1.09530989172463,1.25523149331583,2.81802619635867,1.10599521258195,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.20306989810677,2.63746967417676,1.17322544451022,1.38257437571456,1.46229340364423,2.87964004161644,1.21718900308229,1.03461006491734,1.31253897105697,1.98367473800986,3.09056288971774,1.09970250999545,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08167737213145,2.060580167011,1.08484564049907,1.97240410716166,1.09256362445292,2.68736271560093,1.56962388040778,1.20700711685537,1.39196506310123,1.35783432443675,2.48366559490082,1.14329375096442,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.07867089782808,2.39090997023231,1.14746360219156,1.39038187896248,1.32084675178203,3.01809942312163,1.09980549555072,1.18788428721114,1.48975027503382,1.29306088017573,3.07205112844501,1.02314069437355,NA,NA,NA,NA,NA
