"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.13726734765496,2.97702582931775,1.69363056348682,1.36476801862525,1.97116404409,3.15914437383514,1.07797447002918,1.31207881390396,1.34054746278122,2.02089952151603,1.24887667909509,1.06495463037319,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08272208404339,2.39265951443237,1.49042538189224,1.07896491901229,2.77815535441002,1.00295008343303,1.41381729017742,0.993288433910007,1.17834633909191,1.64419365857981,2.53881761802498,1.01920701134931,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.15726366166958,2.60343847099498,1.20533906387659,1.86407314622774,1.18470604199162,2.28912687500944,1.0674427797567,1.27810589419682,1.96909953825928,1.07321094591358,2.05910943895934,1.08952756495842,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.21880781817349,2.08423487294305,2.82728339132284,1.82557308819344,2.00993068366856,2.93733731829685,1.19847995261309,1.41890288653988,1.81832217043922,2.03414534666632,3.19977933191415,1.18009543349995,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.1963171430961,2.50215913171676,1.57142045186547,2.50539394758774,2.21197585611197,2.0286543560293,1.6300484485638,1.85421267281148,1.88211492499622,2.01327686937825,1.81870487207497,1.20224372488606,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.29911854567065,3.60026560066987,1.27762453046992,1.57826902748769,1.40117747494843,2.69212222065036,1.22698420009786,1.28448352675632,1.36608139920228,1.48687409839429,1.26074331596728,1.08174172760849,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.04932504856913,1.76271652008214,2.15522362215069,1.35299284233446,1.4220107488959,1.75686417972233,1.32296539234538,2.09239240730931,1.33024106854286,2.04592297585647,3.17608784220712,1.11133216546286,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.04685272666414,2.26716003283603,1.03626079430987,1.22715141368797,1.70776534717831,1.39151974633428,3.23779824580464,1.07889812947786,1.2169854884227,1.2331109538831,1.28687351196746,1.05226920512652,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.0659836391722,1.45215191682209,1.57680361096918,1.64198501325018,1.57006691590528,3.06113965638488,1.02184531957937,1.44693221892752,1.15775446213795,1.6076329353257,2.85550329315954,1.08519728294356,NA,NA,NA,NA,NA
