"Day","MeanAcceptance"
1,NA
2,0.555555555555556
3,0.449438202247191
4,0.510204081632653
5,0.5
6,0.477777777777778
7,0.457943925233645
8,0.456310679611651
9,0.490740740740741
10,0.545454545454545
11,0.418367346938776
12,0.477777777777778
13,0.449438202247191
14,0.45
15,0.428571428571429
16,0.481132075471698
17,0.473118279569892
18,0.473118279569892
19,0.642857142857143
20,0.423076923076923
21,0.473684210526316
22,0.5
