"value1","value2","value3","value4","value5","value6","value7","value8","value9","value10","value11","value12","value13","value14","value15","value16","value17","value18","value19","value20","value21","value22","value23","value24"
NA,NA,NA,NA,NA,NA,NA,1.22949948195322,1.65299678241379,1.87567841615858,1.97848465904416,1.92423718931903,1.41812696345174,1.90161645513964,1.88142501646213,1.86815128695241,1.91001930040484,1.23873601367129,1.13952533328135,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.1352646095174,3.04574517790786,1.33080442065944,1.50296930877919,2.3291850820838,2.57734828267283,1.0756447346723,1.36704767040211,1.37540446501924,1.53452877147398,1.58208453819947,1.06367786810971,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.08472057166116,2.48067227303485,1.17301346288593,1.28002789950438,2.13898366827086,1.00429270452789,1.22401270506496,1.19393523963159,1.23913156572299,1.55760507367959,2.9321596402046,1.01895062716748,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.15524255664933,3.05676327508048,1.19297330495665,1.54071191790528,1.37353327907584,2.346602293949,1.04850373075305,1.43872217114703,2.75493582938969,1.09795875834149,1.07322613142585,1.0952621072774,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.21530690067244,2.52551458148494,3.39048267576869,1.61133678014415,2.51582744972287,2.69401355055274,1.35346155004967,1.7545738853468,1.86308141766361,1.9678928383119,1.2629384703461,1.18606165832607,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.19552752407189,2.78461842820822,1.43472977064937,2.77193464903751,2.345267723205,2.18120153413452,1.54320916561114,1.81569878364223,1.84021849956723,1.6722799694891,1.38669725723063,1.20428648947757,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.29711648785525,3.17215935078228,1.26304868219414,1.6929774037915,1.46519769921176,3.13175195692515,1.05540434821431,1.37553014587071,1.39394809154643,1.52361998197184,1.12675887420568,1.08224512135652,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.0673204389923,1.39363864928258,1.63945715669391,1.5092766756139,1.49486096028081,2.07953418952015,1.34463405315857,1.88521482838499,1.47450605045843,1.75011993669184,3.18246035837245,1.11119149466165,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.04484234539692,2.64238800397616,1.03387183878741,1.27408103795595,1.45627971383113,1.74685631636055,1.42867390716972,1.39364218402949,1.43892027819309,1.40560017442779,1.4431245133371,1.05162906691528,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,1.0779843961119,1.69747228689965,1.90841705401642,1.19571872627058,1.36252677540866,2.74028400658221,1.02187817709496,1.22969676554252,1.28736267197132,1.76833799207274,3.08948589271837,1.08519917683496,NA,NA,NA,NA,NA
